lon,lat,bio3_isotermalidade,bio4_sazonalidade_temperatura,bio5_temp_max_mes_quente,bio8_temp_media_trimestre_umido,bio12_precipitacao_anual,bio13_precipitacao_mes_umido,bio14_precipitacao_mes_seco,bio18_precipitacao_trimestre_quente,bio19_precipitacao_trimestre_frio,elevacao,declividade,orientacao,pa,tipo,bio3_isotermalidade_z,bio4_sazonalidade_temperatura_z,bio5_temp_max_mes_quente_z,bio8_temp_media_trimestre_umido_z,bio12_precipitacao_anual_z,bio13_precipitacao_mes_umido_z,bio14_precipitacao_mes_seco_z,bio18_precipitacao_trimestre_quente_z,bio19_precipitacao_trimestre_frio_z,elevacao_z,declividade_z,orientacao_z,pred_glm,pred_bin_glm
-49.083333333333336,-4.916666666666664,77.2869873046875,56.91474914550781,33.95524978637695,25.797584533691406,1830,339,26,157,908,122,0.0838165357708931,273.1895446777344,0,background,-0.1626134854599075,0.36487443001456626,1.340504487129751,0.15865575946473212,-1.0577302489841565,0.26594552496771473,-0.6210962959885602,-1.315863543464917,0.834819804000979,-0.3669338547037813,0.26406237399607224,0.9183047728495888,0.01677646507168492,0
-62.75,-3.4166666666666643,88.199737548828125,26.452665328979492,31.555749893188477,26.44354248046875,2539,309,104,606,570,34,0.02223579958081245,184.9884796142578,0,background,1.5701554711526382,-1.2846886269494435,-0.9252961381913444,1.2292089839308151,0.8314011288388109,-0.5093815540917656,0.9362218146554472,1.208212166490782,-0.15357708934369377,-1.1363597079910033,-0.5738233751036607,0.14325940428015377,0.0242434333872831,0
-60.083333333333336,1.0833333333333357,80.88568878173828,55.48982238769531,32.78274917602539,26.283416748046875,1920,358,60,280,971,113,0.03300359845161438,263.91656494140625,0,background,0.4088023413521694,0.287712718008126,0.23333518753301155,0.9638308428003376,-0.8179251375538784,0.7569860083720522,0.05773467531780194,-0.6244129592231554,1.019047627316702,-0.4456251351536109,-0.4273135120976641,0.8368207228292518,0.029445986511845854,0
-67.58333333333333,1.5833333333333357,90.07682800292967,45.53117752075195,32.75749969482422,25.596750259399418,3572,421,203,702,1096,128,0.01487694680690765,61.95230865478515,0,background,1.8682071991638545,-0.2515613765966804,0.20949259830971012,-0.1741890967666101,3.583830907810779,2.3851728743969605,2.9128178781651486,1.7478809151672787,1.3845790227844064,-0.31447300107056164,-0.6739501071054625,-0.937890969584706,3.870730877779499e-6,0
-58.083333333333336,-11.083333333333329,69.58647918701172,58.90462875366211,33.26475143432617,25.01479148864746,1957,332,2,441,64,308,0.03439148515462875,280.4163818359375,0,background,-1.3853301350612175,0.4726291033057068,0.6884804539963787,-1.1386757814541049,-0.7193385917436531,0.08503587318716932,-1.1002710992636393,0.28065650470305287,-1.6332481781969612,1.2593526079260289,-0.40842951424756896,0.9818088435185748,0.020791426259937306,0
-55.91666666666667,-4.08333333333333,77.2273941040039,61.41438293457031,33.09175109863281,26.128082275390625,2019,306,66,305,829,63,0.16581879556179047,168.42141723632813,0,background,-0.1720759258035007,0.6085356881546669,0.5251196345574993,0.706393309285161,-0.5541395149805727,-0.5869142619977136,0.17752837613657171,-0.48387422258865104,0.6038039620653898,-0.8827989154304415,1.379809426137265,-0.0023196197098001,0.2619371398901403,1
-56.583333333333336,-4.416666666666664,77.5219955444336,56.098731994628906,32.574501037597656,26.045541763305664,2168,315,69,361,860,114,0.04819028452038765,81.1862564086914,0,background,-0.12529796249182384,0.32068599714023643,0.03669056020422356,0.569598008906118,-0.15712883050155704,-0.35431613827986946,0.2374252265459566,-0.1690674525273612,0.6944557481413806,-0.43688165954807423,-0.2206789601202512,-0.7688773401546859,0.13923006773208063,1
-60.083333333333336,-12.916666666666664,68.87323760986328,90.204803466796875,32.04650115966797,23.863250732421875,1984,315,11,460,97,562,0.17105761170387268,234.1160125732422,0,background,-1.4985814086447733,2.1675759163432167,-0.4618893551267322,-3.047136968179536,-0.6473970583145697,-0.35431613827986946,-0.9205805480354846,0.3874659445452762,-1.5367478897934874,3.4801954117323293,1.4510903113487574,0.5749556299629222,5.235534024036828e-5,0
-52.75,-6.2499999999999964,74.281097412109375,32.83305740356445,33.02724838256836,24.49341583251953,1970,309,28,404,875,266,0.06861258298158646,117.30884552001952,0,background,-0.6399003816436993,-0.9391817627909694,0.4642109865477088,-2.0027574025728057,-0.6847000756481685,-0.5093815540917656,-0.5811650623823036,0.07265917448398637,0.7383195155975051,0.8921266324934911,0.05719288590123552,-0.45145888980691584,0.001020289554263373,0
-62.25,-2.0833333333333304,88.02813720703125,27.684871673583984,31.396249771118164,26.24266815185547,2639,317,143,549,706,47,0.00623785704374313,60.10531997680664,0,background,1.5429081010069337,-1.217962986088546,-1.075908971036892,0.8962977452313513,1.0978512526502309,-0.30262766634257077,1.7148808699774507,0.8877838469641118,0.24412106892516863,-1.0226945251190274,-0.7914961230446959,-0.9541209325634662,0.00691952675181437,0
-54.91666666666667,-2.4166666666666643,77.96765899658203,63.84956741333008,31.760250091552734,25.88433265686035,1870,333,28,145,906,17,0.1192079409956932,335.8970947265625,0,background,-0.0545337850202257,0.7404042227318944,-0.7321906170586426,0.302424380066448,-0.9511501994595885,0.11088010915581864,-0.5811650623823036,-1.383322137049479,0.8289713016734958,-1.284998793285126,0.7456083234784115,1.4693320898633118,0.2036663436090235,1
-57.583333333333336,-14.749999999999996,74.58159637451172,120.24967193603516,31.636999130249023,25.573749542236328,1627,279,12,760,67,319,0.18799534440040588,212.05389404296875,0,background,-0.5921859868398195,3.7945461977166537,-0.8485740792901363,-0.21230843881793024,-1.5986240003213388,-1.2847086331512458,-0.9006149312323564,2.073930784159329,-1.6244754247057365,1.3555308395869317,1.6815501227527625,0.3810901389349802,1.1545701040563645e-5,0
-63.25,-3.749999999999997,87.619476318359375,28.275115966796875,31.730751037597656,26.3834171295166,2304,275,93,565,527,44,0.01043038908392191,47.88205337524414,0,background,1.4780193345795587,-1.1860004589504802,-0.7600459943760304,1.1295625771405535,0.20524333788197408,-1.3880855770258431,0.7166000298210358,0.9777286384101946,-0.2793198893845841,-1.0489249519356372,-0.7344512894417538,-1.061529909558387,0.028231575252702125,0
-59.75,-4.416666666666664,81.376312255859375,44.21588134765625,32.39550018310547,26.54254150390625,2071,248,82,383,714,33,0.00714023178443312,282.57452392578125,0,background,0.4867054460987381,-0.32278644409936974,-0.13233643129210454,1.3932811565679923,-0.41558545059863433,-2.0858799481793753,0.49697824498662446,-0.04539336428899732,0.26751507823510173,-1.14510318359654,-0.7792181448594739,1.000772991289856,0.10461394780705494,0
-61.583333333333336,-7.916666666666664,72.08264923095703,37.34532165527344,33.41350173950195,25.65858268737793,2446,370,22,364,215,112,0.0393097959458828,303.6161804199219,0,background,-0.9889785402927964,-0.6948365480082604,0.8289424458642464,-0.07171353240640636,0.5836025136941904,1.0671168399958442,-0.7009587632010734,-0.15220280413122064,-1.1916862524719742,-0.4543686107591475,-0.34150951983706046,1.185671420816483,0.2848271749910085,1
-51.41666666666667,-0.7499999999999973,81.98039245605469,55.36613845825195,32.489749908447266,26.03700065612793,2438,338,50,241,889,16,5.477842059917748e-4,315.1899719238281,0,background,0.5826236513893568,0.2810150658718264,-0.0433382666237093,0.5554427378466759,0.5622865037892768,0.24010128899906535,-0.14192149271348103,-0.8436533883729822,0.779259031889888,-1.2937422688906624,-0.8689169406097074,1.2873732936389386,0.46293163374025803,1
-62.583333333333336,2.916666666666669,87.52445220947266,50.77645111083984,31.50575065612793,25.050540924072266,2329,348,86,383,939,334,0.10048312693834303,170.47927856445313,0,background,1.4629310367330022,0.03247728569546677,-0.9725094358118024,-1.0794278481206696,0.27185586883482904,0.4985436486855588,0.5768407121991377,-0.04539336428899732,0.9254715900769696,1.486682973669981,0.4908329533891651,0.01576333530183818,0.046110989976628824,0
-68.58333333333333,-1.5833333333333304,85.72026062011719,40.96281051635742,31.0049991607666,25.79199981689453,3325,336,229,787,856,109,0.04397713765501976,162.62896728515625,0,background,1.1764544741913845,-0.49894463135004463,-1.4453592386148777,0.1494001467666423,2.9256991019965715,0.18841281706176669,3.4319239150464846,2.2257126197245936,0.682758743486414,-0.48059903757575734,-0.27800428514493963,-0.05321936229335135,3.6750411264292703e-7,0
-56.91666666666667,-0.24999999999999736,78.97394561767578,57.79001998901367,32.558250427246094,26.161293029785156,2434,366,110,341,749,144,0.08521448820829391,177.14373779296875,0,background,0.10524832118366224,0.4122715305209209,0.02134542799523972,0.7614338585676542,0.55162849883682,0.9637398961212468,1.0560155154742168,-0.2814984418349647,0.369863868966059,-0.1745773913819758,0.28308332921170765,0.07432564694017874,0.14565561885039163,1
-53.75,-7.08333333333333,72.14738464355469,35.96800994873047,33.640499114990234,25.070249557495117,2071,316,15,310,942,255,0.03152142465114593,285.73779296875,0,background,-0.9786995995278,-0.7694198405604463,1.0432916095327422,-1.0467645127349583,-0.41558545059863433,-0.32847190231122014,-0.8407180808229715,-0.4557664752617501,0.9342443435681946,0.7959484008325883,-0.4474804081423649,1.0285694472569984,0.002869663776154519,0
-61.583333333333336,-10.916666666666664,69.24757385253906,56.47382736206055,33.338748931884766,24.271957397460938,2080,375,12,280,107,302,0.13641110062599182,310.722900390625,0,background,-1.4391428431015136,0.3409979188288589,0.7583548377029207,-2.3697829077469232,-0.39160493945560654,1.196338019839091,-0.9006149312323564,-0.6244129592231554,-1.507505378156071,1.2068917542928093,0.9796796124156308,1.2481199909675276,0.08709126732404854,0
-53.41666666666667,1.4166666666666692,81.290679931640625,59.17737579345703,31.76824951171875,25.01670837402344,2288,334,57,204,750,277,0.03563934192061424,245.5206298828125,0,background,0.4731084123749525,0.48739872456509936,-0.7246369216966146,-1.1354989061940022,0.16261131807214688,0.136724345124468,-0.00216217509158295,-1.0516507185920487,0.3727881201298006,0.988304864154394,-0.3914508052254878,0.675170925772876,0.11286165949516638,0
-52.583333333333336,-10.416666666666664,69.848541259765625,47.1438102722168,35.34524917602539,25.8817081451416,2082,342,4,554,60,320,0.00155449658632278,180,0,background,-1.3437188991935842,-0.1642351310486567,2.653053612554523,0.2980747478695315,-0.3862759369793782,0.34347823287366275,-1.0603398656573828,0.9158915942910127,-1.644945182851928,1.3642743151924683,-0.8552193135739089,0.09942435514042897,0.0032024173851544365,0
-54.25,-12.583333333333329,70.9706039428711,94.370086669921875,33.460750579833984,24.977291107177734,1738,301,1,680,16,334,0.02291721105575561,37.15412139892578,0,background,-1.1655534192585446,2.393131637844438,0.8735585978690524,-1.2008255769654246,-1.3028643628906629,-0.7161354418409602,-1.1202367160667677,1.6242068269289147,-1.77361223405656,1.486682973669981,-0.5645518886055848,-1.155798997880502,6.650394382685109e-5,0
-51.583333333333336,3.0833333333333357,75.2039794921875,60.731956481933594,32.596248626708984,25.62904167175293,2947,447,66,235,1002,80,0.08932068943977356,91.2465362548828,0,background,-0.4933615730759861,0.5715813723519595,0.05722638150080029,-0.1206721831810018,1.918517633989404,3.0571230095818436,0.17752837613657171,-0.8773826851652633,1.1096994133926927,-0.7341598301363191,0.3389535202430835,-0.6804750822489383,0.6264461769422447,1
-48.75,-0.9166666666666644,76.67388153076172,66.023162841796875,32.452999114990234,26.247623443603516,2800,510,32,122,1441,5,0.00383456936106085,315.18878173828125,0,background,-0.2599648064753336,0.8581073562791552,-0.07804131913576337,0.9045102048589596,1.5268359519866168,4.685309875606752,-0.5013025951697904,-1.5126177747532232,2.3934456742752706,-1.3899205005515651,-0.8241959675884635,1.2873628351734403,0.06035509229821721,0
-66.25,-7.916666666666664,78.05506896972656,48.18620681762695,32.256248474121094,25.954124450683594,2276,321,31,531,214,126,0.02973714284598827,42.95878982543945,0,background,-0.04065448928132578,-0.1077879476461042,-0.2638290853195097,0.4180910891633761,0.13063730321477648,-0.19925072246797343,-0.5212682119729187,0.7865959565872687,-1.194610503635716,-0.3319599522816349,-0.47175787524351925,-1.1047918884219838,0.16815077465467113,1
-64.08333333333333,-2.0833333333333304,89.52149200439453,25.104827880859375,31.568500518798828,26.31108283996582,2908,329,170,640,797,66,0.00505823409184813,32.314125061035156,0,background,1.780028787927162,-1.3576758485263614,-0.9132559728372298,1.0096821618528624,1.8146020857029503,0.00750316528122129,2.2539525236619147,1.399344848313708,0.5102279248256575,-0.8565684886138317,-0.8075464225677955,-1.1983292864079194,1.850804259434196e-4,0
-50.91666666666667,-2.0833333333333304,84.26734161376953,43.59171295166016,32.306251525878906,25.67020797729492,2493,393,65,214,1033,23,0.0220472551882267,25.976938247680664,0,background,0.9457543395462868,-0.3565860073059088,-0.21661218555534067,-0.05244681130160527,0.7088340718855577,1.661534267274779,0.15756275933344344,-0.995435223938247,1.2003511994686835,-1.232537939651906,-0.5763887659936402,-1.25401577143976,0.10601556712060223,0
-70.25,-9.416666666666664,77.06477355957031,73.99937438964844,31.06800079345703,25.24908447265625,1998,276,33,679,132,264,0.02543242648243904,48.92334747314453,0,background,-0.19789744877414325,1.2900300042211423,-1.385868034155377,-0.7503794368518978,-0.6100940409809709,-1.362241341057194,-0.4813369783666621,1.6185852774635343,-1.4343990990625302,0.8746396812824179,-0.5303291220016136,-1.0523797913901365,0.01699283212137083,0
-48.75,-8.58333333333333,69.996124267578125,52.71282958984375,34.09349822998047,24.78700065612793,1805,281,7,253,807,295,0.21407322585582733,282.6890563964844,0,background,-1.3202850948143157,0.13733480045064203,1.4710497773611553,-1.5161960387312474,-1.1243427799370114,-1.233020161213947,-1.0004430152479975,-0.7761947947884201,0.5394704364630738,1.145687425054053,2.0363735073054374,1.0017794174696917,0.016241745427677763,0
-55.25,1.2500000000000029,81.39642333984375,53.95450210571289,31.578750610351563,24.953041076660156,2044,355,55,190,599,374,0.03317934647202492,282.1710510253906,0,background,0.4898987622868973,0.2045730472942134,-0.9035770126856948,-1.2410154198081549,-0.4875269840277177,0.6794533004661042,-0.04209340869783955,-1.1303524111073713,-0.06877380559518634,1.8364219978914451,-0.4249222324403384,0.9972275714860704,0.003985996869864384,0
-56.75,-13.416666666666664,76.93123626708984,83.183502197265625,31.93375015258789,25.003583908081055,1986,327,3,788,37,353,0.09053133428096773,55.48400115966797,0,background,-0.2191010198065222,1.787362952063046,-0.5683579167936184,-1.157250228248495,-0.6420680558383413,-0.04418530665607738,-1.080305482460511,2.231334169189974,-1.7122029596179855,1.6528090101751765,0.355425912786859,-0.9947296456592594,3.704939217332774e-5,0
-51.91666666666667,1.9166666666666692,77.56202697753906,67.250579833984375,32.184749603271484,25.3697509765625,2529,360,54,198,892,173,0.02470067702233791,228.63906860351565,0,background,-0.1189416157394447,0.9245736472261916,-0.3313440648953276,-0.5503975100308746,0.8047561164576689,0.8086744803093509,-0.06205902550096785,-1.0853800153843298,0.7880317853811128,0.07898340117858599,-0.5402855220459009,0.5268283193165494,0.39021771279100814,1
-53.75,-7.7499999999999964,70.89815521240234,38.84322738647461,33.83700180053711,25.002540588378903,2060,321,13,338,919,316,0.08545403927564621,41.37676239013672,0,background,-1.1770571106556462,-0.6137229258448469,1.2288452363752718,-1.1589793334895662,-0.44489496421789054,-0.19925072246797343,-0.880649314429228,-0.29836309023110524,0.866986566802137,1.3293004127703218,0.2863427320369121,-1.1186935690399982,0.0014933598333882572,0
-64.91666666666667,-0.7499999999999973,89.2064437866211,32.333953857421875,31.921998977661133,26.257041931152344,2516,318,153,499,697,59,0.02136984281241893,18.976343154907227,0,background,1.730004205729193,-0.966208895152473,-0.5794543204954434,0.9201195680772548,0.7701176003621844,-0.27678343037392145,1.9145370380087336,0.606706373695103,0.2178028084514939,-0.917772817852588,-0.585605839563549,-1.3155317950839094,0.007150184668558519,0
-61.583333333333336,-4.08333333333333,86.89656829833984,29.47382926940918,31.95249938964844,26.6825008392334,2565,309,97,515,857,29,0.03082387708127498,310.0160827636719,0,background,1.3632331855747597,-1.1210885116329532,-0.5506533804539105,1.6252373055342269,0.90067816102978,-0.5093815540917656,0.796462497033549,0.6966511651411859,0.6856829946501556,-1.1800770860186864,-0.4569714471307582,1.2419090032906894,0.04067582494838044,0
-51.41666666666667,-9.58333333333333,72.18633270263672,40.133506774902344,33.47325134277344,24.90941619873047,1929,309,7,298,62,435,0.06866173446178436,203.52061462402344,0,background,-0.972515275119396,-0.5438525510821831,0.8853628228100946,-1.31331541080225,-0.7939446264108506,-0.5093815540917656,-1.0004430152479975,-0.5232250688463123,-1.6390966805244445,2.3697740098291793,0.05786165550928086,0.3061060252215833,7.554369236580964e-5,0
-54.25,-11.916666666666664,69.54222106933594,76.4771499633789,34.171749114990234,25.08620834350586,1819,321,1,452,41,335,0.01384364161640405,45.427616119384766,0,background,-1.3923576112400913,1.424204904221119,1.5449405513054946,-1.0203158407933883,-1.0870397626034125,-0.19925072246797343,-1.1202367160667677,0.3424935488222348,-1.7005059549630188,1.4954264492755174,-0.6880095637985641,-1.0830976789070796,0.005115238350943789,0
-62.91666666666667,-1.0833333333333304,87.80486297607422,31.91904067993164,31.196001052856445,26.075124740600582,2420,310,132,442,618,50,0.0284016951918602,34.81619644165039,0,background,1.5074557496235954,-0.9886770051333168,-1.264999903003652,0.6186262032187455,0.5143254815032212,-0.4835373181231162,1.4952590851430394,0.28627805416843305,-0.01321303348409526,-0.9964640983024176,-0.4899283718515612,-1.176342943794252,0.07846686885504134,0
-50.583333333333336,-7.58333333333333,71.6795425415039,39.85408401489258,33.667999267578125,24.130125045776367,1985,282,14,350,795,412,0.08152396976947784,217.69093322753903,0,background,-1.0529853893510592,-0.5589836716241382,1.0692594635455508,-2.6048432273653175,-0.6447325570764555,-1.2071759252452978,-0.8606836976260998,-0.2309044966465431,0.5043794224981742,2.1686740709018366,0.23286904146547127,0.43062424727371046,1.9105148633151027e-4,0
-61.41666666666667,4.083333333333336,86.294525146484375,59.14368438720703,32.071998596191406,25.382041931152344,2003,342,58,314,856,199,0.5495122671127319,160.02838134765625,0,background,1.2676384307478126,0.485574289328761,-0.4378126265622138,-0.5300275755272916,-0.5967715347903999,0.34347823287366275,0.01780344171154534,-0.43328027740022945,0.682758743486414,0.306313766922538,6.600456526600528,-0.07607137757202866,0.2518799105411833,1
-59.41666666666667,-15.416666666666664,68.05572509765625,155.38848876953125,33.754249572753906,26.77720832824707,1544,272,17,515,104,253,0.19109907746315,326.2789306640625,0,background,-1.6283892271234626,5.69736067564511,1.150703932851918,1.782197070872667,-1.8197776030848176,-1.4656182849317911,-0.8007868472167149,0.6966511651411859,-1.516278131647296,0.7784614496215151,1.72378043474929,1.3848148166828038,4.278597897097071e-6,0
-56.25,-2.2499999999999973,78.04728698730469,67.0298843383789,33.07099914550781,26.499208450317383,2153,353,36,206,921,21,0.09096778184175491,315.5155944824219,0,background,-0.04189014273804899,0.9126226875156938,0.5055239727695012,1.3214648092702113,-0.19709634907327003,0.6277648285288054,-0.4214401279572772,-1.0404076196612884,0.8728350691296203,-1.2500248908629794,0.3613643476617549,1.2902346225328492,0.3030313046664412,1
-58.583333333333336,-0.4166666666666643,79.5699234008789,53.687992095947266,32.302001953125,26.210458755493164,2226,341,101,308,724,161,0.15926876664161682,169.52635192871094,0,background,0.1998799931693397,0.19014116965024352,-0.22062497364942707,0.8429167576518967,-0.00258775869093347,0.31763399690501337,0.8763249642460621,-0.4670095741925105,0.2967575898725181,-0.02593830608785338,1.2906877912242898,0.00738972467608317,0.13161869206775886,1
-68.41666666666667,-7.58333333333333,80.16126251220703,57.40582275390625,31.535499572753903,25.445791244506836,2240,323,43,509,163,166,0.0594913437962532,1.875507116317749,0,background,0.29377511878081347,0.39146673038190183,-0.9444181180813424,-0.42437513590698533,0.03471525864266531,-0.14756225053067476,-0.2816808103353791,0.6629218683489048,-1.3437473129865394,0.01777907193982969,-0.06691339798485811,-1.4658012250600152,0.4569909715344065,1
-59.75,-9.08333333333333,69.52134704589844,38.33055877685547,33.66899871826172,25.490083694458008,2052,324,9,263,118,153,0.05710716918110847,73.392303466796875,0,background,-1.3956720699240075,-0.6414846247485175,1.0702032251978404,-0.35096877044419766,-0.46621097412280416,-0.1217180145620254,-0.9605117816417412,-0.7199793001346184,-1.475338615354913,-0.09588611093214627,-0.0993531844666068,-0.837364802591972,0.06712229915764774,0
-60.75,-2.5833333333333304,84.53612518310547,39.030479431152344,31.74074935913086,26.3975830078125,2344,304,78,397,855,27,0.03564544394612312,223.074462890625,0,background,0.9884328408015406,-0.6035829742544777,-0.7506047757094232,1.1530398433662068,0.31182338740654203,-0.6386027339350122,0.4171157777741113,0.03330832822632514,0.6798344923226723,-1.1975640372297596,-0.3913677792577769,0.4779307024613896,0.273262018000644,1
-60.91666666666667,1.4166666666666692,82.75297546386719,57.189247131347656,33.11399841308594,26.565000534057617,1922,358,57,289,970,62,0.04435726627707481,234.0554351806641,0,background,0.7052973882929059,0.37973886737149953,0.5461273366802208,1.4305027547647164,-0.81259613507765,0.7569860083720522,-0.00216217509158295,-0.5738190140347338,1.0161233761529604,-0.8915423910359782,-0.2728321424433369,0.5744233208856576,0.05583866269686317,0
-56.75,0.7500000000000027,79.03532409667969,54.81783676147461,32.32699966430664,25.85504150390625,2096,362,71,230,576,233,0.04326991736888885,234.28240966796875,0,background,0.11499423496732725,0.25132378708334635,-0.19702012591105356,0.2538798294501346,-0.34897291964577937,0.8603629522466495,0.2773564601522132,-0.9054904324921642,-0.13603158236124396,0.6035919375107829,-0.28762693397775385,0.5764178038892621,0.04481371251290515,0
-50.583333333333336,0.5833333333333357,76.52388000488281,78.0063247680664,33.020999908447266,26.0783748626709,2057,356,16,69,864,13,0.0171253141015768,118.46046447753906,0,background,-0.28378263256615244,1.507011789024055,0.4583106751490432,0.6240126663463224,-0.45288846793223314,0.7052975364347535,-0.8207524640198431,-1.8105598964183724,0.706152752796347,-1.3199726957072722,-0.6433581552793223,-0.4413393188160223,0.04892343133713501,0
-65.41666666666667,-2.7499999999999964,87.9018325805664,26.44324111938477,31.86374855041504,26.50579071044922,3273,364,187,703,788,60,0.04383061081171036,36.2105598449707,0,background,1.5228529608343329,-1.2851989606509129,-0.6344590549628574,1.3323736615315187,2.787145037614633,0.9120514241839482,2.593368009315096,1.753502464632659,0.48390966435198274,-0.9090293422470516,-0.2799979728054859,-1.1640903151319066,9.436423591896813e-6,0
-54.91666666666667,-5.2499999999999964,75.62135314941406,45.16350555419922,32.31074905395508,25.001041412353516,2114,347,33,377,944,242,0.03629790991544723,34.47212600708008,0,background,-0.4270893593470641,-0.2714713110830933,-0.2123652581200374,-1.1614639344392583,-0.3010118973597238,0.4726994127169094,-0.4813369783666621,-0.07912266108127837,0.940092845895678,0.6822832179606123,-0.3824901338885862,-1.17936637890338,0.011123396489101267,0
-49.41666666666667,-2.7499999999999964,87.05487823486328,42.44901657104492,32.188499450683594,25.977375030517575,2450,435,46,202,1169,31,0.04029593244194984,342.703857421875,0,background,1.388370253444374,-0.4184645625006991,-0.32780315762738604,0.4566245313729783,0.5942605186466472,2.7469921779580515,-0.22178395992599423,-1.062893817522809,1.598049357737546,-1.1625901348076133,-0.3280918543812386,1.5291448585431056,0.19664125972082494,1
-62.583333333333336,-12.083333333333329,71.33893585205078,66.29962158203125,32.71150207519531,25.213666915893555,1604,266,7,391,94,205,0.1313869208097458,222.0618896484375,0,background,-1.107068245156894,0.8730779711396526,0.1660579494421216,-0.8090773440208971,-1.6599075287979654,-1.6206837007436872,-1.0004430152479975,-4.209685659559167e-4,-1.5455206432847122,0.35877462055575765,0.9113191326715584,0.469032961814721,0.10937705670062248,0
-53.083333333333336,-4.416666666666664,79.05426025390625,44.484275817871094,31.526500701904297,24.56108283996582,1662,286,32,208,789,213,0.0398876704275608,337.7561950683594,0,background,0.1180009917120204,-0.3082525203722079,-0.95291557509566,-1.8906121253562305,-1.505366456987342,-1.1037989813707003,-0.5013025951697904,-1.029164520730528,0.4868339155157244,0.42872242540005057,-0.3336467883576601,1.485668481136802,0.008851270329139906,0
-63.583333333333336,-9.749999999999996,72.01884460449219,50.669822692871094,33.29375076293945,25.661375045776367,2104,338,12,495,149,133,0.06257817894220352,6.468216896057129,0,background,-0.9991096872129692,0.02670321258335972,0.7158639504876217,-0.06708572605736143,-0.3276569097408658,0.24010128899906535,-0.9006149312323564,0.5842201758335823,-1.3846868292789225,-0.2707556230428786,-0.02491300405276053,-1.4254439069096188,0.12603576700814337,0
-70.08333333333333,-9.249999999999996,77.33534240722656,74.09623718261719,31.111000061035156,25.30758285522461,2056,288,34,697,137,233,0.04910688102245331,47.11021041870117,0,background,-0.15493547407881753,1.295275255525615,-1.3452646702446571,-0.6534294226953351,-0.4555529691703473,-1.0521105094334016,-0.4613713615635338,1.7197731678403778,-1.419777843243822,0.6035919375107829,-0.20820747643442952,-1.068312291475216,0.026918449111497166,0
-54.91666666666667,-10.249999999999996,66.33152770996094,50.72503662109375,36.22949981689453,25.997291564941406,2213,360,6,337,1020,274,0.03810490295290947,316.3952331542969,0,background,-1.90216399898494,0.0296931215066796,3.488034126914773,0.4896324233789394,-0.03722627478641806,0.8086744803093509,-1.020408632051126,-0.30398463969648537,1.162335934340042,0.962074437337784,-0.35790365102909866,1.2979642330331378,0.22269551167245838,1
-71.75,-8.749999999999996,78.6628646850586,60.25966262817383,30.870750427246097,25.09979248046875,1896,260,37,617,150,279,0.04398814216256142,96.08576202392578,0,background,0.05585367996363034,0.5460060211092268,-1.5721276811652682,-0.9978027008904524,-0.8818731672686192,-1.7757491165555832,-0.4014745111541489,1.2700492106099637,-1.3817625781151806,1.005791815365467,-0.27785455455359764,-0.6379515649075166,0.031594344188182216,0
-72.41666666666667,-5.58333333333333,81.591461181640625,44.4579963684082,31.3799991607666,25.965167999267575,2634,305,103,742,366,144,0.0231156051158905,130.9709014892578,0,background,0.5208676299022624,-0.30967558811939255,-1.0912541032458758,0.4363936839454595,1.0845287464596598,-0.6127584979663628,0.9162561978523188,1.9727428937824856,-0.7501243267469874,-0.1745773913819758,-0.5618524802194954,-0.3314069018125073,0.003688045590781271,0
-63.083333333333336,-5.7499999999999964,80.3014144897461,29.3111572265625,32.653499603271484,26.273666381835938,2289,306,57,363,323,68,0.03554853424429893,301.6511535644531,0,background,0.3160289952514071,-1.1298974228649272,0.11128735431592458,0.9476714534176068,0.16527581931026109,-0.5869142619977136,-0.00216217509158295,-0.15782435359660082,-0.8758671267878777,-0.8390815374027585,-0.3926863613847809,1.1684042261136802,0.06593513309170987,0
-60.25,-6.2499999999999964,76.4461669921875,35.10372543334961,33.29349899291992,26.517000198364254,2398,333,44,539,959,66,0.03872124850749969,349.6003723144531,0,background,-0.2961222071839786,-0.8162220165332124,0.7156262090026938,1.35095126939582,0.4557064542647088,0.11088010915581864,-0.2617151935322508,0.83156835231031,0.9839566133518024,-0.8565684886138317,-0.3495174707288491,1.589746302787753,0.009838290741454788,0
-61.75,-4.08333333333333,87.53123474121094,27.456653594970703,31.97699928283691,26.723041534423828,2622,321,100,667,885,26,0.01023479364812374,299.5788879394531,0,background,1.4640079935202834,-1.2303213038477372,-0.5275186124698263,1.6924258464829631,1.0525547316022894,-0.19925072246797343,0.8563593474429338,1.5511266838789726,0.7675620272349214,-1.2063075128352962,-0.7371126189156069,1.1501946968529393,0.0018570666468051276,0
-60.41666666666667,-12.416666666666664,68.88108825683594,79.363067626953125,32.846500396728516,24.51704216003418,1844,305,8,432,86,383,0.24581503868103027,326.75390625,0,background,-1.4973348523634318,1.5804812506439112,0.2935342132317294,-1.9636012295908256,-1.0204272316505576,-0.6127584979663628,-0.9804773984448696,0.23006255951463128,-1.5689146525946454,1.915113278341275,2.468262020861609,1.388988548913809,0.017431242701980355,0
