lon,lat,bio3_isotermalidade_delta,bio4_sazonalidade_temperatura_delta,bio5_temp_max_mes_quente_delta,bio8_temp_media_trimestre_umido_delta,bio12_precipitacao_anual_delta,bio13_precipitacao_mes_umido_delta,bio14_precipitacao_mes_seco_delta,bio18_precipitacao_trimestre_quente_delta,bio19_precipitacao_trimestre_frio_delta,elevacao_delta,declividade_delta,orientacao_delta,cenario
-63.083333333333336,2.7500000000000027,0,6.9291792175292954,2.799999999999997,2.8000000000000007,-185.98399999999992,-24.543999999999983,-5.1839999999999975,-30.94399999999996,-68.62400000000002,0,0,0,ssp370
-62.91666666666667,2.7500000000000027,0,7.050204470825193,2.799999999999997,2.8000000000000007,-183.90399999999954,-24.623999999999967,-4.944000000000003,-29.74399999999997,-69.024,0,0,0,ssp370
-62.75,2.7500000000000027,0,7.20536818237305,2.799999999999997,2.8000000000000007,-181.7439999999997,-24.543999999999983,-4.463999999999999,-29.423999999999978,-68.54399999999998,0,0,0,ssp370
-62.583333333333336,2.7500000000000027,0,7.306098712158203,2.799999999999997,2.8000000000000007,-178.70399999999972,-24.464,-4.304000000000002,-28.383999999999958,-69.024,0,0,0,ssp370
-62.41666666666667,2.7500000000000027,0,7.363706439208983,2.799999999999997,2.8000000000000007,-174.94399999999973,-24.303999999999974,-3.9839999999999947,-31.024,-68.86400000000003,0,0,0,ssp370
-62.25,2.7500000000000027,0,7.516450228881837,2.799999999999997,2.8000000000000007,-172.14399999999978,-24.383999999999958,-3.7439999999999998,-29.98399999999998,-68.38400000000001,0,0,0,ssp370
-62.083333333333336,2.7500000000000027,0,7.624617083740233,2.799999999999997,2.8000000000000007,-169.18399999999974,-25.18399999999997,-4.384,-28.623999999999967,-68.22400000000005,0,0,0,ssp370
-61.91666666666667,2.7500000000000027,0,7.806373019409179,2.799999999999997,2.8000000000000007,-164.30399999999986,-25.103999999999985,-3.7439999999999998,-26.70399999999995,-67.58400000000006,0,0,0,ssp370
-61.75,2.7500000000000027,0,7.986883105468749,2.799999999999997,2.8000000000000007,-160.86400000000003,-25.263999999999953,-3.1839999999999975,-25.503999999999962,-67.10400000000004,0,0,0,ssp370
-61.583333333333336,2.7500000000000027,0,8.16615855712891,2.799999999999997,2.8000000000000007,-157.34400000000005,-25.263999999999953,-2.7040000000000006,-23.98399999999998,-67.10400000000004,0,0,0,ssp370
-61.41666666666667,2.7500000000000027,0,8.33830145568848,2.799999999999997,2.8000000000000007,-151.10400000000004,-25.024,-2.3840000000000003,-22.543999999999983,-65.50400000000002,0,0,0,ssp370
-61.25,2.7500000000000027,0,8.592220538330082,2.799999999999997,2.8000000000000007,-145.82400000000007,-25.584000000000003,-1.3440000000000012,-20.863999999999976,-67.50400000000002,0,0,0,ssp370
-61.083333333333336,2.7500000000000027,0,8.863426104736334,2.799999999999997,2.8000000000000007,-142.46399999999994,-25.74399999999997,-0.9440000000000026,-19.663999999999987,-67.98400000000004,0,0,0,ssp370
-60.91666666666667,2.7500000000000027,0,9.134436206054687,2.799999999999997,2.8000000000000007,-138.86400000000003,-24.783999999999992,-1.264000000000003,-19.023999999999972,-65.10400000000004,0,0,0,ssp370
-60.75,2.7500000000000027,0,9.213284259033202,2.799999999999997,2.8000000000000007,-135.904,-24.863999999999976,-0.6240000000000023,-17.903999999999968,-65.50400000000002,0,0,0,ssp370
-60.583333333333336,2.7500000000000027,0,9.186255603027348,2.799999999999997,2.8000000000000007,-134.54399999999987,-25.18399999999997,-0.46399999999999864,-17.18399999999997,-66.46400000000006,0,0,0,ssp370
-60.41666666666667,2.7500000000000027,0,9.02822560424805,2.799999999999997,2.8000000000000007,-133.2639999999999,-25.503999999999962,-0.22400000000000375,-16.543999999999983,-66.54399999999998,0,0,0,ssp370
-60.25,2.7500000000000027,0,9.032862292480473,2.799999999999997,2.8000000000000007,-131.82400000000007,-25.98399999999998,-0.30400000000000205,-15.663999999999987,-67.024,0,0,0,ssp370
-60.083333333333336,2.7500000000000027,0,8.972908984374996,2.799999999999997,2.8000000000000007,-130.22399999999993,-26.063999999999965,-0.30400000000000205,-14.783999999999992,-66.06399999999996,0,0,0,ssp370
-52.25,2.7500000000000027,0,7.936026614379884,2.799999999999997,2.8000000000000007,-207.18399999999974,-28.303999999999974,-1.823999999999998,-17.18399999999997,-67.82399999999996,0,0,0,ssp370
-52.083333333333336,2.7500000000000027,0,8.068534640502932,2.799999999999997,2.8000000000000007,-209.0239999999999,-28.623999999999967,-1.9040000000000035,-17.103999999999985,-68.78399999999999,0,0,0,ssp370
-51.91666666666667,2.7500000000000027,0,8.179356295776373,2.799999999999997,2.8000000000000007,-213.42399999999952,-29.103999999999985,-1.9040000000000035,-17.103999999999985,-71.024,0,0,0,ssp370
-51.75,2.7500000000000027,0,8.253659945678706,2.799999999999997,2.8000000000000007,-217.82399999999961,-29.503999999999962,-2.1439999999999984,-15.343999999999994,-73.26400000000001,0,0,0,ssp370
-51.583333333333336,2.7500000000000027,0,8.355125552368165,2.799999999999997,2.8000000000000007,-220.2239999999997,-29.98399999999998,-2.064,-15.023999999999972,-74.54399999999998,0,0,0,ssp370
-51.41666666666667,2.7500000000000027,0,8.481884020996091,2.799999999999997,2.8000000000000007,-224.30399999999963,-31.263999999999953,-1.9840000000000018,-14.543999999999983,-74.62400000000002,0,0,0,ssp370
-51.25,2.7500000000000027,0,8.615657763671877,2.799999999999997,2.8000000000000007,-221.98399999999992,-30.464,-1.5039999999999978,-13.103999999999985,-76.38400000000001,0,0,0,ssp370
-51.083333333333336,2.7500000000000027,0,8.854455218505862,2.799999999999997,2.8000000000000007,-214.86399999999958,-29.503999999999962,-0.8640000000000043,-11.023999999999972,-75.18399999999997,0,0,0,ssp370
-63.91666666666667,2.5833333333333357,0,5.656670413208005,2.8000000000000007,2.8000000000000007,-208.06399999999985,-27.263999999999953,-6.063999999999993,-41.10400000000004,-75.26400000000001,0,0,0,ssp370
-63.75,2.5833333333333357,0,5.8694767791748035,2.799999999999997,2.8000000000000007,-205.26399999999967,-27.18399999999997,-5.983999999999995,-40.144000000000005,-74.78399999999999,0,0,0,ssp370
-63.583333333333336,2.5833333333333357,0,6.0370723907470705,2.799999999999997,2.8000000000000007,-201.0239999999999,-26.783999999999992,-5.744,-38.54400000000004,-74.38400000000001,0,0,0,ssp370
-63.41666666666667,2.5833333333333357,0,6.147206393432619,2.799999999999997,2.8000000000000007,-197.7439999999997,-26.543999999999983,-5.504000000000005,-37.26399999999995,-74.22400000000005,0,0,0,ssp370
-63.25,2.5833333333333357,0,6.395419818115236,2.799999999999997,2.8000000000000007,-192.54399999999987,-26.464,-5.1839999999999975,-36.70399999999995,-71.82399999999996,0,0,0,ssp370
-63.083333333333336,2.5833333333333357,0,6.830451083374022,2.799999999999997,2.8000000000000007,-185.98399999999992,-26.063999999999965,-5.024000000000001,-30.14399999999995,-69.58400000000006,0,0,0,ssp370
-62.91666666666667,2.5833333333333357,0,6.986680880737303,2.799999999999997,2.8000000000000007,-184.2239999999997,-25.024,-4.944000000000003,-29.663999999999987,-69.58400000000006,0,0,0,ssp370
-62.75,2.5833333333333357,0,7.178020373535155,2.799999999999997,2.8000000000000007,-179.90399999999954,-24.623999999999967,-4.623999999999995,-29.024,-67.66399999999999,0,0,0,ssp370
-62.583333333333336,2.5833333333333357,0,7.177784213256835,2.799999999999997,2.8000000000000007,-180.2239999999997,-25.263999999999953,-4.463999999999999,-27.343999999999994,-71.58400000000006,0,0,0,ssp370
-62.41666666666667,2.5833333333333357,0,7.270235675048831,2.799999999999997,2.8000000000000007,-175.26399999999967,-25.74399999999997,-4.1440000000000055,-30.543999999999983,-69.82399999999996,0,0,0,ssp370
-62.25,2.5833333333333357,0,7.470378787231446,2.799999999999997,2.8000000000000007,-172.3839999999998,-25.503999999999962,-3.823999999999998,-29.263999999999953,-69.50400000000002,0,0,0,ssp370
-62.083333333333336,2.5833333333333357,0,7.644356494140624,2.799999999999997,2.8000000000000007,-168.3839999999998,-25.263999999999953,-3.9039999999999964,-27.74399999999997,-69.024,0,0,0,ssp370
-61.91666666666667,2.5833333333333357,0,7.830011477661131,2.799999999999997,2.8000000000000007,-163.7439999999997,-25.503999999999962,-3.584000000000003,-27.024,-67.66399999999999,0,0,0,ssp370
-61.75,2.5833333333333357,0,7.996947314453124,2.799999999999997,2.8000000000000007,-158.78399999999988,-24.623999999999967,-3.024000000000001,-26.14399999999995,-65.74400000000003,0,0,0,ssp370
-61.583333333333336,2.5833333333333357,0,8.191726351928708,2.799999999999997,2.8000000000000007,-154.38400000000001,-25.103999999999985,-2.6240000000000023,-23.584000000000003,-65.98400000000004,0,0,0,ssp370
-61.41666666666667,2.5833333333333357,0,8.260148745727534,2.799999999999997,2.8000000000000007,-151.0239999999999,-25.663999999999987,-2.1439999999999984,-22.623999999999967,-66.94399999999996,0,0,0,ssp370
-61.25,2.5833333333333357,0,8.452113726806644,2.799999999999997,2.8000000000000007,-144.46399999999994,-25.024,-1.5840000000000032,-20.22399999999999,-65.82399999999996,0,0,0,ssp370
-61.083333333333336,2.5833333333333357,0,8.676679400634768,2.799999999999997,2.8000000000000007,-141.0239999999999,-25.103999999999985,-1.1039999999999992,-18.863999999999976,-66.22400000000005,0,0,0,ssp370
-60.91666666666667,2.5833333333333357,0,8.91128749389648,2.799999999999997,2.8000000000000007,-138.38400000000001,-25.263999999999953,-0.9440000000000026,-17.98399999999998,-66.06399999999996,0,0,0,ssp370
-60.75,2.5833333333333357,0,8.917675677490237,2.799999999999997,2.8000000000000007,-137.34400000000005,-25.103999999999985,-0.46399999999999864,-17.343999999999966,-66.54399999999998,0,0,0,ssp370
-60.583333333333336,2.5833333333333357,0,8.85460582275391,2.799999999999997,2.8000000000000007,-136.22399999999993,-24.863999999999976,-0.46399999999999864,-16.623999999999967,-66.38400000000001,0,0,0,ssp370
-60.41666666666667,2.5833333333333357,0,8.75144896240235,2.799999999999997,2.8000000000000007,-134.30399999999986,-25.18399999999997,-0.30400000000000205,-16.303999999999974,-65.904,0,0,0,ssp370
-60.25,2.5833333333333357,0,8.79624827880859,2.799999999999997,2.8000000000000007,-134.54399999999987,-26.22399999999999,-0.46399999999999864,-15.663999999999987,-67.82399999999996,0,0,0,ssp370
-60.083333333333336,2.5833333333333357,0,9.107592120361332,2.799999999999997,2.8000000000000007,-133.0239999999999,-26.783999999999992,-0.38400000000000034,-15.343999999999994,-68.38400000000001,0,0,0,ssp370
-52.41666666666667,2.5833333333333357,0,7.955627276611324,2.799999999999997,2.8000000000000007,-202.70399999999972,-27.903999999999996,-1.823999999999998,-17.423999999999978,-65.26400000000001,0,0,0,ssp370
-52.25,2.5833333333333357,0,8.068612185668954,2.799999999999997,2.8000000000000007,-203.90399999999954,-28.464,-1.7439999999999998,-17.103999999999985,-66.30399999999997,0,0,0,ssp370
-52.083333333333336,2.5833333333333357,0,8.211147570800776,2.799999999999997,2.8000000000000007,-206.78399999999965,-28.22399999999999,-1.6640000000000015,-16.94399999999999,-68.06399999999996,0,0,0,ssp370
-51.91666666666667,2.5833333333333357,0,8.298555072021486,2.799999999999997,2.8000000000000007,-208.6239999999998,-28.22399999999999,-1.823999999999998,-16.70399999999998,-69.50400000000002,0,0,0,ssp370
-51.75,2.5833333333333357,0,8.399648013305665,2.799999999999997,2.8000000000000007,-213.0239999999999,-28.70399999999995,-2.064,-14.22399999999999,-72.144,0,0,0,ssp370
-51.583333333333336,2.5833333333333357,0,8.512265063476562,2.799999999999997,2.8000000000000007,-216.30399999999963,-29.343999999999994,-2.1439999999999984,-14.623999999999967,-72.94399999999996,0,0,0,ssp370
-51.41666666666667,2.5833333333333357,0,8.650944018554696,2.799999999999997,2.8000000000000007,-217.90399999999954,-29.823999999999955,-1.6640000000000015,-13.343999999999994,-73.18399999999997,0,0,0,ssp370
-51.25,2.5833333333333357,0,8.768702441406248,2.799999999999997,2.8000000000000007,-217.5039999999999,-29.74399999999997,-1.4239999999999995,-12.543999999999983,-75.024,0,0,0,ssp370
-51.083333333333336,2.5833333333333357,0,8.98518931884766,2.799999999999997,2.8000000000000007,-212.70399999999972,-28.863999999999976,-0.9440000000000026,-10.943999999999988,-74.94399999999996,0,0,0,ssp370
-63.25,2.416666666666669,0,6.36623303527832,2.799999999999997,2.8000000000000007,-188.78399999999965,-25.74399999999997,-5.343999999999994,-35.26399999999995,-69.66399999999999,0,0,0,ssp370
-63.083333333333336,2.416666666666669,0,6.72348137207031,2.799999999999997,2.8000000000000007,-184.86399999999958,-25.503999999999962,-5.1839999999999975,-34.70399999999995,-68.38400000000001,0,0,0,ssp370
-62.91666666666667,2.416666666666669,0,6.95751044006348,2.799999999999997,2.8000000000000007,-183.0239999999999,-25.503999999999962,-4.944000000000003,-28.94399999999996,-69.34400000000005,0,0,0,ssp370
-62.75,2.416666666666669,0,7.084348696899411,2.799999999999997,2.8000000000000007,-179.3439999999996,-24.863999999999976,-4.543999999999997,-27.823999999999955,-68.78399999999999,0,0,0,ssp370
-62.583333333333336,2.416666666666669,0,7.288195071411131,2.799999999999997,2.8000000000000007,-176.38399999999956,-24.063999999999965,-4.864000000000004,-26.94399999999996,-67.82399999999996,0,0,0,ssp370
-62.41666666666667,2.416666666666669,0,7.358464450073242,2.799999999999997,2.8000000000000007,-173.50399999999968,-25.423999999999978,-4.384,-25.503999999999962,-68.70399999999995,0,0,0,ssp370
-62.25,2.416666666666669,0,7.488797686767576,2.799999999999997,2.8000000000000007,-169.50399999999968,-25.024,-3.823999999999998,-24.383999999999958,-68.22400000000005,0,0,0,ssp370
-62.083333333333336,2.416666666666669,0,7.663955233764646,2.799999999999997,2.8000000000000007,-164.14399999999978,-24.383999999999958,-3.823999999999998,-28.383999999999958,-65.42399999999998,0,0,0,ssp370
-61.91666666666667,2.416666666666669,0,7.800204974365229,2.799999999999997,2.8000000000000007,-161.10399999999981,-24.303999999999974,-3.504000000000005,-27.823999999999955,-65.26400000000001,0,0,0,ssp370
-61.75,2.416666666666669,0,7.919390933227547,2.799999999999997,2.8000000000000007,-157.664,-24.94399999999996,-2.8640000000000043,-25.503999999999962,-65.98400000000004,0,0,0,ssp370
-61.583333333333336,2.416666666666669,0,8.158222674560548,2.799999999999997,2.8000000000000007,-154.86400000000003,-25.18399999999997,-2.543999999999997,-23.74399999999997,-66.54399999999998,0,0,0,ssp370
-61.41666666666667,2.416666666666669,0,8.024897860717772,2.799999999999997,2.8000000000000007,-151.904,-25.503999999999962,-2.1439999999999984,-22.063999999999965,-67.98400000000004,0,0,0,ssp370
-61.25,2.416666666666669,0,8.347512988281252,2.799999999999997,2.8000000000000007,-144.78399999999988,-24.863999999999976,-1.7439999999999998,-20.303999999999974,-65.74400000000003,0,0,0,ssp370
-61.083333333333336,2.416666666666669,0,8.46697355957032,2.799999999999997,2.8000000000000007,-139.98399999999992,-24.783999999999992,-1.4239999999999995,-18.623999999999967,-64.54399999999998,0,0,0,ssp370
-60.91666666666667,2.416666666666669,0,8.666502398681644,2.799999999999997,2.8000000000000007,-135.58400000000006,-24.464,-1.1039999999999992,-17.26399999999998,-63.18399999999997,0,0,0,ssp370
-60.75,2.416666666666669,0,8.69032606811524,2.799999999999997,2.8000000000000007,-139.664,-25.663999999999987,-0.7839999999999989,-16.863999999999976,-67.82399999999996,0,0,0,ssp370
-60.583333333333336,2.416666666666669,0,8.668757617187495,2.799999999999997,2.8000000000000007,-139.58400000000006,-25.74399999999997,-0.7839999999999989,-16.623999999999967,-68.30399999999997,0,0,0,ssp370
-60.41666666666667,2.416666666666669,0,8.52661220092773,2.799999999999997,2.8000000000000007,-139.0239999999999,-25.823999999999955,-0.7040000000000006,-16.623999999999967,-67.98400000000004,0,0,0,ssp370
-60.25,2.416666666666669,0,8.449065753173826,2.799999999999997,2.8000000000000007,-136.144,-26.303999999999974,-1.024000000000001,-15.423999999999978,-67.50400000000002,0,0,0,ssp370
-60.083333333333336,2.416666666666669,0,8.80874650878907,2.799999999999997,2.8000000000000007,-134.62400000000002,-26.863999999999976,-0.46399999999999864,-15.343999999999994,-75.34400000000005,0,0,0,ssp370
-55.25,2.416666666666669,0,7.637985614013672,2.799999999999997,2.8000000000000007,-159.58400000000006,-26.543999999999983,-1.1039999999999992,-11.263999999999982,-41.903999999999996,0,0,0,ssp370
-55.083333333333336,2.416666666666669,0,7.615888766479493,2.799999999999997,2.8000000000000007,-164.78399999999965,-26.543999999999983,-1.264000000000003,-11.423999999999978,-45.66399999999999,0,0,0,ssp370
-52.41666666666667,2.416666666666669,0,8.009287890625004,2.799999999999997,2.8000000000000007,-198.30399999999963,-26.863999999999976,-1.823999999999998,-17.26399999999998,-63.903999999999996,0,0,0,ssp370
-52.25,2.416666666666669,0,8.136713824462888,2.799999999999997,2.8000000000000007,-201.18399999999974,-27.74399999999997,-1.6640000000000015,-17.023999999999972,-65.50400000000002,0,0,0,ssp370
-52.083333333333336,2.416666666666669,0,8.334869601440431,2.799999999999997,2.8000000000000007,-203.26399999999967,-27.423999999999978,-1.6640000000000015,-17.26399999999998,-66.86400000000003,0,0,0,ssp370
-51.91666666666667,2.416666666666669,0,8.471510272216804,2.799999999999997,2.8000000000000007,-205.10399999999981,-27.583999999999946,-1.7439999999999998,-13.98399999999998,-68.38400000000001,0,0,0,ssp370
-51.75,2.416666666666669,0,8.567645770263681,2.799999999999997,2.8000000000000007,-208.2239999999997,-27.903999999999996,-1.823999999999998,-13.50399999999999,-70.22400000000005,0,0,0,ssp370
-51.583333333333336,2.416666666666669,0,8.668646105957038,2.799999999999997,2.8000000000000007,-211.0239999999999,-28.383999999999958,-1.9040000000000035,-13.823999999999984,-71.26400000000001,0,0,0,ssp370
-51.41666666666667,2.416666666666669,0,8.759008013916016,2.799999999999997,2.8000000000000007,-212.70399999999972,-28.464,-1.5039999999999978,-12.863999999999976,-72.46400000000006,0,0,0,ssp370
-51.25,2.416666666666669,0,8.9156133605957,2.799999999999997,2.8000000000000007,-212.78399999999965,-28.464,-1.024000000000001,-11.663999999999987,-73.74400000000003,0,0,0,ssp370
-51.083333333333336,2.416666666666669,0,9.102980426025397,2.799999999999997,2.8000000000000007,-210.6239999999998,-28.464,-0.8640000000000043,-10.383999999999986,-73.98400000000004,0,0,0,ssp370
-50.91666666666667,2.416666666666669,0,9.410766162109383,2.799999999999997,2.8000000000000007,-203.42399999999952,-27.423999999999978,-0.22400000000000375,-8.543999999999983,-74.62400000000002,0,0,0,ssp370
-63.25,2.2500000000000027,0,6.373147692871093,2.799999999999997,2.8000000000000007,-189.3439999999996,-26.063999999999965,-5.584000000000003,-35.103999999999985,-69.98400000000004,0,0,0,ssp370
-63.083333333333336,2.2500000000000027,0,6.77972116394043,2.799999999999997,2.8000000000000007,-182.70399999999972,-25.74399999999997,-5.1839999999999975,-29.823999999999955,-66.46400000000006,0,0,0,ssp370
-62.91666666666667,2.2500000000000027,0,6.938757006835935,2.799999999999997,2.8000000000000007,-180.86399999999958,-25.103999999999985,-4.783999999999992,-28.623999999999967,-67.74400000000003,0,0,0,ssp370
-62.75,2.2500000000000027,0,7.07534929199219,2.799999999999997,2.8000000000000007,-176.86399999999958,-24.464,-4.783999999999992,-27.103999999999985,-67.50400000000002,0,0,0,ssp370
-62.583333333333336,2.2500000000000027,0,7.223195559692385,2.799999999999997,2.8000000000000007,-173.82399999999984,-24.623999999999967,-4.623999999999995,-25.74399999999997,-67.34400000000005,0,0,0,ssp370
-62.41666666666667,2.2500000000000027,0,7.358407733154294,2.799999999999997,2.8000000000000007,-171.50399999999968,-25.18399999999997,-4.224000000000004,-24.623999999999967,-68.46400000000006,0,0,0,ssp370
-62.25,2.2500000000000027,0,7.46744841308594,2.799999999999997,2.8000000000000007,-166.8639999999998,-24.70399999999995,-4.1440000000000055,-24.14399999999995,-66.30399999999997,0,0,0,ssp370
-62.083333333333336,2.2500000000000027,0,7.608815173339842,2.799999999999997,2.8000000000000007,-164.14399999999978,-24.783999999999992,-3.9039999999999964,-22.94399999999996,-66.22400000000005,0,0,0,ssp370
-61.91666666666667,2.2500000000000027,0,7.663712664794922,2.799999999999997,2.8000000000000007,-161.50399999999968,-25.263999999999953,-3.263999999999996,-25.98399999999998,-67.50400000000002,0,0,0,ssp370
-61.75,2.2500000000000027,0,7.832492602539062,2.799999999999997,2.8000000000000007,-153.0239999999999,-24.303999999999974,-2.8640000000000043,-23.903999999999996,-63.42399999999998,0,0,0,ssp370
-61.583333333333336,2.2500000000000027,0,8.060840045166017,2.799999999999997,2.8000000000000007,-149.664,-24.543999999999983,-2.4639999999999986,-22.383999999999958,-63.903999999999996,0,0,0,ssp370
-61.41666666666667,2.2500000000000027,0,8.164116107177733,2.799999999999997,2.8000000000000007,-145.904,-24.22399999999999,-2.1439999999999984,-21.18399999999997,-63.50400000000002,0,0,0,ssp370
-61.25,2.2500000000000027,0,8.280485766601558,2.799999999999997,2.8000000000000007,-142.46399999999994,-24.303999999999974,-1.7439999999999998,-19.423999999999978,-63.98400000000004,0,0,0,ssp370
-61.083333333333336,2.2500000000000027,0,8.45095567626953,2.799999999999997,2.8000000000000007,-136.144,-23.74399999999997,-1.5840000000000032,-17.98399999999998,-61.42399999999998,0,0,0,ssp370
-60.91666666666667,2.2500000000000027,0,8.454437518310556,2.799999999999997,2.8000000000000007,-134.70399999999995,-23.823999999999955,-1.4239999999999995,-17.343999999999966,-61.42399999999998,0,0,0,ssp370
-60.75,2.2500000000000027,0,8.48283122558594,2.799999999999997,2.8000000000000007,-139.0239999999999,-25.18399999999997,-1.1039999999999992,-16.46399999999997,-66.78399999999999,0,0,0,ssp370
-60.583333333333336,2.2500000000000027,0,8.499322711181648,2.799999999999997,2.8000000000000007,-138.86400000000003,-25.503999999999962,-0.7839999999999989,-16.063999999999993,-67.10400000000004,0,0,0,ssp370
-60.41666666666667,2.2500000000000027,0,8.507706561279292,2.799999999999997,2.8000000000000007,-138.86400000000003,-25.74399999999997,-0.7040000000000006,-16.543999999999983,-67.26400000000001,0,0,0,ssp370
-60.25,2.2500000000000027,0,8.402283267211914,2.799999999999997,2.8000000000000007,-137.5039999999999,-26.063999999999965,-0.9440000000000026,-15.98399999999998,-66.86400000000003,0,0,0,ssp370
-60.083333333333336,2.2500000000000027,0,8.532628039550787,2.799999999999997,2.8000000000000007,-135.904,-26.863999999999976,-0.7040000000000006,-15.343999999999994,-74.54399999999998,0,0,0,ssp370
-55.91666666666667,2.2500000000000027,0,7.803240771484383,2.799999999999997,2.8000000000000007,-139.98399999999992,-25.263999999999953,-0.7839999999999989,-9.663999999999987,-32.54399999999998,0,0,0,ssp370
-55.75,2.2500000000000027,0,7.785102572631843,2.799999999999997,2.8000000000000007,-146.46399999999994,-25.423999999999978,-0.8640000000000043,-10.22399999999999,-36.303999999999974,0,0,0,ssp370
-55.583333333333336,2.2500000000000027,0,7.691862521362303,2.799999999999997,2.8000000000000007,-146.94399999999996,-25.584000000000003,-1.024000000000001,-15.583999999999975,-34.063999999999965,0,0,0,ssp370
-55.41666666666667,2.2500000000000027,0,7.56076088256836,2.799999999999997,2.8000000000000007,-151.18399999999997,-25.903999999999996,-0.8640000000000043,-11.103999999999985,-36.38399999999996,0,0,0,ssp370
-55.25,2.2500000000000027,0,7.575182360839847,2.799999999999997,2.8000000000000007,-157.2639999999999,-26.303999999999974,-1.024000000000001,-11.423999999999978,-40.624000000000024,0,0,0,ssp370
-55.083333333333336,2.2500000000000027,0,7.543828479003906,2.799999999999997,2.8000000000000007,-160.30399999999986,-26.063999999999965,-1.1839999999999975,-11.50399999999999,-42.86400000000003,0,0,0,ssp370
-54.91666666666667,2.2500000000000027,0,7.539800296020509,2.799999999999997,2.8000000000000007,-163.42399999999975,-26.14399999999995,-1.3440000000000012,-11.823999999999984,-44.86400000000003,0,0,0,ssp370
-54.75,2.2500000000000027,0,7.589746112060546,2.799999999999997,2.8000000000000007,-166.70399999999972,-26.383999999999958,-1.4239999999999995,-12.543999999999983,-45.42399999999998,0,0,0,ssp370
-52.583333333333336,2.2500000000000027,0,7.98473330993653,2.799999999999997,2.8000000000000007,-193.5039999999999,-25.663999999999987,-1.9840000000000018,-14.22399999999999,-61.66399999999999,0,0,0,ssp370
-52.41666666666667,2.2500000000000027,0,8.104345446777344,2.799999999999997,2.8000000000000007,-197.10399999999981,-26.383999999999958,-1.9840000000000018,-14.46399999999997,-63.74400000000003,0,0,0,ssp370
-52.25,2.2500000000000027,0,8.225853274536135,2.799999999999997,2.8000000000000007,-198.70399999999972,-26.543999999999983,-1.823999999999998,-17.50399999999999,-64.94399999999996,0,0,0,ssp370
-52.083333333333336,2.2500000000000027,0,8.354633364868164,2.799999999999997,2.8000000000000007,-201.82399999999961,-27.103999999999985,-1.6640000000000015,-13.823999999999984,-67.82399999999996,0,0,0,ssp370
-51.91666666666667,2.2500000000000027,0,8.535338916015633,2.799999999999997,2.8000000000000007,-203.3439999999996,-27.18399999999997,-1.6640000000000015,-13.50399999999999,-69.10400000000004,0,0,0,ssp370
-51.75,2.2500000000000027,0,8.710081500244144,2.799999999999997,2.8000000000000007,-204.54399999999987,-26.94399999999996,-1.6640000000000015,-13.183999999999969,-70.22400000000005,0,0,0,ssp370
-51.583333333333336,2.2500000000000027,0,8.804182879638674,2.799999999999997,2.8000000000000007,-206.78399999999965,-27.343999999999994,-1.7439999999999998,-13.263999999999982,-70.62400000000002,0,0,0,ssp370
-51.41666666666667,2.2500000000000027,0,8.877616870117194,2.799999999999997,2.8000000000000007,-207.90399999999954,-27.663999999999987,-1.5039999999999978,-12.543999999999983,-71.98400000000004,0,0,0,ssp370
-51.25,2.2500000000000027,0,9.023313983154296,2.799999999999997,2.8000000000000007,-208.9439999999995,-27.98399999999998,-1.1039999999999992,-11.423999999999978,-72.86400000000003,0,0,0,ssp370
-51.083333333333336,2.2500000000000027,0,9.179491229248043,2.799999999999997,2.8000000000000007,-209.90399999999954,-28.063999999999965,-0.7839999999999989,-10.303999999999974,-74.06399999999996,0,0,0,ssp370
-50.91666666666667,2.2500000000000027,0,9.732629229736332,2.799999999999997,2.8000000000000007,-202.30399999999963,-27.263999999999953,-0.14399999999999835,-8.063999999999979,-72.94399999999996,0,0,0,ssp370
-63.25,2.0833333333333357,0,6.619717929077147,2.799999999999997,2.8000000000000007,-182.70399999999972,-24.94399999999996,-5.6640000000000015,-29.823999999999955,-65.904,0,0,0,ssp370
-63.083333333333336,2.0833333333333357,0,6.835180697631834,2.799999999999997,2.8000000000000007,-182.78399999999965,-25.663999999999987,-5.1839999999999975,-29.103999999999985,-67.42399999999998,0,0,0,ssp370
-62.91666666666667,2.0833333333333357,0,6.919408526611328,2.799999999999997,2.8000000000000007,-179.90399999999954,-25.343999999999994,-4.864000000000004,-27.903999999999996,-67.82399999999996,0,0,0,ssp370
-62.75,2.0833333333333357,0,7.060998629760746,2.799999999999997,2.8000000000000007,-175.98399999999992,-24.623999999999967,-4.623999999999995,-26.543999999999983,-67.98400000000004,0,0,0,ssp370
-62.583333333333336,2.0833333333333357,0,7.199597155761722,2.799999999999997,2.8000000000000007,-171.10399999999981,-24.383999999999958,-4.384,-24.94399999999996,-66.86400000000003,0,0,0,ssp370
-62.41666666666667,2.0833333333333357,0,7.333131533813479,2.799999999999997,2.8000000000000007,-165.34399999999982,-24.063999999999965,-3.9839999999999947,-23.584000000000003,-64.54399999999998,0,0,0,ssp370
-62.25,2.0833333333333357,0,7.405801287841797,2.799999999999997,2.8000000000000007,-165.58399999999983,-24.783999999999992,-3.9839999999999947,-22.70399999999995,-66.62400000000002,0,0,0,ssp370
-62.083333333333336,2.0833333333333357,0,7.492312854003906,2.799999999999997,2.8000000000000007,-162.94399999999973,-24.783999999999992,-3.4240000000000066,-21.98399999999998,-66.78399999999999,0,0,0,ssp370
