periodo,lon,lat,temperatura,precipitacao,sazonalidade,adequabilidade
SSP245,-59.5,-12.200000000000005,24.07646465736416,1506.7911035344837,51.89785383626471,0.12199530978060454
SSP245,-59.16666666666667,-12.200000000000005,24.29429523391556,1526.7022532159965,46.827339470498465,0.13716192471757918
SSP245,-58.833333333333336,-12.200000000000005,24.816804071674056,1511.0715436603368,56.68502123877965,0.12465415750136383
SSP245,-58.5,-12.200000000000005,23.870715721237268,1444.7657116892603,60.528556808933054,0.09192695405363116
SSP245,-58.16666666666667,-12.200000000000005,24.935026819080623,1619.0661584002407,47.80584722984192,0.16271455992200579
SSP245,-57.833333333333336,-12.200000000000005,24.395641178005235,1442.4283262163478,52.60670354294873,0.1054094736631023
SSP245,-57.5,-12.200000000000005,27.051655903842573,1437.3472909703487,51.9333640450604,0.0789881855106336
SSP245,-57.16666666666667,-12.200000000000005,25.97535656065811,1633.206424010731,55.16523247878761,0.14464218124651118
SSP245,-56.833333333333336,-12.200000000000005,25.213960385550436,1571.874560077765,49.67323631739904,0.14970929920207057
SSP245,-56.5,-12.200000000000005,23.92943599835476,1464.7679246846844,56.20705363755662,0.10276768644000699
SSP245,-56.16666666666667,-12.200000000000005,26.651291655217,1564.9586590103631,55.28277366856435,0.1164905073899051
SSP245,-55.833333333333336,-12.200000000000005,24.0155773430074,1600.793662719968,55.31261097316693,0.13898505301261826
SSP245,-55.5,-12.200000000000005,24.171670937573165,1292.586069484778,53.091047295358855,0.056243860554395786
SSP245,-55.16666666666667,-12.200000000000005,21.98014759468353,1474.1351191505396,52.957461495926424,0.06058528410220447
SSP245,-54.833333333333336,-12.200000000000005,25.200001784807217,1437.4503526887695,54.06120105521032,0.1047524047021012
SSP245,-54.5,-12.200000000000005,23.830053666756328,1483.9343042188154,50.2509625267405,0.1129514507438484
SSP245,-54.16666666666667,-12.200000000000005,22.669613910860683,1540.9649369617778,53.98908575250599,0.09281523131909734
SSP245,-53.833333333333336,-12.200000000000005,23.676967631118508,1599.114809666318,53.7888766918991,0.13327815173024735
SSP245,-53.5,-12.200000000000005,24.771944142979905,1527.891781001557,55.225626083932696,0.13096998566437607
SSP245,-53.16666666666667,-12.200000000000005,23.58124798520112,1472.3103407136257,49.790046687378705,0.10503635374693274
SSP245,-52.833333333333336,-12.200000000000005,23.732936055210622,1459.2290765267787,58.571273880547174,0.09558117458621905
SSP245,-52.5,-12.200000000000005,24.476324921294893,1580.3678044574351,56.58144732049085,0.13996802249500787
SSP245,-52.16666666666667,-12.200000000000005,22.217143338126828,1420.0487101657736,59.540423064277874,0.052850608851936626
SSP245,-51.833333333333336,-12.200000000000005,22.870882073031023,1354.312404452788,57.484947991024995,0.05335793201946041
SSP245,-51.5,-12.200000000000005,23.828126833572536,1310.333169796659,50.62431994934563,0.05969031416695176
SSP245,-51.16666666666667,-12.200000000000005,21.462438171839597,1443.817492116108,48.08301703884182,0.044873983410623826
SSP245,-50.833333333333336,-12.200000000000005,24.24718810906378,1396.3199720888333,52.30975779650214,0.08925676920843964
SSP245,-50.5,-12.200000000000005,21.682693385452716,1344.8105981501722,52.51921000832454,0.03281720857813285
SSP245,-50.16666666666667,-12.200000000000005,23.107313828045267,1366.0816933041033,57.04044968697302,0.06050208130796195
SSP245,-49.833333333333336,-12.200000000000005,22.955511684123714,1475.5981382629798,48.613295764792205,0.09168322729915966
SSP245,-49.5,-12.200000000000005,22.061065682521427,1258.5126377418253,51.359679089516355,0.025973864649821325
SSP245,-49.16666666666667,-12.200000000000005,22.912796956893125,1489.933654864745,54.9304306288753,0.08831858312133792
SSP245,-48.833333333333336,-12.200000000000005,22.42916125342134,1434.7462409057182,51.361037768962134,0.0658537799347594
SSP245,-48.5,-12.200000000000005,23.59571098065039,1281.4006386654794,60.043578037503515,0.04483357970368776
SSP245,-48.16666666666667,-12.200000000000005,21.11036012365831,1444.5397393370558,50.74248999664285,0.035770365032085846
SSP245,-47.833333333333336,-12.200000000000005,24.001425578314556,1365.72196496203,54.8370708580396,0.07496374170848846
SSP245,-47.5,-12.200000000000005,22.285816373627007,1434.3414353975825,54.110184415877846,0.060399741834057594
SSP245,-47.16666666666667,-12.200000000000005,21.74409172228156,1311.2390034314114,48.62192798979021,0.030173440075521817
SSP245,-46.833333333333336,-12.200000000000005,21.393100459884817,1427.2188007968186,53.61217758782659,0.03854164126606468
SSP245,-46.5,-12.200000000000005,23.758709644939415,1409.328160513973,54.80961720555605,0.08491752391670603
SSP245,-46.16666666666667,-12.200000000000005,20.89296493765673,1332.0941116136555,51.64271158725749,0.019775298944258057
SSP245,-45.833333333333336,-12.200000000000005,22.757848489237286,1150.8477788597593,58.51541388954236,0.016421179820368587
SSP245,-45.5,-12.200000000000005,21.97701780328754,1377.5142984381218,54.843475392583514,0.042498570131581766
SSP245,-45.16666666666667,-12.200000000000005,21.82010420605808,1447.739702723497,49.549266487636686,0.053748427152607796
SSP245,-44.833333333333336,-12.200000000000005,22.52715534802361,1324.2391775244173,56.850471899675725,0.041624253140052775
SSP245,-44.5,-12.200000000000005,22.812874630660417,1562.5519125797434,48.791183799915125,0.10667083555914197
SSP245,-44.16666666666667,-12.200000000000005,22.392115502438305,1270.5971591089365,48.31837212051467,0.03304255397752768
SSP245,-43.833333333333336,-12.200000000000005,22.03086549825163,1285.2173315937869,48.47900499185184,0.03046370288718546
SSP245,-43.5,-12.200000000000005,23.715792473134933,1362.3818545390195,55.93528187990534,0.06966839059494362
SSP245,-43.16666666666667,-12.200000000000005,23.70667866334989,1258.4919514369103,56.10217739150834,0.04236302555080422
SSP245,-42.833333333333336,-12.200000000000005,24.863636431559996,1442.4852854795454,53.034790211304504,0.10763318736653744
SSP245,-42.5,-12.200000000000005,22.037460521422236,1292.3816596432544,53.6254085888923,0.030013677716950432
SSP245,-42.16666666666667,-12.200000000000005,22.095718659293727,1374.420978991664,55.36994426024075,0.04405100335745452
SSP245,-41.833333333333336,-12.200000000000005,22.39168545310506,1249.7030576677064,49.23264186707384,0.02918819690916304
SSP245,-41.5,-12.200000000000005,22.1139903724712,1275.254323868479,56.12907364120835,0.02768276247685439
SSP245,-41.16666666666667,-12.200000000000005,25.649969587650222,1304.572045479749,51.82498941904974,0.061637459824006514
SSP245,-40.833333333333336,-12.200000000000005,20.801631441635323,1523.9015744766534,57.97166113459098,0.03419749700575286
SSP245,-40.5,-12.200000000000005,22.106927072874516,1307.9850209431431,56.46753735772927,0.03249163860621273
SSP245,-40.16666666666667,-12.200000000000005,22.925205049128696,1260.0539199341222,48.19498666366055,0.03791635629034376
SSP245,-79.83333333333333,-12.6,22.869030835710134,1403.4884381425825,52.04675029517233,0.0684859398296752
SSP245,-79.5,-12.6,23.054038512837007,1482.3956936860695,51.903663604973715,0.09300902284677758
SSP245,-79.16666666666667,-12.6,24.4211180980105,1280.2427344625949,48.065823053244486,0.057183087510410645
SSP245,-78.83333333333333,-12.6,24.8053710174917,1323.012218113246,55.779669352535144,0.06638865274432512
SSP245,-78.5,-12.6,22.34582074430935,1399.8344950184214,51.70572702883507,0.0561751353648632
SSP245,-78.16666666666667,-12.6,23.837188986981587,1268.2247203577883,52.88229602009056,0.04730397118422694
SSP245,-77.83333333333333,-12.6,21.83359292419902,1380.9375933189394,52.66480142977155,0.04118032270128658
SSP245,-77.5,-12.6,24.77432084752976,1204.320112291541,56.96778826546698,0.03483057327406764
SSP245,-77.16666666666667,-12.6,22.937301023506407,1345.7264390688415,52.61854645125999,0.05523472494216298
SSP245,-76.83333333333333,-12.6,24.49550672099577,1293.8991128068176,56.54182507154106,0.05644063527899822
SSP245,-76.5,-12.6,23.0203414811229,1304.9257049832368,58.57454013317653,0.044123047559611335
SSP245,-76.16666666666667,-12.6,24.243134197059803,1409.9160137644894,60.40573910556771,0.08637102432595056
SSP245,-75.83333333333333,-12.6,24.326923500889738,1351.454954970704,52.16177931009413,0.07562427284528046
SSP245,-75.5,-12.6,23.266030686417693,1378.267077965099,54.4857405507881,0.06809619569329284
SSP245,-75.16666666666667,-12.6,24.974740490406816,1303.7402692619676,57.3904673667754,0.059836037339998295
SSP245,-74.83333333333333,-12.6,28.271517861802273,1415.1696495973974,51.6080613294736,0.04508330450733899
SSP245,-74.5,-12.6,24.800683826757577,1396.0549655598595,53.90960769402863,0.0912049396124433
SSP245,-74.16666666666667,-12.6,24.42980110101925,1357.2728856729436,59.06135914268584,0.07293180336122058
SSP245,-73.83333333333333,-12.6,24.429030751638816,1329.6257435696182,54.31051248244934,0.0679519769277208
SSP245,-73.5,-12.6,24.705687091437067,1462.9634394652364,51.3688758089501,0.11562455693196373
SSP245,-73.16666666666667,-12.6,25.392508573596253,1426.430349097545,51.13279751966469,0.10323545943238274
SSP245,-72.83333333333333,-12.6,24.350233625804908,1336.7460215003182,55.89132536910507,0.06851285132936188
SSP245,-72.5,-12.6,27.082743706647275,1542.474884683784,57.498845587023794,0.09740369910798154
SSP245,-72.16666666666667,-12.6,26.16847988229685,1376.7779892837682,46.67316576446509,0.08279756034397932
SSP245,-71.83333333333333,-12.6,26.61536049019068,1523.422186082768,56.92834368709829,0.10655286718706689
SSP245,-71.5,-12.6,27.21192475471132,1435.8081506436458,52.595090500988135,0.07422479282538633
SSP245,-71.16666666666667,-12.6,24.57818211330041,1355.8992529013044,52.814543423299995,0.07810558876805895
SSP245,-70.83333333333333,-12.6,24.828409460329603,1298.7929437066543,59.09458167441882,0.05727577308305832
SSP245,-70.5,-12.6,26.298710817733017,1335.676037247065,58.8432256295291,0.06019553488969183
SSP245,-70.16666666666667,-12.6,25.4832556966144,1439.9220321947205,52.88610385217376,0.10531983682816298
SSP245,-69.83333333333333,-12.6,26.64250041081076,1455.791288071072,52.92938961488704,0.09248891481144932
SSP245,-69.5,-12.6,26.067633852817902,1372.0777236112044,49.99932004516251,0.07992614870505609
SSP245,-69.16666666666667,-12.6,26.97991617126885,1441.967481522115,52.55431017376634,0.08137650219160959
SSP245,-68.83333333333333,-12.6,24.489296962635375,1564.9517262794034,54.320152258274575,0.139621611711717
SSP245,-68.5,-12.6,27.078313502059434,1456.8039773757584,55.09713947585141,0.08062552039908827
SSP245,-68.16666666666667,-12.6,24.317778390797866,1465.727939637647,58.32639815117309,0.10598444091616642
SSP245,-67.83333333333333,-12.6,26.36451296789352,1505.6477082442443,55.572859348755316,0.10935236828950563
SSP245,-67.5,-12.6,26.933165856168504,1587.6155325653694,52.39713951931769,0.11566818148854158
SSP245,-67.16666666666667,-12.6,25.56623860391759,1321.0018836463776,54.57222252689242,0.06521438913087041
SSP245,-66.83333333333333,-12.6,28.110265945348555,1366.6591484498292,51.299999903180115,0.040533638727724274
SSP245,-66.5,-12.6,26.71224347739319,1325.3529726407885,51.852602730115144,0.05622310917973132
SSP245,-66.16666666666667,-12.6,24.70822856514402,1387.3299898612065,55.66045225617109,0.08649615695276622
SSP245,-65.83333333333333,-12.6,28.19759000539705,1545.6545116872398,49.787122716388616,0.06873841710932084
SSP245,-65.5,-12.6,26.81542745446055,1517.63085887298,58.034297572596905,0.09903842343179566
SSP245,-65.16666666666667,-12.6,26.158164607041737,1509.1990153277036,58.965441902244294,0.110713472834227
SSP245,-64.83333333333333,-12.6,27.24150107391097,1502.7777421191677,53.577887624909295,0.08815300860848926
SSP245,-64.5,-12.6,25.04475876547897,1435.9469413458955,53.25765125212487,0.10536808868917372
SSP245,-64.16666666666667,-12.6,26.391841662431336,1492.201121613028,52.76876294012288,0.10815617042427887
SSP245,-63.833333333333336,-12.6,26.66556437652071,1524.283609897983,51.8990594961492,0.11081904711470156
SSP245,-63.5,-12.6,23.099024893909572,1604.372990594111,54.76425026226345,0.11666581128781903
SSP245,-63.16666666666667,-12.6,25.81403044235282,1443.547438895156,50.545516911373454,0.10568134952173783
SSP245,-62.833333333333336,-12.6,25.45261601896272,1609.9102385858314,50.89829947007224,0.15440350987496856
SSP245,-62.5,-12.6,26.54520159565305,1570.8764006821352,52.387537743601136,0.12391714990864167
SSP245,-62.16666666666667,-12.6,27.315292714486148,1575.366225156857,54.052123275339525,0.09941429643235486
SSP245,-61.833333333333336,-12.6,26.184889911092363,1519.137639486672,53.82170523072041,0.1185151915341811
SSP245,-61.5,-12.6,25.067013709634136,1403.125165863661,48.7337455437512,0.09872647309408746
SSP245,-61.16666666666667,-12.6,25.787324234932857,1564.9462355456174,55.835163363443314,0.13428857842917347
SSP245,-60.833333333333336,-12.6,24.678640594342987,1467.5206408813926,53.42923216782667,0.11465559511418601
SSP245,-60.5,-12.6,24.59459690417904,1514.818642674497,50.77052558160681,0.13180503670722535
SSP245,-60.16666666666667,-12.6,22.86048440969625,1701.7668180404628,52.83438446735256,0.11988576228009175
SSP245,-59.833333333333336,-12.6,25.233949569712543,1387.2506961127922,56.94066194385994,0.08556695977024129
SSP245,-59.5,-12.6,26.07115760070584,1562.2647547799795,51.13993889824509,0.13474970254846116
SSP245,-59.16666666666667,-12.6,25.623828184460493,1787.6526008428116,54.61554139027425,0.1550774908804354
SSP245,-58.833333333333336,-12.6,24.069845326737795,1697.1389351393557,58.85809123653543,0.1463596217584858
SSP245,-58.5,-12.6,24.6037462720746,1326.5575145584455,53.18504886377514,0.06865982040944732
SSP245,-58.16666666666667,-12.6,26.256581452124433,1442.2489806561027,55.09786052995975,0.09420852078370819
SSP245,-57.833333333333336,-12.6,25.7182281464956,1336.308432783438,52.83330385670817,0.07007432549185319
SSP245,-57.5,-12.6,25.38923151107194,1535.1947623879062,52.808323734498195,0.13510833439893272
SSP245,-57.16666666666667,-12.6,24.33235505166092,1495.2004122444307,57.26878240589456,0.11593497687985113
SSP245,-56.833333333333336,-12.6,24.51688122035022,1391.3755604935557,54.772465676802895,0.0876339133010575
SSP245,-56.5,-12.6,23.238104733467217,1576.3487107197427,57.00887868835952,0.113608004490077
SSP245,-56.16666666666667,-12.6,24.39556430287709,1321.3687244861824,54.74885517159595,0.06497412893560268
SSP245,-55.833333333333336,-12.6,24.687152541759477,1494.0340570433002,53.49813563985188,0.12287132721890918
SSP245,-55.5,-12.6,24.192513342501563,1494.1636316081374,51.138521238998834,0.1209162704822503
SSP245,-55.16666666666667,-12.6,24.25951074368569,1517.313952138795,52.096679825690366,0.1274058654371545
SSP245,-54.833333333333336,-12.6,21.270865172358533,1523.5711879843454,53.96199984584693,0.047444129078175426
SSP245,-54.5,-12.6,24.125405359216696,1526.6552566144069,49.63078685828187,0.13109464634362691
SSP245,-54.16666666666667,-12.6,23.34669674378921,1407.1137826330423,59.25254684071886,0.07377025428707051
SSP245,-53.833333333333336,-12.6,22.217795916546216,1485.458917901149,56.62210347326683,0.06679153313018592
SSP245,-53.5,-12.6,23.17536451499289,1486.60080296323,54.77891723331504,0.09449394911573439
SSP245,-53.16666666666667,-12.6,23.620366853454808,1599.1489869535203,51.88477770754434,0.13428102102636102
SSP245,-52.833333333333336,-12.6,22.26821614689455,1429.572946082593,51.20209314297226,0.060809361668957874
SSP245,-52.5,-12.6,23.2540087164614,1423.9200482562844,55.285412239653894,0.07953200437008195
SSP245,-52.16666666666667,-12.6,21.849046158392504,1363.6802703927867,59.06271616293523,0.03612550671724217
SSP245,-51.833333333333336,-12.6,21.875249531981655,1737.0768257997256,54.6293577330092,0.08124002593018483
SSP245,-51.5,-12.6,24.9843475538318,1545.7893570189783,54.47176752953943,0.13718711816961116
SSP245,-51.16666666666667,-12.6,23.76854368141429,1597.8551051086995,55.17971470532298,0.133458450935348
SSP245,-50.833333333333336,-12.6,21.11294357394126,1392.2955495588185,52.33715439373664,0.029176181221617643
SSP245,-50.5,-12.6,22.52693458904753,1378.8629611304225,54.83878088967065,0.05381422933015238
SSP245,-50.16666666666667,-12.6,22.875987435927343,1379.647601838129,57.74913935403846,0.05913988617189206
SSP245,-49.833333333333336,-12.6,22.342264126183128,1553.4216541401247,46.45205259975377,0.09104406197789032
SSP245,-49.5,-12.6,23.839521415473268,1510.456997065543,50.81890058495206,0.12006879532432072
SSP245,-49.16666666666667,-12.6,25.079470265264828,1564.251417650006,55.31315858874888,0.14061521113720313
SSP245,-48.833333333333336,-12.6,21.92370738447296,1501.5918386398505,54.23569946168596,0.06276819662405272
SSP245,-48.5,-12.6,23.461578448152956,1452.707270697582,50.16011351312147,0.09643077087538425
SSP245,-48.16666666666667,-12.6,23.740249901727587,1492.2984082830826,52.02857959812843,0.11167089816315659
SSP245,-47.833333333333336,-12.6,22.940731839179616,1380.4965949878222,58.681012715338625,0.059983132892528775
SSP245,-47.5,-12.6,23.00131202196303,1684.3764871219362,55.09639517672878,0.12145538958617592
SSP245,-47.16666666666667,-12.6,23.828849332159457,1488.8107537753085,51.69474251936773,0.11276366097744528
SSP245,-46.833333333333336,-12.6,22.615371746913915,1304.4325547054889,53.89689393254899,0.04036606732779469
SSP245,-46.5,-12.6,20.31471167959695,1486.3626095381676,56.80473211708758,0.0224178087044639
SSP245,-46.16666666666667,-12.6,22.997371609365672,1372.5665707611436,53.47769799114207,0.06238947750276076
SSP245,-45.833333333333336,-12.6,21.109544495472633,1473.5439080405033,52.35120689927462,0.03847625172750035
SSP245,-45.5,-12.6,21.879415535255543,1341.91897740917,56.73456644417254,0.03417344564485697
SSP245,-45.16666666666667,-12.6,22.32199862324265,1495.6731022838533,51.99406463246677,0.07505130256605969
SSP245,-44.833333333333336,-12.6,20.28965549604548,1338.2162729131253,54.87823305333329,0.01291850540699059
SSP245,-44.5,-12.6,22.466261333288756,1495.7535512750544,53.37812660159315,0.07825820664667857
SSP245,-44.16666666666667,-12.6,23.693861109017373,1332.6377806082576,52.348622445207795,0.06336551795991571
SSP245,-43.833333333333336,-12.6,22.088219713676153,1501.1626564703472,53.846087299831886,0.06777159082145795
SSP245,-43.5,-12.6,21.19869767078,1401.996066850465,54.75481119637699,0.031074256426190678
SSP245,-43.16666666666667,-12.6,22.56732324768239,1363.9590845771374,51.59525358345642,0.053177111425577045
SSP245,-42.833333333333336,-12.6,22.339123300556473,1321.2205147317516,52.40694585053386,0.039926672113018605
SSP245,-42.5,-12.6,23.38704255640707,1281.96927901381,53.02001625222406,0.04611625481319521
SSP245,-42.16666666666667,-12.6,22.440938856772043,1338.560066357176,52.78690806465054,0.044857484705596556
SSP245,-41.833333333333336,-12.6,22.43702209997285,1176.5590738176534,56.99166607136365,0.01755744149063713
SSP245,-41.5,-12.6,23.689551623817255,1419.032086720595,54.68772253097152,0.08678919659642528
SSP245,-41.16666666666667,-12.6,23.932854020335213,1337.0047922285753,55.00151258534089,0.06560316070799078
SSP245,-40.833333333333336,-12.6,24.741634133473763,1395.923219618744,51.49954028202327,0.09318918873096045
SSP245,-40.5,-12.6,24.751843046842435,1344.14047079082,55.944004094539665,0.07263844840447285
SSP245,-40.16666666666667,-12.6,22.95934170226128,1304.3677848164896,54.55247038863618,0.04504195798630534
SSP245,-79.83333333333333,-13,24.048783907556693,1672.9561955334225,58.65569971439999,0.14471575360256572
SSP245,-79.5,-13,21.67956570689573,1382.0845776944816,52.708202788630345,0.0382908257438652
SSP245,-79.16666666666667,-13,23.40087321295593,1356.373096997444,57.06081430813923,0.06276072990411846
SSP245,-78.83333333333333,-13,21.130510883438355,1247.1170246669342,51.636089191220265,0.01476889189713924
SSP245,-78.5,-13,23.85669067712445,1331.811223001767,51.03677035443525,0.06593012672392905
SSP245,-78.16666666666667,-13,22.32881134022066,1383.2943301136145,55.16236675340418,0.05051655032846567
SSP245,-77.83333333333333,-13,23.529201091855818,1423.9611026436514,52.89639800659377,0.08695268660575318
SSP245,-77.5,-13,24.015084571282525,1394.3907649586345,52.496326367507145,0.08589096270119889
SSP245,-77.16666666666667,-13,22.169159841065323,1195.3662299554978,51.547831144760686,0.01874687595121611
SSP245,-76.83333333333333,-13,24.913764042833463,1343.075252021466,50.10258502391411,0.07703032105785843
SSP245,-76.5,-13,25.240937851410315,1578.5548871034798,49.70448690534491,0.15110564273033422
SSP245,-76.16666666666667,-13,24.449649431064863,1358.0702583393845,58.60131919435585,0.07363700875976861
SSP245,-75.83333333333333,-13,22.896397499495563,1335.9804850714538,56.16563594668493,0.05033877283325121
SSP245,-75.5,-13,22.732931670637957,1404.680023255877,59.72220774745251,0.06078927697449298
SSP245,-75.16666666666667,-13,22.823287382938595,1365.4806724806683,53.39821495387311,0.05743124087190114
SSP245,-74.83333333333333,-13,24.097063979359127,1461.8031439661893,52.95718599775451,0.10773017615505545
SSP245,-74.5,-13,24.580875055229573,1424.102491219994,49.65719731358784,0.10377352786386781
SSP245,-74.16666666666667,-13,25.196078586444955,1362.125402396914,55.84648739779538,0.07851986703778659
SSP245,-73.83333333333333,-13,25.791018352539496,1291.2098934786134,55.348400330884104,0.05483736336409876
SSP245,-73.5,-13,24.451908645048636,1364.7633283390392,58.626167997540286,0.07567341703403856
SSP245,-73.16666666666667,-13,26.338021776451672,1543.4636493743749,54.476279378196345,0.12055782048600867
SSP245,-72.83333333333333,-13,24.822416020976977,1528.3264547291114,54.38776481059057,0.13232762567936762
SSP245,-72.5,-13,23.678109721753167,1387.1821642990951,53.24278222376765,0.07837306050648463
SSP245,-72.16666666666667,-13,26.210695860083213,1360.0334002000309,54.94636989790025,0.07068895782726142
SSP245,-71.83333333333333,-13,26.132283906412745,1445.271706432965,52.76751695110599,0.09942251238051322
SSP245,-71.5,-13,25.739647675129728,1414.7925856365673,55.39987783226905,0.09253856903002139
SSP245,-71.16666666666667,-13,26.23678190445011,1266.1133296273183,53.83566777606319,0.04571102227492358
SSP245,-70.83333333333333,-13,27.352137645650753,1326.3957562834032,55.05553910334995,0.044837863621779474
SSP245,-70.5,-13,25.49420760275885,1516.286487641352,57.08702957354264,0.12381486942394099
SSP245,-70.16666666666667,-13,27.042140681127908,1459.2195768202305,53.93691035057028,0.08306732524841248
SSP245,-69.83333333333333,-13,25.39428072736534,1466.6415167766056,54.90568607222261,0.11234336426344936
SSP245,-69.5,-13,27.587668904743825,1468.7514748564531,53.94826615717351,0.0708669196607022
SSP245,-69.16666666666667,-13,25.94122483228694,1364.7717305508372,58.87490007773478,0.07229623023161745
SSP245,-68.83333333333333,-13,25.92099092339813,1509.7092253075352,52.99654448549545,0.1216107704076967
SSP245,-68.5,-13,26.90754817358315,1450.3614382343765,55.40779310799655,0.08286313696206785
SSP245,-68.16666666666667,-13,26.93587699131492,1622.9738293657126,50.45101577154503,0.1232898231276165
SSP245,-67.83333333333333,-13,27.889849976438896,1495.222043510045,53.7631766678157,0.06750760140326942
SSP245,-67.5,-13,26.852597203906942,1521.2704326121616,52.48875493048534,0.10442727800747245
SSP245,-67.16666666666667,-13,27.46918998480275,1488.9211739212813,55.5255922825607,0.07710794373964695
SSP245,-66.83333333333333,-13,27.131909037137575,1391.2253403679756,55.4453055296234,0.06322509287446057
SSP245,-66.5,-13,25.864331545263777,1586.9870694523806,58.728485643764294,0.13409430170902814
SSP245,-66.16666666666667,-13,27.792980417289307,1514.4763902535565,55.10646618548984,0.07279020589531789
SSP245,-65.83333333333333,-13,25.334403344025574,1514.9775880338946,50.661821530775725,0.13248744742022153
SSP245,-65.5,-13,27.517278068260833,1621.914957285853,54.82951223661777,0.09812349675124446
SSP245,-65.16666666666667,-13,25.39726318392144,1544.3808931656542,54.272323327214465,0.13560266888223604
SSP245,-64.83333333333333,-13,27.440833893252396,1381.596635468753,52.19205316681348,0.05663632831808402
SSP245,-64.5,-13,26.216799859788065,1368.0205987880904,56.090673774715214,0.0721003399368114
SSP245,-64.16666666666667,-13,26.34860877387897,1513.4921556728852,52.37479763262111,0.1152428341934221
SSP245,-63.833333333333336,-13,28.398701148290023,1648.6178573808515,53.210441335742914,0.06988443046028482
SSP245,-63.5,-13,25.396211654063475,1477.7611710425483,61.9204712220612,0.10814791421791986
SSP245,-63.16666666666667,-13,27.33732375955116,1531.0565017025326,49.426808158220055,0.0949809333082177
SSP245,-62.833333333333336,-13,25.38522456842879,1536.069337654493,51.374484788222,0.13722349685634241
SSP245,-62.5,-13,26.101549358932537,1575.5334133356234,52.11917670245185,0.13584046372246372
SSP245,-62.16666666666667,-13,25.87507993324259,1598.1731989098105,53.2868044505958,0.14320383110463225
SSP245,-61.833333333333336,-13,28.07801066826616,1602.231712408984,57.56498791201688,0.07400203164081944
SSP245,-61.5,-13,27.268810952038617,1583.2072251241325,58.23209993920072,0.09810080692433959
SSP245,-61.16666666666667,-13,25.87470612111596,1501.8418207139025,52.75543159266037,0.12036325147927081
SSP245,-60.833333333333336,-13,25.857593302156538,1530.6476470256243,47.54429504964472,0.13514803716385934
SSP245,-60.5,-13,25.71383630845582,1582.8117350257094,57.66650927292262,0.13684274433539806
SSP245,-60.16666666666667,-13,24.018084697887172,1625.8833929762432,53.79458222497758,0.1452606509176149
SSP245,-59.833333333333336,-13,23.58853541870044,1599.7016076512853,56.31477612190872,0.12803505127852446
SSP245,-59.5,-13,25.1387220690145,1581.8401419824663,52.345061407290025,0.14855508513271037
SSP245,-59.16666666666667,-13,25.019432202280303,1705.043402317129,54.658072476626195,0.16172114735924356
SSP245,-58.833333333333336,-13,24.344151016443455,1556.7324325377783,53.96454260771489,0.13650495385615974
SSP245,-58.5,-13,24.05748919865585,1547.1806918029158,56.72286700109792,0.12655028270395713
SSP245,-58.16666666666667,-13,24.87489284272211,1562.0240167691115,53.44195343153651,0.1424755055116462
SSP245,-57.833333333333336,-13,26.787117684240418,1611.0639179833147,49.726314461637145,0.12728481380795306
SSP245,-57.5,-13,24.329675953669422,1609.4152102917983,54.11705225702985,0.14726043361390667
SSP245,-57.16666666666667,-13,25.845704097888728,1489.2926175055318,50.91948234792305,0.1192068783940245
SSP245,-56.833333333333336,-13,24.223824905494908,1650.4833233432337,50.530396401998225,0.1569517628790781
SSP245,-56.5,-13,24.724246742880652,1448.8649325278534,53.94919309115738,0.10831001761483035
SSP245,-56.16666666666667,-13,26.66401851074972,1510.4126374593836,53.51014044496685,0.10576295807496824
SSP245,-55.833333333333336,-13,24.486555494732343,1385.4631869385153,49.3950536781789,0.09025318261911132
SSP245,-55.5,-13,23.338982549517755,1454.687957234478,52.97677155939332,0.0916792212748183
SSP245,-55.16666666666667,-13,22.066212926732018,1456.8831317865142,57.57928215286326,0.057039621239431404
SSP245,-54.833333333333336,-13,23.271581891962224,1434.9433374626003,54.150031625340304,0.08380261408342761
SSP245,-54.5,-13,24.82795665268948,1449.0438267246818,52.699372621741595,0.11006444692894263
SSP245,-54.16666666666667,-13,23.11474613604517,1561.1028842820713,57.53566811012431,0.10665344884261961
SSP245,-53.833333333333336,-13,24.42236136262438,1382.235832601358,57.69329096368679,0.08162380931265234
SSP245,-53.5,-13,23.162499940786585,1430.232159496739,51.83528146540491,0.08208612994562646
SSP245,-53.16666666666667,-13,21.78872479008721,1534.2562341303783,55.521862358310074,0.06279041718731719
SSP245,-52.833333333333336,-13,21.15348966956989,1325.5208091257148,51.5729663845084,0.022573311925160194
SSP245,-52.5,-13,22.03929300946103,1533.649860995498,49.10004442565623,0.0751457468618467
SSP245,-52.16666666666667,-13,23.073920637482136,1424.2885576731846,54.82509991747533,0.07618549877084323
SSP245,-51.833333333333336,-13,22.438650102693305,1535.8255236485911,58.16432760464155,0.08108085880946371
SSP245,-51.5,-13,22.042796736242387,1358.1611727113304,60.04881103914933,0.038260383442459765
SSP245,-51.16666666666667,-13,22.93568734629252,1409.9971559310236,54.9923938958142,0.0694691054114993
SSP245,-50.833333333333336,-13,21.568116158468257,1448.8367471759116,49.45596885751604,0.04756183452991781
SSP245,-50.5,-13,23.773745444434276,1426.2956501353174,51.119858817646495,0.09359067826849905
SSP245,-50.16666666666667,-13,21.994053556230263,1367.7149116131602,58.04984278381371,0.039783460924587816
SSP245,-49.833333333333336,-13,22.40891404360806,1477.2775237990634,52.99099219529966,0.07315341614018822
