lon,lat,cenario,variavel,delta
-69.91666666666667,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-20.623999999999967
-69.75,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,6.47088728637695
-69.75,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-69.75,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-201.7439999999997
-69.75,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-21.024
-69.58333333333333,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,6.440664859008791
-69.58333333333333,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-69.58333333333333,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-203.10399999999981
-69.58333333333333,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-21.423999999999978
-69.41666666666667,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,6.404942172241213
-69.41666666666667,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-69.41666666666667,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-204.86399999999958
-69.41666666666667,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-21.584000000000003
-69.25,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,6.370160601806639
-69.25,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-69.25,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-206.86399999999958
-69.25,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-21.663999999999987
-69.08333333333333,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,6.2995284912109355
-69.08333333333333,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-69.08333333333333,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-208.9439999999995
-69.08333333333333,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-21.98399999999998
-68.91666666666667,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,6.2593351013183565
-68.91666666666667,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-68.91666666666667,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-209.82399999999961
-68.91666666666667,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-22.383999999999958
-68.75,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,6.252044253540042
-68.75,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-68.75,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-210.46399999999994
-68.75,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-22.623999999999967
-68.58333333333333,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,6.248481021118167
-68.58333333333333,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-68.58333333333333,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-210.70399999999972
-68.58333333333333,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-22.94399999999996
-68.41666666666667,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,6.220885836791993
-68.41666666666667,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-68.41666666666667,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-209.90399999999954
-68.41666666666667,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-23.18399999999997
-68.25,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,6.180927005004882
-68.25,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-68.25,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-209.90399999999954
-68.25,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-23.423999999999978
-68.08333333333333,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,6.163841433715817
-68.08333333333333,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-68.08333333333333,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-209.0239999999999
-68.08333333333333,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-23.503999999999962
-67.91666666666667,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,6.140809558105467
-67.91666666666667,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-67.91666666666667,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-209.10399999999981
-67.91666666666667,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-23.663999999999987
-67.75,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,6.1048173858642585
-67.75,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-67.75,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-208.14399999999978
-67.75,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-23.584000000000003
-67.58333333333333,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,6.069607073974609
-67.58333333333333,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-67.58333333333333,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-207.26399999999967
-67.58333333333333,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-23.423999999999978
-67.41666666666667,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,6.0474285156250005
-67.41666666666667,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-67.41666666666667,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-206.2239999999997
-67.41666666666667,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-23.103999999999985
-67.25,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,6.002491412353514
-67.25,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-67.25,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-205.82399999999961
-67.25,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-22.94399999999996
-67.08333333333333,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.996035937499997
-67.08333333333333,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-67.08333333333333,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-204.06399999999985
-67.08333333333333,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-22.70399999999995
-66.91666666666667,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.919069476318356
-66.91666666666667,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-66.91666666666667,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-203.42399999999952
-66.91666666666667,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-22.543999999999983
-66.75,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.844628039550784
-66.75,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-66.75,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-201.82399999999961
-66.75,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-22.70399999999995
-66.58333333333333,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.787620486450194
-66.58333333333333,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-66.58333333333333,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-203.0239999999999
-66.58333333333333,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-23.103999999999985
-66.41666666666667,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.7556911041259795
-66.41666666666667,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-66.41666666666667,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-203.7439999999997
-66.41666666666667,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-23.423999999999978
-66.25,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.690592898559572
-66.25,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-66.25,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-203.3439999999996
-66.25,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-23.663999999999987
-66.08333333333333,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.613525500488279
-66.08333333333333,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-66.08333333333333,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-201.58399999999983
-66.08333333333333,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-23.74399999999997
-65.91666666666667,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.569868853759765
-65.91666666666667,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-65.91666666666667,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-199.58399999999983
-65.91666666666667,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-23.584000000000003
-65.75,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.549306246948241
-65.75,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-65.75,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-196.54399999999987
-65.75,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-23.263999999999953
-65.58333333333333,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.504422015380861
-65.58333333333333,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-65.58333333333333,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-193.26399999999967
-65.58333333333333,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-22.863999999999976
-65.41666666666667,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.428442012023929
-65.41666666666667,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-65.41666666666667,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-190.30399999999963
-65.41666666666667,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-22.464
-65.25,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.39089316864014
-65.25,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-65.25,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-187.5039999999999
-65.25,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-22.063999999999965
-65.08333333333333,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.341402369689945
-65.08333333333333,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-65.08333333333333,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-186.30399999999963
-65.08333333333333,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-21.823999999999955
-64.91666666666667,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.334193873596192
-64.91666666666667,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-64.91666666666667,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-185.7439999999997
-64.91666666666667,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-21.74399999999997
-64.75,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.349529071044927
-64.75,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-64.75,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-186.14399999999978
-64.75,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-21.74399999999997
-64.58333333333333,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.314601222229008
-64.58333333333333,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-64.58333333333333,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-187.42399999999952
-64.58333333333333,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-21.74399999999997
-64.41666666666667,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.29420716400147
-64.41666666666667,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-64.41666666666667,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-189.0239999999999
-64.41666666666667,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-21.98399999999998
-64.25,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.341481997680667
-64.25,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-64.25,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-190.6239999999998
-64.25,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-22.144000000000005
-64.08333333333333,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.360159968566897
-64.08333333333333,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-64.08333333333333,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-191.66399999999976
-64.08333333333333,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-22.303999999999974
-63.91666666666667,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.294363536071778
-63.91666666666667,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-63.91666666666667,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-191.82399999999961
-63.91666666666667,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-22.22399999999999
-63.75,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.321874766540532
-63.75,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-63.75,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-190.30399999999963
-63.75,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-21.823999999999955
-63.583333333333336,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.388593249511722
-63.583333333333336,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-63.583333333333336,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-189.42399999999952
-63.583333333333336,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-21.503999999999962
-63.41666666666667,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.412205592346197
-63.41666666666667,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-63.41666666666667,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-189.18399999999974
-63.41666666666667,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-21.343999999999994
-63.25,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.463882235717776
-63.25,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-63.25,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-189.98399999999992
-63.25,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-21.263999999999953
-63.083333333333336,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.4160306198120125
-63.083333333333336,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-63.083333333333336,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-190.94399999999996
-63.083333333333336,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-21.343999999999994
-62.91666666666667,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.390035845947267
-62.91666666666667,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-62.91666666666667,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-192.46399999999994
-62.91666666666667,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-21.423999999999978
-62.75,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.351635768127444
-62.75,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-62.75,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-193.58399999999983
-62.75,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-21.584000000000003
-62.583333333333336,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.315114558410649
-62.583333333333336,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-62.583333333333336,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-193.26399999999967
-62.583333333333336,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-21.74399999999997
-62.41666666666667,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.290079325866699
-62.41666666666667,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-62.41666666666667,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-193.5039999999999
-62.41666666666667,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-21.903999999999996
-62.25,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.3314751464843795
-62.25,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-62.25,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-194.30399999999963
-62.25,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-22.063999999999965
-62.083333333333336,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.354769137573243
-62.083333333333336,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-62.083333333333336,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-195.5039999999999
-62.083333333333336,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-22.144000000000005
-61.91666666666667,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.434873614501953
-61.91666666666667,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-61.91666666666667,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-195.90399999999954
-61.91666666666667,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-22.22399999999999
-61.75,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.468968814086914
-61.75,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-61.75,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-196.30399999999963
-61.75,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-22.22399999999999
-61.583333333333336,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.559124842834471
-61.583333333333336,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-61.583333333333336,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-195.7439999999997
-61.583333333333336,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-22.22399999999999
-61.41666666666667,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.610221339416505
-61.41666666666667,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-61.41666666666667,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-195.26399999999967
-61.41666666666667,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-22.22399999999999
-61.25,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.728347460937499
-61.25,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-61.25,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-194.70399999999972
-61.25,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-22.22399999999999
-61.083333333333336,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.805257525634765
-61.083333333333336,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-61.083333333333336,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-193.58399999999983
-61.083333333333336,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-22.303999999999974
-60.91666666666667,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,5.942977099609372
-60.91666666666667,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-60.91666666666667,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-192.70399999999972
-60.91666666666667,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-22.383999999999958
-60.75,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,6.049307543945311
-60.75,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-60.75,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-192.06399999999985
-60.75,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-22.543999999999983
-60.583333333333336,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,6.177016101074216
-60.583333333333336,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-60.583333333333336,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-188.94399999999996
-60.583333333333336,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-22.303999999999974
-60.41666666666667,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,6.26559190673828
-60.41666666666667,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-60.41666666666667,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-186.14399999999978
-60.41666666666667,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-21.823999999999955
-60.25,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,6.3352934753418
-60.25,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-60.25,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-182.86399999999958
-60.25,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-21.18399999999997
-60.083333333333336,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,6.362491000366212
-60.083333333333336,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-60.083333333333336,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-178.6239999999998
-60.083333333333336,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-20.144000000000005
-59.91666666666667,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,6.4660458404541
-59.91666666666667,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-59.91666666666667,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-173.34399999999982
-59.91666666666667,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-19.023999999999972
-59.75,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,6.522754107666017
-59.75,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-59.75,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-170.78399999999965
-59.75,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-18.543999999999983
-59.583333333333336,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,6.644269305419925
-59.583333333333336,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-59.583333333333336,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-169.10399999999981
-59.583333333333336,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-18.46399999999997
-59.41666666666667,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,6.716752886962894
-59.41666666666667,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-59.41666666666667,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-168.94399999999973
-59.41666666666667,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-18.623999999999967
-59.25,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,6.876178378295897
-59.25,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-59.25,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-169.58399999999983
-59.25,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-19.023999999999972
-59.083333333333336,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,6.871674670410158
-59.083333333333336,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-59.083333333333336,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-173.34399999999982
-59.083333333333336,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-19.584000000000003
-58.91666666666667,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,6.920581317138669
-58.91666666666667,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-58.91666666666667,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-176.6239999999998
-58.91666666666667,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-20.464
-58.75,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,7.015457186889648
-58.75,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-58.75,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-179.90399999999954
-58.75,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-21.584000000000003
-58.583333333333336,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,7.0501394226074225
-58.583333333333336,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-58.583333333333336,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-182.46399999999994
-58.583333333333336,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-22.70399999999995
-58.41666666666667,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,7.071397052001956
-58.41666666666667,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-58.41666666666667,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-184.78399999999965
-58.41666666666667,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-23.584000000000003
-58.25,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,7.1099443695068345
-58.25,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-58.25,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-186.94399999999996
-58.25,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-24.383999999999958
-58.083333333333336,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,7.167450198364257
-58.083333333333336,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-58.083333333333336,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-187.42399999999952
-58.083333333333336,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-24.464
-57.91666666666667,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,7.204466799926756
-57.91666666666667,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-57.91666666666667,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-186.78399999999965
-57.91666666666667,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-24.303999999999974
-57.75,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,7.244302905273436
-57.75,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-57.75,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-186.70399999999972
-57.75,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-23.903999999999996
-57.583333333333336,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,7.272321383666991
-57.583333333333336,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-57.583333333333336,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-185.42399999999952
-57.583333333333336,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-23.584000000000003
-57.41666666666667,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,7.306801425170896
-57.41666666666667,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
-57.41666666666667,-4.7499999999999964,ssp370,bio12_precipitacao_anual,-185.0239999999999
-57.41666666666667,-4.7499999999999964,ssp370,bio13_precipitacao_mes_umido,-23.503999999999962
-57.25,-4.7499999999999964,ssp370,bio4_sazonalidade_temperatura,7.36179248352051
-57.25,-4.7499999999999964,ssp370,bio5_temp_max_mes_quente,2.799999999999997
