lon,lat,bio3_isotermalidade,bio4_sazonalidade_temperatura,bio5_temp_max_mes_quente,bio8_temp_media_trimestre_umido,bio12_precipitacao_anual,bio13_precipitacao_mes_umido,bio14_precipitacao_mes_seco,bio18_precipitacao_trimestre_quente,bio19_precipitacao_trimestre_frio,elevacao,declividade,orientacao,pa,tipo,pa_factor
-46.25,-3.9166666666666643,80.24729919433594,51.42848587036133,32.47249984741211,25.7396240234375,1568,326,21,247,788,100,0.10991465300321579,54.06098556518555,0,background,background
-50.41666666666667,-4.7499999999999964,79.36103057861328,46.703338623046875,32.53900146484375,24.974292755126953,1874,345,28,231,934,190,0.0491323247551918,8.6147613525390625,0,background,background
-59.41666666666667,-3.0833333333333304,79.90494537353516,52.54385757446289,32.29225158691406,26.38775062561035,2318,306,85,394,854,35,0.0840708389878273,183.1631317138672,0,background,background
-58.583333333333336,-10.416666666666664,68.425445556640625,49.698726654052734,34.022499084472656,25.253000259399414,2001,339,5,246,72,250,0.08802482485771179,34.7971305847168,0,background,background
-69.58333333333333,-5.416666666666664,81.931640625,40.89765167236328,31.370498657226563,25.977624893188477,2650,321,94,627,324,143,0.040035538375377655,98.93486785888672,0,background,background
-61.083333333333336,-8.916666666666664,70.83268737792969,38.38621520996094,33.26274871826172,25.36454200744629,2270,346,14,310,150,129,0.03642153739929199,343.8044738769531,0,background,background
-51.083333333333336,1.7500000000000027,74.54280853271484,74.9032211303711,32.556251525878906,25.938125610351563,2503,362,35,138,961,63,0.1306602507829666,81.96417236328125,0,background,background
-55.083333333333336,-2.7499999999999964,78.29662322998047,63.010440826416016,31.887248992919922,25.9620418548584,1829,308,33,129,849,9,0.1249452754855156,299.6398010253906,0,background,background
-57.25,-13.249999999999996,74.599609375,89.557464599609375,31.853500366210938,24.807958602905273,2019,337,4,801,41,350,0.057640232145786285,19.28057098388672,0,background,background
-54.25,-8.749999999999996,67.91051483154297,49.1903190612793,34.412750244140625,25.29400062561035,1974,318,11,368,841,355,0.05743322893977165,78.28778076171875,0,background,background
-65.41666666666667,-3.4166666666666643,86.27960968017578,27.310272216796875,31.986000061035156,26.510292053222656,2851,334,148,604,611,80,0.009410211816430092,80.49158477783203,0,background,background
-71.25,-8.749999999999996,78.74335479736328,62.90031051635742,30.789749145507813,25.062292098999023,1994,267,45,647,167,264,0.05252871289849281,117.78104400634766,0,background,background
-52.083333333333336,-5.58333333333333,76.51524353027344,34.349212646484375,32.18450164794922,24.276582717895508,1849,299,24,308,871,261,0.12465191632509232,356.0749206542969,0,background,background
-64.58333333333333,-11.416666666666664,74.5325927734375,66.37559509277344,33.16524887084961,26.423707962036133,1648,259,9,383,133,165,0.027285810559988022,308.8055725097656,0,background,background
-59.91666666666667,-1.5833333333333304,82.33271026611328,47.75458908081055,32.02925109863281,26.472000122070313,2374,327,122,405,612,52,0.04675031453371048,40.11313247680664,0,background,background
-46.083333333333336,-2.4166666666666643,82.59190368652344,43.99020767211914,31.934499740600586,25.898834228515625,2318,408,33,168,1070,58,0.0683077871799469,39.30854797363281,0,background,background
-56.75,-0.7499999999999973,79.39527130126953,59.99539566040039,32.61050033569336,26.17479133605957,2597,395,109,381,856,131,0.0655602440237999,320.9443054199219,0,background,background
-52.91666666666667,1.7500000000000027,80.72737884521484,60.496620178222656,31.909500122070313,25.124332427978516,2366,336,59,211,771,230,0.20882992446422577,67.34278869628906,0,background,background
-60.25,-2.5833333333333304,82.4005355834961,43.955692291259766,31.808250427246094,26.222749710083008,2355,313,82,409,821,69,0.04382116720080376,240.80638122558594,0,background,background
-51.91666666666667,-8.249999999999996,72.42733001708984,34.56153106689453,32.95899963378906,23.703166961669922,2037,294,11,361,861,562,0.03474688529968262,214.1421356201172,0,background,background
-61.583333333333336,-9.08333333333333,70.55034637451172,41.12625503540039,33.27524948120117,25.28754234313965,2259,337,17,322,156,128,0.034277889877557755,333.59320068359375,0,background,background
-51.41666666666667,0.9166666666666696,77.08056640625,72.93113708496094,32.29724884033203,25.62445831298828,2289,339,35,133,894,125,0.08556906133890152,119.97224426269531,0,background,background
-69.08333333333333,-0.9166666666666643,86.275909423828125,43.42229461669922,30.730751037597656,25.63779067993164,3284,332,213,761,720,143,0.021753309294581413,109.84252166748047,0,background,background
-49.083333333333336,-0.9166666666666643,77.18360900878906,67.77699279785156,32.75975036621094,26.147750854492188,2784,487,32,122,1378,6,0.003869924694299698,52.948707580566406,0,background,background
-59.41666666666667,-15.249999999999996,68.5407943725586,150.9243927001953,33.54050064086914,26.619667053222656,1558,274,15,522,98,268,0.10911792516708374,261.8097839355469,0,background,background
-62.25,-1.0833333333333304,88.0816650390625,31.53050994873047,31.4114990234375,26.09754180908203,2563,337,150,469,822,31,0.025915944948792458,192.9127655029297,0,background,background
-60.583333333333336,-11.249999999999996,69.644287109375,60.497859954833984,32.76874923706055,24.529916763305664,1959,339,7,248,89,277,0.19776561856269836,25.582353591918945,0,background,background
-61.41666666666667,-6.08333333333333,80.34490966796875,32.39717483520508,33.117000579833984,26.603500366210938,2409,318,57,505,942,67,0.032012585550546646,349.5198669433594,0,background,background
-64.41666666666667,-3.0833333333333304,89.34497833251953,23.337697982788086,31.95775032043457,26.606874465942383,2789,314,141,580,649,42,0.022188572213053703,216.32479858398438,0,background,background
-56.91666666666667,-7.58333333333333,66.39115142822266,37.95272445678711,33.97700119018555,25.213708877563477,2190,343,16,311,946,300,0.0944749116897583,358.3466491699219,0,background,background
-67.08333333333333,-9.749999999999996,72.36547088623047,73.5902099609375,32.52975082397461,26.006250381469727,1850,278,22,453,166,161,0.016072984784841537,39.31096649169922,0,background,background
-46.583333333333336,-5.08333333333333,76.334991455078125,46.51682662963867,32.051998138427734,24.63629150390625,1234,244,8,166,631,303,0.10786299407482147,296.0757141113281,0,background,background
-58.91666666666667,-2.4166666666666643,79.27655029296875,54.93709945678711,32.234249114990234,26.15737533569336,2205,312,77,313,836,93,0.11303362250328064,6.476646423339844,0,background,background
-62.25,-12.416666666666664,70.22028350830078,72.632659912109375,32.894500732421875,25.161083221435547,1580,263,7,388,88,233,0.14627528190612793,191.37509155273438,0,background,background
-50.41666666666667,-2.9166666666666643,84.32704162597656,44.10161590576172,32.003997802734375,25.63337516784668,2470,454,42,155,1196,63,0.043525323271751404,31.001462936401367,0,background,background
-63.583333333333336,-4.7499999999999964,83.960662841796875,28.016586303710938,32.201499938964844,26.504125595092773,2400,301,83,643,422,63,0.018755711615085602,346.86932373046875,0,background,background
-52.41666666666667,-6.416666666666664,73.90327453613281,30.317523956298828,33.42300033569336,24.711833953857422,1978,305,25,414,878,209,0.054607633501291275,16.106172561645508,0,background,background
-56.583333333333336,-2.9166666666666643,76.33625030517578,67.078857421875,33.006752014160156,26.307458877563477,2263,335,55,257,900,50,0.07344285398721695,270.60638427734375,0,background,background
-66.91666666666667,-6.7499999999999964,79.97663116455078,42.38534927368164,32.000999450683594,25.929582595825195,2483,335,55,554,305,115,0.014636884443461895,79.28889465332031,0,background,background
-59.083333333333336,-2.7499999999999964,79.51470947265625,53.63634490966797,32.229000091552734,26.19304084777832,2272,315,85,364,848,80,0.09016217291355133,204.5680389404297,0,background,background
-64.41666666666667,-3.7499999999999964,86.9572982788086,26.31426429748535,31.938749313354492,26.51158332824707,2352,275,101,485,487,77,0.03457989543676376,24.451257705688477,0,background,background
-59.25,-5.916666666666664,75.57221984863281,39.00017166137695,33.144248962402344,26.45545768737793,2222,302,43,463,890,88,0.03302266076207161,311.2259826660156,0,background,background
-58.583333333333336,-15.916666666666664,68.35665130615234,167.44207763671875,34.18075180053711,27.25754165649414,1493,263,22,502,114,198,0.08757197856903076,110.79473876953125,0,background,background
-45.41666666666667,-2.0833333333333304,83.25090026855469,41.01383590698242,31.78849983215332,26.101959228515625,2347,425,17,107,502,27,0.057475876063108444,113.93443298339844,0,background,background
-63.41666666666667,-6.58333333333333,77.22913360595703,34.20138168334961,32.83974838256836,26.017457962036133,2242,311,39,348,263,79,0.014330868609249592,40.59718322753906,0,background,background
-52.083333333333336,-4.916666666666664,78.17200469970703,39.007606506347656,31.56075096130371,24.183666229248047,1803,301,30,228,870,255,0.03983379155397415,209.73870849609375,0,background,background
-53.25,-2.4166666666666643,82.23285675048828,56.140567779541016,31.557498931884766,25.529417037963867,1755,292,30,116,690,106,0.0802513062953949,6.912911415100098,0,background,background
-50.91666666666667,-6.2499999999999964,75.66368865966797,35.28555679321289,32.951751708984375,24.50920867919922,1882,298,17,282,829,262,0.11941944062709808,101.83062744140625,0,background,background
-57.75,-8.249999999999996,66.963958740234375,35.57183837890625,34.5620002746582,25.85591697692871,2113,328,10,303,934,156,0.0320364311337471,29.142662048339844,0,background,background
-69.58333333333333,1.4166666666666692,85.3382568359375,55.370819091796875,31.24250030517578,24.864166259765625,3327,388,154,566,1051,204,0.07381712645292282,128.7921905517578,0,background,background
-62.083333333333336,-10.416666666666664,69.48846435546875,52.31873321533203,33.806251525878906,24.87150001525879,2074,336,13,271,122,181,0.04586435481905937,359.0194396972656,0,background,background
-53.41666666666667,-8.749999999999996,69.70091247558594,38.42570495605469,34.50849914550781,25.42675018310547,2025,326,10,367,888,299,0.017076481133699417,191.8780517578125,0,background,background
-60.41666666666667,-1.2499999999999973,83.06108856201172,42.59634780883789,32.007999420166016,26.44099998474121,2348,308,126,415,639,66,0.018792420625686646,279.522705078125,0,background,background
-60.91666666666667,3.2500000000000027,82.87944030761719,73.96073913574219,33.44424819946289,26.47516632080078,1752,348,41,268,881,111,0.034534409642219543,74.33110046386719,0,background,background
-66.75,-7.416666666666664,79.0782470703125,47.143341064453125,32.03974914550781,25.889083862304688,2385,325,48,566,259,124,0.030274296179413795,132.8708953857422,0,background,background
-51.083333333333336,-3.2499999999999964,79.50908660888672,52.813079833984375,32.083248138427734,25.430957794189453,2213,351,30,168,989,73,0.014808650128543377,46.974849700927734,0,background,background
-64.58333333333333,-0.4166666666666643,89.5877685546875,33.8831672668457,31.865999221801758,26.109708786010742,2516,325,154,496,727,45,0.020289689302444458,132.0965576171875,0,background,background
-59.583333333333336,-10.916666666666664,69.56297302246094,56.63964080810547,32.74625015258789,24.573165893554688,1925,333,6,418,78,329,0.05981166288256645,41.087608337402344,0,background,background
-54.583333333333336,-1.0833333333333304,80.8514175415039,62.054237365722656,31.215499877929688,24.859416961669922,2164,351,71,239,786,296,0.14853538572788239,97.97074890136719,0,background,background
-56.25,-4.2499999999999964,77.52085876464844,58.758453369140625,32.85599899291992,26.13016700744629,2068,304,68,333,835,77,0.10724989324808121,150.8411102294922,0,background,background
-60.41666666666667,-4.58333333333333,82.63533020019531,38.792625427246094,32.421749114990234,26.59025001525879,2314,294,80,425,852,39,0.010086685419082642,344.4102783203125,0,background,background
-69.75,1.4166666666666692,85.06404876708984,56.181190490722656,31.210750579833984,24.83387565612793,3342,404,150,555,1076,216,0.0391567125916481,146.47930908203125,0,background,background
-53.91666666666667,-6.2499999999999964,73.83009338378906,36.49166488647461,33.006248474121094,24.883291244506836,2017,321,21,270,930,255,0.10222581773996353,290.2396545410156,0,background,background
-50.583333333333336,-2.4166666666666643,84.67071533203125,42.12649917602539,32.082000732421875,25.60700035095215,2613,443,65,209,1153,42,0.021030981093645096,11.658790588378906,0,background,background
-56.25,-2.4166666666666643,77.057891845703125,67.30280303955078,33.08475112915039,26.370040893554688,2183,348,39,214,916,38,0.13159587979316711,320.4234619140625,0,background,background
-56.41666666666667,-9.416666666666664,66.62639617919922,59.80915832519531,35.528751373291016,25.758750915527344,2186,340,7,319,969,277,0.05680244043469429,295.5326843261719,0,background,background
-69.41666666666667,-9.58333333333333,76.3236083984375,81.91001892089844,31.26474952697754,25.17708396911621,1980,288,30,671,124,226,0.0368993766605854,11.628361701965332,0,background,background
-68.58333333333333,-8.58333333333333,78.8246841430664,76.48055267333984,31.38224983215332,25.145292282104492,2175,308,40,708,153,187,0.02441900037229061,116.46269989013672,0,background,background
-68.08333333333333,-7.2499999999999964,79.983978271484375,52.004547119140625,31.665000915527344,25.559541702270508,2262,328,46,498,167,161,0.02386930212378502,149.64498901367188,0,background,background
-45.083333333333336,-4.416666666666664,75.49395751953125,83.92012023925781,34.66524887084961,26.428207397460938,1600,362,11,105,933,54,0.08010604977607727,28.58628273010254,0,background,background
-54.083333333333336,-6.7499999999999964,72.31360626220703,37.31852722167969,33.46175003051758,25.077791213989258,2109,326,17,294,968,250,0.02530759572982788,42.51594543457031,0,background,background
-65.58333333333333,-0.08333333333333037,90.0675048828125,35.73027420043945,32.1567497253418,26.323457717895508,2294,289,136,441,651,75,0.03159431740641594,175.09368896484375,0,background,background
-60.25,-1.9166666666666643,82.49132537841797,42.95099639892578,31.67675018310547,26.030376434326172,2501,332,127,454,664,123,0.06741419434547424,277.61920166015625,0,background,background
-58.25,-7.916666666666664,67.359954833984375,33.881046295166016,34.25149917602539,25.832542419433594,2144,326,12,308,948,151,0.02082211710512638,327.1274719238281,0,background,background
-68.08333333333333,1.7500000000000027,88.734344482421875,50.297367095947266,32.40824890136719,25.380582809448242,3621,431,191,672,1145,143,0.08797179907560349,173.6990203857422,0,background,background
-54.25,-2.7499999999999964,78.22298431396484,57.648643493652344,31.276750564575195,25.270668029785156,1768,309,32,143,427,95,0.08386833220720291,315.9084777832031,0,background,background
-71.08333333333333,-7.58333333333333,80.37317657470703,52.57045364379883,30.628250122070313,25.131916046142578,2156,292,60,645,228,221,0.051356133073568344,324.8116149902344,0,background,background
-60.75,0.9166666666666696,82.52127838134766,52.99529266357422,32.74024963378906,26.364166259765625,1994,355,64,310,971,73,0.044073883444070816,273.0326843261719,0,background,background
-51.41666666666667,-9.916666666666664,72.067413330078125,45.14948654174805,33.886749267578125,25.31049919128418,1912,313,6,502,56,406,0.165754497051239,140.6880645751953,0,background,background
-56.91666666666667,-13.249999999999996,75.90445709228516,86.16458892822266,31.857749938964844,24.82895851135254,2021,331,3,807,38,343,0.06875089555978775,37.68632888793945,0,background,background
-65.41666666666667,0.5833333333333357,91.11497497558594,26.05963897705078,28.695249557495117,22.58037567138672,2739,341,171,535,841,903,0.5799750685691833,63.88200378417969,0,background,background
-48.91666666666667,-4.58333333333333,78.97704315185547,54.646907806396484,33.436500549316406,25.70716667175293,1888,354,27,148,946,173,0.13258686661720276,293.4924011230469,0,background,background
-51.25,-0.7499999999999973,81.92353057861328,55.49164962768555,32.46049880981445,25.852874755859375,2365,331,48,221,901,14,7.721108268015087e-4,90,0,background,background
-64.41666666666667,-3.2499999999999964,89.00798797607422,24.432065963745117,32.020999908447266,26.62350082397461,2661,302,129,551,603,40,0.002946913940832019,113.30494689941406,0,background,background
-53.75,-3.4166666666666643,79.8310317993164,52.26018524169922,31.129249572753906,24.81599998474121,1660,298,40,169,748,196,0.1109725832939148,48.82416534423828,0,background,background
-53.75,0.7500000000000027,81.18536376953125,59.924232482910156,31.354249954223633,24.73466682434082,2277,334,62,212,754,342,0.10613907128572464,202.67784118652344,0,background,background
-51.083333333333336,-3.4166666666666643,79.17720794677734,53.55593490600586,32.156497955322266,25.34316635131836,2113,363,27,164,1003,85,0.053830504417419434,355.0546875,0,background,background
-48.91666666666667,-5.58333333333333,73.93582916259766,56.93354034423828,34.34225082397461,25.697792053222656,1694,307,23,179,819,130,0.06230219453573227,324.18438720703125,0,background,background
-62.91666666666667,-5.08333333333333,83.37376403808594,26.73757553100586,32.41475296020508,26.704124450683594,2406,307,80,665,389,37,0.0038792849518358707,53.05300521850586,0,background,background
-62.583333333333336,-12.249999999999996,71.49186706542969,68.56744384765625,32.762001037597656,25.393709182739258,1581,263,7,385,92,182,0.08001650124788284,237.04629516601563,0,background,background
-62.25,-3.0833333333333304,88.72603607177734,27.910490036010742,31.44499969482422,26.293832778930664,2673,330,108,608,601,54,0.008967416360974312,82.52970886230469,0,background,background
-62.91666666666667,-4.58333333333333,84.74766540527344,28.31614112854004,32.079498291015625,26.517375946044922,2439,297,93,641,469,63,0.012653131037950516,117.4326171875,0,background,background
-68.08333333333333,-10.249999999999996,70.65743255615234,87.40165710449219,31.664499282836914,25.593250274658203,1651,225,45,503,169,198,0.059653859585523605,46.32611083984375,0,background,background
-61.083333333333336,-3.7499999999999964,85.30516052246094,34.36852264404297,31.934749603271484,26.453458786010742,2444,307,87,445,884,36,0.03464158624410629,356.7991943359375,0,background,background
-48.75,-8.416666666666664,70.17243194580078,53.729427337646484,34.070499420166016,24.63045883178711,1828,288,7,261,811,329,0.2166205793619156,273.7030029296875,0,background,background
-64.75,-1.4166666666666643,89.68351745605469,28.692668914794922,31.709251403808594,26.19362449645996,2749,328,165,577,832,66,0.0027969086077064276,33.520687103271484,0,background,background
-55.91666666666667,-4.416666666666664,77.8826904296875,56.8823356628418,32.93025207519531,26.1180419921875,2096,314,64,352,858,72,0.15167230367660522,322.589111328125,0,background,background
-50.583333333333336,-8.916666666666664,71.15938568115234,42.540550231933594,34.47275161743164,25.335792541503906,1906,294,9,300,824,268,0.13815449178218842,83.052642822265625,0,background,background
-55.083333333333336,-9.58333333333333,65.5786361694336,64.9819564819336,35.21200180053711,25.406707763671875,2261,354,8,144,1004,394,0.16163447499275208,199.52452087402344,0,background,background
-61.583333333333336,2.7500000000000027,84.17169189453125,61.08283996582031,32.61600112915039,26.074874877929688,1999,348,66,332,871,136,0.09105909615755081,94.16062927246094,0,background,background
-46.25,-3.4166666666666643,80.694580078125,50.82384490966797,32.390499114990234,25.72970962524414,1799,364,35,234,871,95,0.06388499587774277,115.58856964111328,0,background,background
-61.41666666666667,-0.24999999999999734,85.64490509033203,40.166141510009766,32.09124755859375,26.387666702270508,2335,346,111,392,863,49,0.010366291739046574,12.91066837310791,0,background,background
-52.91666666666667,-7.58333333333333,72.1498031616211,31.826705932617188,33.72999954223633,24.895708084106445,2017,302,14,338,853,286,0.08532319217920303,88.17292022705078,0,background,background
-56.583333333333336,-11.249999999999996,71.9431381225586,58.298828125,32.899749755859375,25.046833038330078,1910,320,3,466,26,343,0.092754460871219635,234.97006225585938,0,background,background
-59.25,-0.24999999999999734,80.07194519042969,51.168087005615234,32.403499603271484,26.451915740966797,2131,332,100,318,747,116,0.039274971932172775,57.70167922973633,0,background,background
-70.91666666666667,-7.58333333333333,80.57355499267578,52.48870086669922,30.56024932861328,25.00666618347168,2216,301,61,663,231,246,0.01843777298927307,341.5304870605469,0,background,background
-58.75,-9.58333333333333,68.559783935546875,40.08243179321289,33.6614990234375,25.107749938964844,1921,311,6,240,94,268,0.01540302112698555,66.19117736816406,0,background,background
-62.083333333333336,0.25000000000000266,87.608795166015625,42.76091003417969,32.31399917602539,26.230167388916016,2130,329,95,340,748,41,0.005206987727433443,153.58836364746094,0,background,background
-57.583333333333336,-8.416666666666664,66.89725494384766,37.113441467285156,34.77375030517578,25.92533302307129,2081,327,10,298,920,148,0.011899036355316639,121.5042724609375,0,background,background
-47.75,-3.2499999999999964,85.43205261230469,40.85004806518555,31.6614990234375,25.549625396728516,1964,379,42,191,973,117,0.09062985330820084,333.1143493652344,0,background,background
-63.083333333333336,-2.4166666666666643,88.65794372558594,25.59075927734375,31.35274887084961,26.215709686279297,2655,310,137,587,692,60,0.0051896944642066956,63.30103302001953,0,background,background
-51.41666666666667,0.7500000000000027,76.80889129638672,75.48029327392578,32.78974914550781,25.582666397094727,2263,340,33,127,887,89,0.09421772509813309,122.42644500732422,0,background,background
-68.91666666666667,-9.749999999999996,75.185028076171875,85.86647033691406,31.364999771118164,25.18891716003418,1879,271,31,619,128,213,0.032742008566856384,344.0312194824219,0,background,background
-52.41666666666667,2.416666666666669,77.6120834350586,59.21533203125,32.41625213623047,25.495040893554688,2511,368,55,248,831,144,0.04172220081090927,311.4017028808594,0,background,background
-63.41666666666667,-8.58333333333333,71.80144500732422,45.87839889526367,32.82149887084961,25.574417114257813,2260,347,18,495,183,93,0.04232614114880562,306.6416015625,0,background,background
-60.25,-12.916666666666664,69.13700103759766,90.66111755371094,32.42399978637695,24.464000701904297,1929,313,11,447,96,439,0.389492928981781,219.97943115234375,0,background,background
-53.91666666666667,0.7500000000000027,81.32386779785156,59.41106033325195,31.497249603271484,24.906917572021484,2253,337,62,214,739,309,0.10363664478063583,38.741939544677734,0,background,background
-50.75,-9.249999999999996,71.79997253417969,42.84029769897461,34.11574935913086,25.399415969848633,1894,299,8,292,68,294,0.10053283721208572,128.20684814453125,0,background,background
-66.58333333333333,-3.5833333333333304,84.8260726928711,30.77098846435547,31.70975112915039,26.29216766357422,2883,347,137,627,607,92,0.025501146912574768,99.650299072265625,0,background,background
-62.91666666666667,-2.9166666666666643,89.18114471435547,25.851272583007813,31.399999618530273,26.2552490234375,2604,312,121,595,631,60,0.0032886697445064783,135.15553283691406,0,background,background
-63.91666666666667,-1.7499999999999973,88.804595947265625,26.619102478027344,31.508249282836914,26.307540893554688,2758,323,162,587,794,57,0.006256782915443182,29.590784072875977,0,background,background
-70.41666666666667,-5.916666666666664,81.96503448486328,42.17585372924805,31.342498779296875,25.788291931152344,2533,309,85,623,302,159,0.08007105439901352,305.9636535644531,0,background,background
-54.25,-10.916666666666664,67.95386505126953,49.53651428222656,35.080501556396484,25.394500732421875,2094,369,2,301,57,336,0.0836649090051651,162.2180938720703,0,background,background
-62.75,-5.416666666666664,81.86669921875,28.131269454956055,32.56224822998047,26.380916595458984,2315,300,66,467,348,63,0.016322214156389236,2.5444437748716082e-14,0,background,background
-59.25,-6.2499999999999964,74.15630340576172,37.19789505004883,33.30350112915039,26.37558364868164,2180,303,36,469,889,100,0.030537275597453117,36.702274322509766,0,background,background
-73.25,-7.2499999999999964,79.90653991699219,49.7389030456543,31.25749969482422,25.556625366210938,2363,300,75,702,266,227,0.02562025934457779,120.03736114501953,0,background,background
-58.91666666666667,-5.416666666666664,76.71730041503906,42.30654525756836,32.85725021362305,26.423667907714844,2238,298,52,432,877,96,0.02088720165193081,18.395944595336914,0,background,background
-70.75,-5.08333333333333,81.2951431274414,42.449100494384766,31.324249267578125,26.185375213623047,2542,283,118,665,394,127,0.016702059656381607,111.85682678222656,0,background,background
-56.91666666666667,0.0833333333333357,78.86656188964844,56.753536224365234,32.329750061035156,25.937000274658203,2327,367,101,308,687,202,0.06813865900039673,192.76454162597656,0,background,background
-51.91666666666667,0.4166666666666696,79.61039733886719,66.2671127319336,32.07699966430664,25.514333724975586,2362,334,48,177,875,143,0.08926604688167572,103.34052276611328,0,background,background
-55.75,-11.916666666666664,71.2127685546875,67.19331359863281,33.7504997253418,25.02316665649414,1926,316,2,492,25,350,0.013538779690861702,341.30694580078125,0,background,background
-51.41666666666667,-1.7499999999999973,84.33588409423828,47.94561767578125,32.245750427246094,25.908750534057617,2154,313,47,177,825,24,0.03986037150025368,106.42376708984375,0,background,background
-66.91666666666667,-7.08333333333333,79.67204284667969,44.681907653808594,31.943750381469727,25.838083267211914,2416,331,51,550,283,133,0.012096552178263664,45.02560043334961,0,background,background
-73.25,-7.08333333333333,80.11707305908203,48.69269561767578,31.234750747680664,25.578041076660156,2387,296,80,705,280,228,0.007697805762290955,45.02560043334961,0,background,background
-51.583333333333336,3.7500000000000027,73.83447265625,55.79188919067383,32.87950134277344,25.941165924072266,3238,493,69,265,1078,17,0.07620058208703995,51.89522171020508,0,background,background
-71.41666666666667,-9.416666666666664,78.068084716796875,65.39453887939453,31.107250213623047,25.428125381469727,1827,247,29,618,129,292,0.06183933466672897,107.17957305908203,0,background,background
-54.75,-11.249999999999996,69.48309326171875,53.95155715942383,34.33774948120117,25.29075050354004,1906,320,0,494,53,328,0.03188806399703026,152.8306427001953,0,background,background
-67.08333333333333,-7.916666666666664,78.09534454345703,54.775115966796875,32.0994987487793,25.892375946044922,2168,296,38,537,212,110,0.02118217572569847,54.04879379272461,0,background,background
-57.25,-5.916666666666664,72.55977630615234,42.36005783081055,33.08700180053711,26.141582489013672,2268,327,37,447,958,162,0.08725304901599884,331.87109375,0,background,background
-60.083333333333336,-4.916666666666664,81.049713134765625,39.5088005065918,32.633750915527344,26.610584259033203,2298,297,76,425,861,38,0.01013389602303505,4.385340213775635,0,background,background
-70.41666666666667,-10.58333333333333,74.348480224609375,81.32280731201172,31.354000091552734,25.195125579833984,1851,250,30,633,114,320,0.017708664759993553,77.3230209350586,0,background,background
-72.25,-9.416666666666664,79.1552734375,59.83509826660156,31.229249954223633,25.483333587646484,1724,237,29,574,127,341,0.08768829703330994,314.4460144042969,0,background,background
-56.75,-3.4166666666666643,76.836395263671875,63.01958465576172,32.85599899291992,26.27916717529297,2206,322,57,280,886,58,0.04412492364645004,325.8827819824219,0,background,background
-60.083333333333336,-10.58333333333333,69.80799102783203,51.35300827026367,32.83074951171875,24.615333557128906,1975,336,7,229,90,288,0.05321197211742401,327.90679931640625,0,background,background
-46.91666666666667,-1.2499999999999973,79.97746276855469,47.83195495605469,32.23649978637695,25.711042404174805,2371,453,13,96,685,40,0.04470677673816681,1.4846853017807007,0,background,background
-66.75,-2.4166666666666643,86.63866424560547,30.7000789642334,31.69099998474121,26.398082733154297,3068,327,181,630,696,53,0.01261913776397705,137.65597534179688,0,background,background
-49.91666666666667,-7.416666666666664,72.12665557861328,47.24949645996094,34.19900131225586,24.87012481689453,1895,277,15,308,769,273,0.06473208963871002,101.42692565917969,0,background,background
-56.41666666666667,-13.583333333333329,76.85493469238281,81.21006774902344,32.0369987487793,24.949708938598633,1903,320,3,752,35,344,0.05376352742314339,284.6547546386719,0,background,background
-72.75,-6.08333333333333,81.37931823730469,45.344879150390625,31.303749084472656,25.807540893554688,2560,288,99,732,348,173,0.03512243181467056,54.874332427978516,0,background,background
-53.75,-5.416666666666664,76.16776275634766,39.328575134277344,32.39799880981445,24.84495735168457,1829,302,25,306,870,216,0.055023860186338425,349.0318298339844,0,background,background
-58.25,0.5833333333333357,78.7598648071289,55.15285110473633,32.386749267578125,26.086999893188477,1988,338,77,250,788,196,0.15433527529239655,193.5989227294922,0,background,background
-61.25,-13.083333333333329,68.57379913330078,92.11320495605469,33.66849899291992,25.738750457763672,1659,298,11,397,90,191,0.09600157290697098,224.8937225341797,0,background,background
-56.083333333333336,-10.749999999999996,69.50498962402344,46.41228485107422,34.66925048828125,25.60795783996582,1984,319,4,280,63,288,0.050136785954236984,71.46993255615234,0,background,background
-69.41666666666667,-5.08333333333333,81.6957778930664,40.56650161743164,31.267749786376953,25.982791900634766,2667,317,104,622,349,156,0.025526128709316254,126.42413330078125,0,background,background
-50.583333333333336,-3.0833333333333304,83.1635513305664,45.416778564453125,31.952749252319336,25.517375946044922,2362,425,35,193,1134,82,0.03076280653476715,29.346529006958008,0,background,background
-55.583333333333336,0.25000000000000266,80.518218994140625,57.70859909057617,31.496000289916992,24.93958282470703,2296,357,83,272,710,365,0.07434874027967453,303.28741455078125,0,background,background
-54.083333333333336,-2.0833333333333304,78.86871337890625,65.42980194091797,32.10974884033203,26.112417221069336,1600,284,23,96,778,11,0.06755242496728897,151.6661834716797,0,background,background
-55.083333333333336,-7.58333333333333,68.33702087402344,48.57929992675781,34.18524932861328,25.270084381103516,2159,346,11,302,970,307,0.06931871920824051,203.1558074951172,0,background,background
-57.583333333333336,-2.9166666666666643,77.73687744140625,62.6207389831543,33.07775115966797,26.59174919128418,2224,369,58,237,903,18,0.03343632444739342,314.2162780761719,0,background,background
-47.91666666666667,-1.4166666666666643,85.84587860107422,45.09440994262695,31.482999801635742,25.836708068847656,2441,462,48,205,1204,26,0.03228527680039406,207.03207397460938,0,background,background
-69.91666666666667,-9.249999999999996,77.37549591064453,75.38233947753906,31.19849967956543,25.354042053222656,2080,295,34,706,139,216,0.035081472247838974,9.625882148742676,0,background,background
-66.75,-1.2499999999999973,87.18408966064453,36.93515396118164,31.530750274658203,25.898208618164063,2750,320,175,597,689,83,0.006657575722783804,125.7134780883789,0,background,background
