id_registro,lon,lat,pa,tipo,id_bloco,fold,bio3_isotermalidade,bio4_sazonalidade_temperatura,bio5_temp_max_mes_quente,bio8_temp_media_trimestre_umido,bio12_precipitacao_anual,bio13_precipitacao_mes_umido,bio14_precipitacao_mes_seco,bio18_precipitacao_trimestre_quente,bio19_precipitacao_trimestre_frio,elevacao,declividade,orientacao
352,-53.25,-1.9166666666666643,0,background,63,3,82.19775390625,57.50376510620117,32.294498443603516,26.24620819091797,1731,288,25,99,618,5,0.0340142659842968,346.2044372558594
362,-67.58333333333333,-7.416666666666664,0,background,36,3,79.33463287353516,52.4869384765625,31.789749145507813,25.672332763671875,2153,324,43,455,150,152,0.01571943797171116,171.45553588867188
365,-61.083333333333336,-6.08333333333333,0,background,38,3,79.86534118652344,33.51241683959961,33.194000244140625,26.641374588012695,2524,335,58,531,995,62,0.00948407221585512,34.96221923828125
367,-50.25,-3.2499999999999964,0,background,53,3,84.6208267211914,45.047550201416016,32.02949905395508,25.700374603271484,2334,430,35,191,1146,72,0.03268473222851753,20.06293487548828
386,-60.583333333333336,-7.416666666666664,0,background,38,3,73.29449462890625,33.57583236694336,33.47724914550781,26.089332580566406,2489,366,27,580,1052,83,0.0697149932384491,286.18402099609375
391,-65.75,-8.58333333333333,0,background,25,3,76.2943115234375,50.504173278808594,32.61124801635742,26.12908363342285,2024,288,21,505,141,113,0.016661386936903,37.5290641784668
394,-54.25,-0.7499999999999973,0,background,63,3,80.62628173828125,61.620697021484375,31.042749404907227,24.68804168701172,2229,348,63,223,797,333,0.15341274440288544,226.4468688964844
395,-66.08333333333333,-9.249999999999996,0,background,25,3,75.44896697998047,58.83528518676758,32.429752349853516,25.936790466308594,1891,269,18,473,144,189,0.03864175826311111,332.25457763671875
403,-53.25,-0.08333333333333037,0,background,63,3,80.729461669921875,61.52827072143555,31.90974998474121,25.41754150390625,2332,340,57,207,796,176,0.0451681949198246,124.00433349609376
410,-50.583333333333336,-9.416666666666664,0,background,31,3,71.55770111083984,43.8183479309082,34.39725112915039,25.851959228515625,1854,297,7,273,63,206,0.06805106997489929,98.538848876953125
411,-54.583333333333336,-9.916666666666664,0,background,29,3,65.75525665283203,53.87200927734375,35.61399841308594,25.514583587646484,2272,359,6,360,1033,360,0.1269441843032837,207.7808532714844
416,-50.583333333333336,-2.5833333333333304,0,background,53,3,84.37761688232422,43.06752395629883,32.069000244140625,25.63574981689453,2573,453,58,188,1178,42,0.02186646498739719,19.618637084960938
418,-55.083333333333336,-7.916666666666664,0,background,29,3,67.279693603515625,53.12179946899414,34.72074890136719,25.45145797729492,2186,343,10,302,977,293,0.01847827993333339,345.3399658203125
422,-49.91666666666667,-3.0833333333333304,0,background,53,3,86.70701599121094,43.65169143676758,32.080501556396484,25.865583419799805,2435,442,40,151,1184,52,0.08621105551719666,64.92938232421875
430,-66.75,-7.7499999999999964,0,background,25,3,78.2763442993164,50.429935455322266,32.173248291015625,25.96904182434082,2282,316,42,562,228,106,0.0181463249027729,9.889030456542969
433,-59.91666666666667,-13.583333333333329,0,background,6,3,69.08928680419922,105.7361068725586,32.19049835205078,24.429000854492188,1890,321,11,426,99,520,0.36138078570365906,253.5712432861328
438,-49.083333333333336,-4.916666666666664,0,background,53,3,77.2869873046875,56.91474914550781,33.95524978637695,25.797584533691406,1830,339,26,157,908,122,0.0838165357708931,273.1895446777344
442,-61.083333333333336,-6.7499999999999964,0,background,38,3,76.34725189208984,32.9077262878418,33.37675094604492,26.357166290283203,2560,355,42,569,1040,71,0.01847548969089985,337.7471008300781
445,-56.583333333333336,-5.2499999999999964,0,background,40,3,75.60882568359375,47.72904586791992,32.71725082397461,25.909332275390625,2305,328,55,428,920,155,0.07081039994955063,353.3986511230469
448,-57.41666666666667,-14.749999999999996,0,background,6,3,74.51592254638672,119.87091064453124,31.68174934387207,25.655750274658203,1596,271,12,741,67,287,0.2565281391143799,169.96548461914065
449,-56.25,-7.416666666666664,0,background,40,3,67.55455017089844,42.148155212402344,34.12575149536133,25.5223331451416,2087,331,16,288,912,250,0.02111526764929294,353.6495666503906
456,-49.91666666666667,-3.4166666666666643,0,background,53,3,85.74413299560547,47.63744354248047,32.277748107910156,25.815624237060547,2371,431,35,203,1164,89,0.05316499248147011,33.559303283691406
457,-56.583333333333336,-9.08333333333333,0,background,29,3,67.14244842529297,51.9541130065918,35.252498626708984,25.92104148864746,2116,336,8,306,939,218,0.06998446583747864,325.2698669433594
460,-46.25,-3.916666666666664,0,background,55,3,80.24729919433594,51.42848587036133,32.47249984741211,25.7396240234375,1568,326,21,247,788,100,0.1099146530032158,54.06098556518555
461,-50.41666666666667,-4.7499999999999964,0,background,53,3,79.36103057861328,46.703338623046875,32.53900146484375,24.974292755126953,1874,345,28,231,934,190,0.0491323247551918,8.6147613525390625
471,-57.25,-13.249999999999996,0,background,6,3,74.599609375,89.557464599609375,31.853500366210938,24.807958602905273,2019,337,4,801,41,350,0.05764023214578628,19.28057098388672
479,-46.083333333333336,-2.4166666666666643,0,background,55,3,82.59190368652344,43.99020767211914,31.934499740600582,25.898834228515625,2318,408,33,168,1070,58,0.0683077871799469,39.30854797363281
490,-59.41666666666667,-15.249999999999996,0,background,6,3,68.5407943725586,150.9243927001953,33.54050064086914,26.619667053222656,1558,274,15,522,98,268,0.10911792516708374,261.8097839355469
491,-57.583333333333336,-14.749999999999996,0,background,6,3,74.58159637451172,120.24967193603516,31.636999130249023,25.573749542236328,1627,279,12,760,67,319,0.18799534440040588,212.05389404296875
494,-61.41666666666667,-6.08333333333333,0,background,38,3,80.34490966796875,32.39717483520508,33.117000579833984,26.603500366210938,2409,318,57,505,942,67,0.03201258555054664,349.5198669433594
500,-56.91666666666667,-7.58333333333333,0,background,40,3,66.39115142822266,37.95272445678711,33.97700119018555,25.213708877563477,2190,343,16,311,946,300,0.0944749116897583,358.3466491699219
502,-67.08333333333333,-9.749999999999996,0,background,25,3,72.36547088623047,73.5902099609375,32.52975082397461,26.006250381469727,1850,278,22,453,166,161,0.01607298478484153,39.31096649169922
507,-50.41666666666667,-2.9166666666666643,0,background,53,3,84.32704162597656,44.10161590576172,32.003997802734375,25.63337516784668,2470,454,42,155,1196,63,0.0435253232717514,31.001462936401367
514,-66.91666666666667,-6.7499999999999964,0,background,36,3,79.97663116455078,42.38534927368164,32.000999450683594,25.929582595825195,2483,335,55,554,305,115,0.01463688444346189,79.28889465332031
528,-50.91666666666667,-6.2499999999999964,0,background,42,3,75.66368865966797,35.28555679321289,32.951751708984375,24.50920867919922,1882,298,17,282,829,262,0.11941944062709808,101.83062744140624
532,-66.25,-7.916666666666664,0,background,25,3,78.05506896972656,48.18620681762695,32.256248474121094,25.954124450683594,2276,321,31,531,214,126,0.02973714284598827,42.95878982543945
536,-66.75,-7.416666666666664,0,background,36,3,79.0782470703125,47.143341064453125,32.03974914550781,25.889083862304688,2385,325,48,566,259,124,0.03027429617941379,132.8708953857422
537,-51.083333333333336,-3.2499999999999964,0,background,53,3,79.50908660888672,52.813079833984375,32.083248138427734,25.430957794189453,2213,351,30,168,989,73,0.01480865012854337,46.974849700927734
546,-56.75,-13.416666666666664,0,background,7,3,76.93123626708984,83.183502197265625,31.93375015258789,25.003583908081055,1986,327,3,788,37,353,0.09053133428096773,55.48400115966797
551,-50.583333333333336,-2.4166666666666643,0,background,53,3,84.67071533203125,42.12649917602539,32.082000732421875,25.60700035095215,2613,443,65,209,1153,42,0.02103098109364509,11.658790588378906
555,-56.41666666666667,-9.416666666666664,0,background,29,3,66.62639617919922,59.80915832519531,35.528751373291016,25.758750915527344,2186,340,7,319,969,277,0.05680244043469429,295.5326843261719
561,-45.083333333333336,-4.416666666666664,0,background,55,3,75.49395751953125,83.92012023925781,34.66524887084961,26.428207397460938,1600,362,11,105,933,54,0.08010604977607727,28.58628273010254
567,-51.41666666666667,-9.58333333333333,0,background,31,3,72.18633270263672,40.133506774902344,33.47325134277344,24.90941619873047,1929,309,7,298,62,435,0.06866173446178436,203.52061462402344
573,-50.583333333333336,-7.58333333333333,0,background,42,3,71.6795425415039,39.85408401489258,33.667999267578125,24.130125045776367,1985,282,14,350,795,412,0.08152396976947784,217.69093322753903
575,-51.41666666666667,-9.916666666666664,0,background,31,3,72.067413330078125,45.14948654174805,33.886749267578125,25.31049919128418,1912,313,6,502,56,406,0.165754497051239,140.6880645751953
576,-56.91666666666667,-13.249999999999996,0,background,7,3,75.90445709228516,86.16458892822266,31.857749938964844,24.82895851135254,2021,331,3,807,38,343,0.06875089555978775,37.68632888793945
580,-59.41666666666667,-15.416666666666664,0,background,6,3,68.05572509765625,155.38848876953125,33.754249572753906,26.77720832824707,1544,272,17,515,104,253,0.19109907746315,326.2789306640625
589,-51.083333333333336,-3.4166666666666643,0,background,53,3,79.17720794677734,53.55593490600586,32.156497955322266,25.34316635131836,2113,363,27,164,1003,85,0.05383050441741943,355.0546875
602,-50.583333333333336,-8.916666666666664,0,background,31,3,71.15938568115234,42.540550231933594,34.47275161743164,25.335792541503903,1906,294,9,300,824,268,0.13815449178218842,83.052642822265625
604,-55.083333333333336,-9.58333333333333,0,background,29,3,65.5786361694336,64.9819564819336,35.21200180053711,25.406707763671875,2261,354,8,144,1004,394,0.16163447499275208,199.52452087402344
606,-46.25,-3.4166666666666643,0,background,55,3,80.694580078125,50.82384490966797,32.390499114990234,25.72970962524414,1799,364,35,234,871,95,0.06388499587774277,115.58856964111328
609,-54.91666666666667,-5.2499999999999964,0,background,40,3,75.62135314941406,45.16350555419922,32.31074905395508,25.001041412353516,2114,347,33,377,944,242,0.03629790991544723,34.47212600708008
613,-49.41666666666667,-2.7499999999999964,0,background,53,3,87.05487823486328,42.44901657104492,32.188499450683594,25.977375030517575,2450,435,46,202,1169,31,0.04029593244194984,342.703857421875
630,-54.91666666666667,-10.249999999999996,0,background,29,3,66.33152770996094,50.72503662109375,36.22949981689453,25.997291564941406,2213,360,6,337,1020,274,0.03810490295290947,316.3952331542969
631,-50.75,-9.249999999999996,0,background,31,3,71.79997253417969,42.84029769897461,34.11574935913086,25.399415969848633,1894,299,8,292,68,294,0.10053283721208572,128.20684814453125
647,-66.91666666666667,-7.08333333333333,0,background,36,3,79.67204284667969,44.681907653808594,31.943750381469727,25.83808326721191,2416,331,51,550,283,133,0.01209655217826366,45.02560043334961
654,-60.25,-6.2499999999999964,0,background,38,3,76.4461669921875,35.10372543334961,33.29349899291992,26.517000198364254,2398,333,44,539,959,66,0.03872124850749969,349.6003723144531
657,-67.08333333333333,-7.916666666666664,0,background,25,3,78.09534454345703,54.775115966796875,32.0994987487793,25.89237594604492,2168,296,38,537,212,110,0.02118217572569847,54.04879379272461
659,-53.083333333333336,0.0833333333333357,0,background,63,3,80.85033416748047,61.44466018676758,32.083248138427734,25.57808303833008,2348,339,54,203,810,146,0.04957731813192367,140.8990478515625
669,-49.91666666666667,-7.416666666666664,0,background,42,3,72.12665557861328,47.24949645996094,34.19900131225586,24.87012481689453,1895,277,15,308,769,273,0.06473208963871002,101.42692565917967
670,-56.41666666666667,-13.583333333333329,0,background,7,3,76.85493469238281,81.21006774902344,32.0369987487793,24.949708938598633,1903,320,3,752,35,344,0.05376352742314339,284.6547546386719
679,-50.583333333333336,-3.0833333333333304,0,background,53,3,83.1635513305664,45.416778564453125,31.952749252319336,25.51737594604492,2362,425,35,193,1134,82,0.03076280653476715,29.346529006958008
681,-54.083333333333336,-2.0833333333333304,0,background,63,3,78.86871337890625,65.42980194091797,32.10974884033203,26.112417221069336,1600,284,23,96,778,11,0.06755242496728897,151.6661834716797
682,-55.083333333333336,-7.58333333333333,0,background,40,3,68.33702087402344,48.57929992675781,34.18524932861328,25.270084381103516,2159,346,11,302,970,307,0.06931871920824051,203.1558074951172
693,-52.41666666666667,0.25000000000000266,0,background,63,3,80.45850372314453,64.07182312011719,31.5939998626709,25.051708221435547,2387,318,54,197,856,238,0.09137127548456192,161.52684020996094
694,-59.75,-15.416666666666664,0,background,6,3,67.29454040527344,158.3861083984375,34.02199935913086,27.06162452697754,1512,265,16,502,101,213,0.08664539456367493,300.7514953613281
695,-50.75,-6.2499999999999964,0,background,42,3,75.909637451171875,36.176368713378906,33.048500061035156,24.648208618164063,1871,295,16,281,822,243,0.14428672194480896,239.75704956054688
696,-50.41666666666667,-9.08333333333333,0,background,31,3,71.53865051269531,40.772216796875,34.20399856567383,25.47112464904785,1871,294,8,281,72,243,0.07415169477462769,143.8138885498047
698,-66.08333333333333,-8.58333333333333,0,background,25,3,76.62964630126953,52.9996452331543,32.40700149536133,26.010000228881836,1992,272,23,498,148,133,0.01965708285570144,96.812530517578125
711,-49.91666666666667,-4.416666666666664,0,background,53,3,81.97761535644531,50.08287048339844,32.823001861572266,25.77020835876465,1994,370,28,141,997,114,0.06872975081205368,49.011478424072266
718,-45.083333333333336,-4.08333333333333,0,background,55,3,77.18959045410156,77.19804382324219,34.520748138427734,26.57295799255371,1670,364,16,108,952,25,0.0352940671145916,51.124603271484375
725,-54.583333333333336,-8.416666666666664,0,background,29,3,67.79603576660156,51.57622146606445,34.618499755859375,25.566041946411133,2077,328,10,337,887,290,0.06520729511976242,282.73919677734375
728,-65.91666666666667,-6.58333333333333,0,background,36,3,80.19207000732422,35.90766906738281,32.25550079345703,26.125791549682617,2745,357,58,602,357,97,0.02671058289706707,8.364688873291016
732,-65.41666666666667,-5.916666666666664,0,background,36,3,80.92688751220703,31.43644142150879,32.27750015258789,26.22916603088379,2845,369,78,608,416,86,0.01977996714413166,43.368499755859375
753,-49.41666666666667,-4.08333333333333,0,background,53,3,83.8469467163086,53.09064865112305,32.95050048828125,25.957042694091797,2155,393,30,142,1071,107,0.01927297748625278,320.01739501953125
756,-54.25,-1.7499999999999971,0,background,63,3,78.09638977050781,73.20438385009766,32.53974914550781,25.803791046142575,1731,303,32,126,818,93,0.13935934007167816,222.1168212890625
761,-66.41666666666667,-9.749999999999996,0,background,25,3,73.59737396240234,65.5231704711914,33.07099914550781,26.28412437438965,1896,279,14,484,146,158,0.04525787755846977,153.25723266601565
764,-55.083333333333336,-5.7499999999999964,0,background,40,3,73.94029998779297,42.84736633300781,32.58924865722656,24.98033332824707,2315,371,31,293,1020,274,0.01794291101396084,248.3952484130859
765,-49.583333333333336,-5.2499999999999964,0,background,42,3,76.53287506103516,56.171974182128906,33.7452507019043,25.546083450317383,1828,328,25,180,886,146,0.04725325480103493,66.74864959716797
770,-56.41666666666667,-6.916666666666664,0,background,40,3,68.4614028930664,40.468170166015625,33.662750244140625,25.36983299255371,2075,326,22,283,904,276,0.07388243824243546,90.60276794433594
771,-56.91666666666667,-5.58333333333333,0,background,40,3,74.2000961303711,45.10959243774414,32.83100128173828,25.976791381835938,2316,326,45,438,942,166,0.06154943630099296,312.500732421875
772,-53.583333333333336,-1.2499999999999971,0,background,63,3,80.2685317993164,65.27042388916016,31.69824981689453,25.194541931152344,2027,354,29,126,797,213,0.3535081148147583,158.26817321777344
783,-49.083333333333336,-6.916666666666664,0,background,42,3,71.83198547363281,49.401065826416016,34.46274948120117,25.36541748046875,1734,273,18,254,717,164,0.02721480093896389,1.6374586820602417
784,-50.41666666666667,-5.58333333333333,0,background,42,3,76.81827545166016,43.263214111328125,33.112998962402344,25.00166702270508,1848,314,22,217,866,189,0.1258680671453476,35.40153503417969
790,-62.25,-7.2499999999999964,0,background,38,3,74.16307067871094,36.913421630859375,33.263999938964844,25.915206909179688,2236,334,29,318,253,67,0.01516133546829223,1.4706474542617798
792,-50.91666666666667,-4.916666666666664,0,background,53,3,78.631103515625,41.25395584106445,32.13774871826172,24.62675094604492,1813,329,25,230,908,211,0.03515417128801346,312.40338134765625
801,-50.91666666666667,-6.58333333333333,0,background,42,3,74.77779388427734,35.449310302734375,33.03324890136719,24.302249908447266,1935,294,15,320,818,314,0.07761259377002716,327.2685546875
802,-55.25,-8.58333333333333,0,background,29,3,66.24434661865234,59.60878372192383,35.01100158691406,25.64316749572754,2201,337,9,134,936,295,0.4054135978221894,14.497955322265623
809,-60.25,-7.08333333333333,0,background,38,3,73.89616394042969,33.16987609863281,33.38050079345703,26.125707626342773,2276,323,28,535,934,106,0.0894639864563942,328.8428039550781
814,-58.083333333333336,-15.083333333333329,0,background,6,3,71.86555480957031,136.56036376953125,31.81450080871582,25.343042373657227,1601,281,15,549,70,429,0.508185625076294,122.10499572753906
817,-57.583333333333336,-15.416666666666664,0,background,6,3,69.99259948730469,161.44021606445313,32.33300018310547,26.310874938964844,1421,241,17,661,69,182,0.04865876957774162,183.30160522460935
820,-54.583333333333336,-6.416666666666664,0,background,40,3,72.54386901855469,39.61094284057617,33.17074966430664,25.079124450683594,2164,342,20,288,988,260,0.03201325610280037,349.5133972167969
825,-61.75,-7.7499999999999964,0,background,38,3,72.87052154541016,35.888160705566406,33.353248596191406,25.816165924072266,2371,361,24,336,226,82,0.03830902278423309,296.5101318359375
843,-61.91666666666667,-7.58333333333333,0,background,38,3,73.422576904296875,36.14210510253906,33.189998626708984,25.817041397094727,2297,352,24,318,231,81,0.01280615199357271,289.5003967285156
844,-49.75,-7.08333333333333,0,background,42,3,71.14262390136719,50.48963165283203,34.81325149536133,25.124208450317383,1875,278,17,306,749,224,0.1142621636390686,111.1323013305664
846,-51.083333333333336,-9.416666666666664,0,background,31,3,71.669281005859375,41.776947021484375,34.132999420166016,25.230375289916992,1923,305,8,300,66,364,0.22157996892929077,93.9221420288086
859,-54.41666666666667,-9.416666666666664,0,background,29,3,66.6712417602539,53.29834747314453,34.757999420166016,25.35104179382324,2171,333,8,364,962,385,0.19529440999031067,93.87946319580078
868,-49.583333333333336,-3.916666666666664,0,background,53,3,85.773773193359375,54.42936706542969,32.58824920654297,26.02204132080078,2220,405,28,134,1109,82,0.02582945115864277,66.031402587890625
873,-49.91666666666667,-4.58333333333333,0,background,53,3,81.75285339355469,47.72374725341797,32.51124954223633,25.586957931518555,1953,361,28,145,973,139,0.09614796936511992,34.045162200927734
880,-51.41666666666667,-8.58333333333333,0,background,31,3,71.91480255126953,35.248985290527344,34.24274826049805,25.0557918548584,1966,295,9,334,854,315,0.05565101653337478,316.5734558105469
894,-58.75,-15.249999999999996,0,background,6,3,70.08345031738281,146.9002227783203,32.78200149536133,25.903749465942383,1597,282,17,538,103,384,0.3243632912635803,165.20989990234375
895,-65.41666666666667,-8.416666666666664,0,background,25,3,76.1680908203125,47.06967544555664,32.715999603271484,26.08970832824707,2125,301,22,520,157,113,0.01797925122082233,21.65056800842285
905,-49.41666666666667,-7.416666666666664,0,background,42,3,71.0925064086914,52.39719009399414,34.82175064086914,25.27624893188477,1844,274,14,286,802,197,0.02442314848303795,59.3902473449707
906,-50.25,-6.08333333333333,0,background,42,3,76.44522857666016,44.24315643310547,31.46150016784668,23.166667938232425,1892,304,21,270,838,558,0.37552550435066223,30.56999397277832
907,-54.41666666666667,-7.916666666666664,0,background,29,3,69.27308654785156,45.75335693359375,34.19424819946289,25.335208892822266,2118,332,11,328,950,293,0.06048052385449409,304.43377685546875
908,-56.083333333333336,-7.2499999999999964,0,background,40,3,68.00005340576172,43.094669342041016,33.876251220703125,25.338790893554688,2102,335,17,288,919,283,0.03635613620281219,275.5206298828125
909,-51.25,-2.5833333333333304,0,background,53,3,82.51102447509766,47.91197967529297,32.12874984741211,25.552000045776367,2399,400,49,187,1046,55,0.0382641963660717,12.836397171020508
913,-52.75,-1.0833333333333304,0,background,63,3,81.68037414550781,60.5550537109375,31.90625,25.530166625976563,2030,304,44,152,695,133,0.03617917001247406,316.92266845703125
914,-54.91666666666667,-5.7499999999999964,0,background,40,3,74.10652160644531,41.899131774902344,32.59600067138672,24.95975112915039,2212,354,29,279,987,271,0.05888186767697334,143.63031005859375
932,-60.91666666666667,-7.08333333333333,0,background,38,3,74.897552490234375,33.104766845703125,33.388999938964844,26.17937469482422,2556,365,34,582,1065,83,0.01080032996833324,329.7212829589844
938,-49.583333333333336,-5.7499999999999964,0,background,42,3,75.06986236572266,53.362667083740234,33.69049835205078,25.201915740966797,1787,307,24,214,834,208,0.15839509665966034,12.447230339050291
942,-56.75,-5.416666666666664,0,background,40,3,74.755218505859375,46.29051208496094,32.813499450683594,25.98041725158691,2323,325,50,433,932,150,0.06679485738277435,295.8720397949219
944,-66.58333333333333,-7.416666666666664,0,background,36,3,79.06109619140625,45.96950149536133,32.08224868774414,25.919208526611328,2414,328,46,563,265,123,0.04278909042477608,155.26211547851565
948,-49.75,-6.916666666666664,0,background,42,3,71.1641845703125,50.00834655761719,34.74824905395508,25.07087516784668,1867,280,19,303,740,229,0.1175529807806015,107.70684814453124
964,-50.91666666666667,-8.749999999999996,0,background,31,3,71.64997100830078,39.09316635131836,34.079750061035156,25.00662612915039,1931,295,9,316,846,326,0.25083649158477783,70.919097900390625
971,-50.75,-10.08333333333333,0,background,31,3,72.57243347167969,52.5531005859375,34.30424880981445,26.24887466430664,1812,304,6,464,49,216,0.04132919386029243,122.41031646728516
976,-67.41666666666667,-9.58333333333333,0,background,25,3,72.49287414550781,77.35711669921875,32.02524948120117,25.700666427612305,1855,281,28,435,182,173,0.02643148601055145,303.96710205078125
981,-60.75,-6.08333333333333,0,background,38,3,78.92501068115234,34.01054763793945,33.23474884033203,26.645000457763672,2521,339,54,539,999,57,0.00901390332728624,352.57672119140625
984,-66.75,-6.2499999999999964,0,background,36,3,80.41963195800781,38.513553619384766,31.97800064086914,25.959041595458984,2597,339,62,566,346,118,0.01494806818664074,152.12156677246094
989,-45.75,-3.4166666666666643,0,background,55,3,79.7674560546875,55.84720230102539,32.87425231933594,26.008832931518555,1834,386,29,215,975,42,0.04166730865836143,134.38790893554688
991,-67.75,-7.7499999999999964,0,background,25,3,79.16500091552734,57.50040817260742,31.738250732421875,25.564208984375,2112,310,40,461,138,155,0.031523197889328,64.43804931640625
993,-45.91666666666667,-3.2499999999999964,0,background,55,3,80.55589294433594,51.42964553833008,32.45600128173828,25.83037567138672,1887,380,35,215,977,67,0.04531862214207649,93.44139862060548
998,-50.91666666666667,-8.916666666666664,0,background,31,3,71.544952392578125,40.72845077514648,34.02375030517578,25.003999710083008,1933,298,8,313,76,343,0.19024093449115753,125.17442321777344
1002,-50.75,-5.416666666666664,0,background,42,3,76.73277282714844,41.70912170410156,32.84700012207031,24.722333908081055,1837,317,22,200,879,218,0.04086291790008545,94.9101791381836
1016,-49.583333333333336,-5.916666666666664,0,background,42,3,74.35363006591797,53.98793411254883,33.6462516784668,24.87350082397461,1793,302,24,230,822,277,0.1247110515832901,65.318756103515625
1019,-54.91666666666667,-7.08333333333333,0,background,40,3,70.1996078491211,41.89409255981445,33.763999938964844,25.308124542236328,2242,356,13,300,1028,263,0.03493691980838775,339.1285095214844
1021,-50.583333333333336,-3.916666666666664,0,background,53,3,81.03675079345703,49.62139129638672,32.316749572753906,25.3975830078125,1938,374,25,173,978,117,0.05337341129779816,21.251670837402344
1025,-60.583333333333336,-6.7499999999999964,0,background,38,3,75.72197723388672,33.547359466552734,33.38875198364258,26.356042861938477,2464,342,38,562,1002,74,0.02748812362551689,46.151275634765625
1029,-49.41666666666667,-5.7499999999999964,0,background,42,3,74.3990707397461,55.77992630004883,34.133750915527344,25.46666717529297,1762,306,24,210,827,169,0.1509777009487152,59.70099639892578
1033,-51.41666666666667,-9.08333333333333,0,background,31,3,71.6206283569336,38.194190979003906,34.05324935913086,25.128915786743164,1941,302,8,316,72,344,0.12261541932821274,69.59587097167969
1036,-51.41666666666667,-2.4166666666666643,0,background,53,3,82.850616455078125,48.60505676269531,32.1672477722168,25.57699966430664,2355,382,47,174,1000,48,0.04327345266938209,29.41050148010254
1037,-51.083333333333336,-2.4166666666666643,0,background,53,3,83.49122619628906,45.46418762207031,32.1515007019043,25.592208862304688,2502,425,58,187,1093,43,0.02999943308532238,21.13785171508789
1038,-49.583333333333336,-7.08333333333333,0,background,42,3,71.18745422363281,50.32202911376953,34.86899948120117,25.275959014892575,1841,276,17,292,743,190,0.04566825553774834,132.90443420410156
1042,-45.75,-4.416666666666664,0,background,55,3,77.88753509521484,64.162567138671875,32.80324935913086,25.493083953857425,1379,291,7,125,780,167,0.1822743862867355,0.608512282371521
1045,-67.75,-6.7499999999999964,0,background,36,3,80.3282241821289,46.068092346191406,31.74799919128418,25.72383499145508,2401,331,51,534,191,143,0.0148810101673007,139.23094177246094
1054,-50.91666666666667,-6.08333333333333,0,background,42,3,76.17729187011719,36.190460205078125,32.66524887084961,24.365375518798828,1863,300,17,264,837,286,0.13559991121292114,142.0118408203125
1059,-50.91666666666667,-3.749999999999997,0,background,53,3,80.31343078613281,49.2380485534668,31.871749877929688,25.10991668701172,1999,372,28,171,989,133,0.08520812541246414,31.47323226928711
1060,-67.58333333333333,-7.916666666666664,0,background,25,3,78.59578704833984,59.01121139526367,31.79624938964844,25.588624954223633,2105,298,37,479,128,154,0.02415374852716922,79.80577087402344
1074,-66.91666666666667,-5.08333333333333,0,background,36,3,80.55754089355469,35.63758850097656,31.95425033569336,26.230209350585938,2554,315,81,557,298,83,0.03684160113334656,335.117431640625
1075,-54.25,0.0833333333333357,0,background,63,3,81.08110046386719,60.06090545654297,31.419750213623047,24.918540954589844,2321,342,64,244,760,305,0.20207644999027252,107.22737884521484
1083,-55.75,-6.2499999999999964,0,background,40,3,71.2557601928711,42.64183044433594,33.43025207519531,25.497875213623047,2437,383,29,320,1050,225,0.08282434940338135,219.26707458496097
1089,-56.583333333333336,-5.7499999999999964,0,background,40,3,73.69112396240234,43.656063079833984,33.11425018310547,26.025083541870117,2374,350,41,466,984,145,0.03610475733876228,278.6670837402344
1095,-49.083333333333336,-5.7499999999999964,0,background,42,3,73.81634521484375,55.63785552978515,34.4327507019043,25.717750549316406,1704,302,24,193,809,128,0.03005368448793888,305.58392333984375
1100,-65.41666666666667,-8.08333333333333,0,background,25,3,76.50872039794922,44.19240188598633,32.701499938964844,26.115707397460938,2270,312,25,545,194,98,0.02038774266839027,63.99700927734375
1107,-58.91666666666667,-15.416666666666664,0,background,6,3,69.33917236328125,152.91342163085938,33.20399856567383,26.21324920654297,1575,278,18,527,107,360,0.1889728307723999,145.5537109375
1108,-66.91666666666667,-7.916666666666664,0,background,25,3,78.2204818725586,53.399715423583984,32.10224914550781,25.88229179382324,2202,303,39,549,214,119,0.0421823114156723,326.96942138671875
1111,-56.583333333333336,-5.58333333333333,0,background,40,3,74.27827453613281,44.833839416503906,32.89649963378906,25.91112518310547,2382,345,47,459,972,164,0.07775118201971054,257.8818359375
1112,-55.91666666666667,-5.7499999999999964,0,background,40,3,73.79020690917969,43.84510803222656,32.75349807739258,25.430042266845703,2674,419,41,343,1124,231,0.0621366836130619,336.8367919921875
1118,-56.91666666666667,-8.249999999999996,0,background,29,3,66.05640411376953,44.39397811889648,34.11774826049805,24.821083068847656,2170,343,12,316,944,401,0.1530015617609024,261.52838134765625
1120,-45.91666666666667,-2.7499999999999964,0,background,55,3,82.51905822753906,44.50940704345703,31.885250091552734,25.762542724609375,2193,392,33,187,1044,70,0.08293679356575012,85.70035552978516
1122,-54.25,-0.5833333333333304,0,background,63,3,80.64720153808594,61.63873291015625,30.629499435424805,24.279125213623047,2345,348,65,238,808,417,0.06102601066231727,63.118927001953125
1123,-50.41666666666667,-8.08333333333333,0,background,31,3,71.33378601074219,41.41667175292969,34.34550094604492,24.88825035095215,1932,279,11,319,812,301,0.16404187679290771,113.45321655273438
1125,-56.083333333333336,-5.916666666666664,0,background,40,3,73.13867950439453,42.81820297241211,32.92224884033203,25.542957305908203,2540,394,38,331,1073,222,0.131933331489563,328.03094482421875
1126,-67.75,-9.08333333333333,0,background,25,3,75.41789245605469,76.1211166381836,31.703750610351563,25.475208282470703,1972,289,28,630,115,162,0.03626338019967079,22.833415985107425
