id_registro,lon,lat,pa,fold,pred_glm_espacial
564,-60.25,-1.9166666666666643,0,4,0.037333478235234904
565,-58.25,-7.916666666666664,0,4,0.04553876736802089
566,-68.08333333333333,1.7500000000000029,0,4,1.765465750987492e-5
568,-54.25,-2.7499999999999964,0,4,0.3850108068095682
571,-60.75,0.9166666666666696,0,4,0.052866602537508675
579,-51.25,-0.7499999999999973,0,4,0.529815359633169
581,-56.25,-2.2499999999999973,0,4,0.2629716549391501
584,-59.75,-9.08333333333333,0,4,0.06670644357913018
586,-53.75,-3.4166666666666643,0,4,0.06820765097125199
590,-60.91666666666667,1.4166666666666692,0,4,0.045431098229555704
597,-68.08333333333333,-10.249999999999996,0,4,0.15337937373808144
599,-48.75,-8.416666666666664,0,4,0.013911977559227951
605,-61.583333333333336,2.7500000000000027,0,4,0.1671277655055702
608,-61.41666666666667,-0.24999999999999736,0,4,0.03950592339522956
616,-53.083333333333336,-4.416666666666664,0,4,0.019659623440001897
617,-58.75,-9.58333333333333,0,4,0.011421702997218936
618,-62.083333333333336,0.25000000000000266,0,4,0.216243404800653
619,-57.583333333333336,-8.416666666666664,0,4,0.05634169859554295
639,-73.25,-7.2499999999999964,0,4,0.0035432649290089396
641,-70.75,-5.08333333333333,0,4,0.0031655365133524513
642,-56.91666666666667,0.0833333333333357,0,4,0.06318130745840927
646,-51.41666666666667,-1.7499999999999971,0,4,0.4000103603280903
648,-73.25,-7.08333333333333,0,4,0.002582639955753306
649,-51.583333333333336,3.750000000000002,0,4,0.8565142437533693
651,-72.41666666666667,-5.58333333333333,0,4,0.0012498112016350496
662,-70.41666666666667,-10.58333333333333,0,4,0.003983834209808335
671,-72.75,-6.08333333333333,0,4,0.0017652028549671934
675,-50.41666666666667,-1.0833333333333304,0,4,0.4082561465253729
676,-69.08333333333333,0.7500000000000027,0,4,1.1385838971218526e-7
680,-55.583333333333336,0.25000000000000266,0,4,0.05652698641449968
683,-56.75,-1.9166666666666643,0,4,0.29980434991874416
691,-72.75,-6.7499999999999964,0,4,0.005562664492763758
699,-68.25,0.4166666666666696,0,4,5.033116175044308e-10
701,-59.75,-10.416666666666664,0,4,0.0610523316580851
704,-56.25,-0.4166666666666643,0,4,0.05208244467118966
709,-53.75,-2.7499999999999964,0,4,0.132310345487821
716,-58.91666666666667,-8.58333333333333,0,4,0.03518178566753177
719,-71.58333333333333,-6.2499999999999964,0,4,0.0018470761507306849
723,-61.91666666666667,0.7500000000000027,0,4,0.20583925882502624
726,-54.91666666666667,-0.7499999999999973,0,4,0.05793651734618926
738,-53.083333333333336,-3.2499999999999964,0,4,0.05768419469693864
740,-58.083333333333336,-9.416666666666664,0,4,0.01576046071834333
752,-53.91666666666667,-2.4166666666666643,0,4,0.1802160856167728
755,-59.41666666666667,-9.416666666666664,0,4,0.10514670231259361
762,-70.08333333333333,-10.749999999999996,0,4,0.007229499430635384
766,-61.91666666666667,-1.4166666666666643,0,4,0.1350391136596724
769,-56.083333333333336,-0.24999999999999736,0,4,0.07076297615096772
786,-60.25,1.5833333333333357,0,4,0.02602219029031967
788,-72.91666666666667,-6.916666666666664,0,4,0.004069091920327652
791,-59.75,-8.249999999999996,0,4,0.06367868772306115
794,-60.41666666666667,0.0833333333333357,0,4,0.037893350000201664
797,-53.583333333333336,-4.08333333333333,0,4,0.026323301038273125
803,-58.91666666666667,-10.08333333333333,0,4,0.08136254657088199
812,-60.583333333333336,2.916666666666669,0,4,0.02671109281256203
818,-56.75,-1.2499999999999971,0,4,0.2321548887274097
819,-60.41666666666667,-0.4166666666666643,0,4,0.02082865249192035
823,-57.25,-9.249999999999996,0,4,0.03169390058942188
828,-50.75,-0.5833333333333304,0,4,0.4177695913409118
833,-54.41666666666667,-0.24999999999999736,0,4,0.2273118425284684
834,-59.91666666666667,-1.7499999999999971,0,4,0.07513961800605964
836,-51.25,-2.0833333333333304,0,4,0.2873615192280904
860,-51.75,-4.58333333333333,0,4,0.018587822964819072
861,-49.75,-1.7499999999999971,0,4,0.21371947116528436
862,-62.41666666666667,0.0833333333333357,0,4,0.20179884286924207
871,-51.75,-3.4166666666666643,0,4,0.09281941553742189
874,-52.083333333333336,-3.4166666666666643,0,4,0.03907338199116997
876,-69.25,0.4166666666666696,0,4,2.1645044541243896e-8
882,-62.25,-0.4166666666666643,0,4,0.07740609780500446
893,-71.75,-6.416666666666664,0,4,0.0012062628590952837
904,-57.41666666666667,-8.08333333333333,0,4,0.09154652530528562
917,-60.75,-0.08333333333333037,0,4,0.03902367917933634
918,-49.583333333333336,-2.0833333333333304,0,4,0.16006194283288966
927,-50.083333333333336,-1.0833333333333304,0,4,0.45639889835832126
934,-72.25,-6.58333333333333,0,4,0.0018481250668039909
939,-61.41666666666667,-1.2499999999999971,0,4,0.008915163062120078
940,-62.25,-1.4166666666666643,0,4,0.027090410789763087
941,-58.41666666666667,-8.749999999999996,0,4,0.023320536414893414
943,-70.08333333333333,-10.249999999999996,0,4,0.00947960954330404
952,-51.25,-1.2499999999999971,0,4,0.596851131752044
962,-70.91666666666667,-5.58333333333333,0,4,0.003800136819043908
965,-61.083333333333336,0.25000000000000266,0,4,0.06841724155252828
966,-53.25,-3.5833333333333304,0,4,0.04318791093688707
967,-55.41666666666667,-0.4166666666666643,0,4,0.07011997161597656
978,-50.583333333333336,-0.08333333333333037,0,4,0.18087618202967837
979,-51.583333333333336,-0.4166666666666643,0,4,0.5362828363621632
995,-59.25,-9.08333333333333,0,4,0.061981535808022806
1004,-70.08333333333333,-10.416666666666664,0,4,0.008396686675428281
1005,-54.41666666666667,0.25000000000000266,0,4,0.17773902630999386
1008,-52.583333333333336,-3.749999999999997,0,4,0.025762608288848333
1010,-60.083333333333336,0.7500000000000027,0,4,0.028236962152175776
1012,-53.91666666666667,-3.916666666666664,0,4,0.039816771470479344
1015,-54.083333333333336,-2.7499999999999964,0,4,0.1627929993353856
1024,-53.41666666666667,-4.416666666666664,0,4,0.02615825973798658
1031,-57.91666666666667,-8.749999999999996,0,4,0.015263936052134029
1035,-57.583333333333336,-9.58333333333333,0,4,0.023781202429001665
1061,-54.75,-0.9166666666666644,0,4,0.06512401860830512
1063,-72.41666666666667,-6.2499999999999964,0,4,0.0014800335798539302
1067,-59.083333333333336,-8.916666666666664,0,4,0.05009333295422611
1076,-59.583333333333336,-8.916666666666664,0,4,0.055412400937993066
1080,-61.91666666666667,2.416666666666669,0,4,0.1449116892693856
1087,-70.91666666666667,-6.08333333333333,0,4,0.0015066738420930863
1092,-52.25,-4.416666666666664,0,4,0.03443657020823586
1099,-52.91666666666667,-4.416666666666664,0,4,0.018308172423819706
1109,-59.583333333333336,-9.749999999999996,0,4,0.06200728637900862
1117,-57.25,-8.08333333333333,0,4,0.10722318447448169
1130,-71.75,-6.7499999999999964,0,4,0.0011458976882935167
1141,-62.25,0.9166666666666696,0,4,0.2801432873321204
1142,-61.75,-0.24999999999999736,0,4,0.06006011398843238
1147,-59.91666666666667,0.9166666666666696,0,4,0.02496258452877143
1155,-57.25,-8.249999999999996,0,4,0.048582499524574024
1165,-58.91666666666667,-9.749999999999996,0,4,0.0461743044297646
1169,-54.41666666666667,-2.0833333333333304,0,4,0.06262928547989781
1174,-50.25,-1.7499999999999971,0,4,0.168562968145779
1190,-52.583333333333336,-3.5833333333333304,0,4,0.024070225765013786
1196,-62.25,0.5833333333333357,0,4,0.24299195553266872
1198,-56.25,-1.7499999999999971,0,4,0.26750519442304194
1201,-71.08333333333333,-6.7499999999999964,0,4,0.004304707230721902
1211,-57.25,-10.249999999999996,0,4,0.0050638295799545225
1214,-62.083333333333336,-1.7499999999999971,0,4,0.01286819153125767
1216,-61.083333333333336,0.5833333333333357,0,4,0.07668438575519763
1232,-60.583333333333336,1.7500000000000029,0,4,0.029862277325538276
1236,-61.083333333333336,1.0833333333333357,0,4,0.04908090514057657
3,-51.910556,1.106389,1,5,0.16630837848184066
9,-52.37,1.191389,1,5,0.20506977856417039
15,-52.946266,1.963061,1,5,0.402337681929131
21,-51.972222,0.973889,1,5,0.17328180561633183
33,-59.685556,-2.315278,1,5,0.09539739990240982
50,-51.658889,0.9675,1,5,0.2396690392332586
64,-65.355556000000007,-4.898333,1,5,0.019463905690469317
68,-59,-1,1,5,0.06911208366515634
74,-59.116667,-0.583333,1,5,0.08232632282853572
75,-59.116667,0.583333,1,5,0.01625514395025609
81,-58.966667,-0.116667,1,5,0.028231591502716452
82,-63,-11,1,5,0.013561146439138784
87,-51.855556,1.515833,1,5,0.2359371221261824
90,-52.63,0.57,1,5,0.026605827914365176
91,-52.08,0.39,1,5,0.4142843407919246
93,-51.18,2.75,1,5,0.5288717170790833
94,-51.36,1.35,1,5,0.14231344387436295
95,-51.71,2.48,1,5,0.4766616084216312
96,-51.04,2.21,1,5,0.4973090758106337
97,-52.45,0.9,1,5,0.4534364882663518
99,-51.31,2.93,1,5,0.44789519797146904
101,-51.18,1.76,1,5,0.4192518107908053
102,-51.4,2.39,1,5,0.5598207608829281
105,-51.04,2.48,1,5,0.4664134303191304
106,-51.31,2.16,1,5,0.43375541574924725
107,-51.53,2.03,1,5,0.3423037716227023
108,-52.18,1.22,1,5,0.15742551011453815
109,-52.22,0.81,1,5,0.38634899600037687
110,-51.93,2.93,1,5,0.47257880667853724
113,-52.95556944,1.018297222,1,5,0.12508456227330053
114,-52.08,0.9,1,5,0.15682004955258697
115,-52.08,1.26,1,5,0.1626174001053792
116,-53.225626,0.77088,1,5,0.3296772988710033
117,-52.384179,0.730238,1,5,0.5069769064938019
120,-67.41666666666667,-2.5833333333333304,0,5,3.3032377929236294e-4
125,-63.75,0.4166666666666696,0,5,0.14398647571504716
127,-64.08333333333333,-10.916666666666664,0,5,0.03756681024376079
129,-67.08333333333333,-4.416666666666664,0,5,0.01153787920646671
131,-65.75,-4.416666666666664,0,5,0.01606765819213573
135,-63.75,-11.083333333333329,0,5,8.593978393351251e-4
136,-53.25,2.0833333333333357,0,5,0.051865330559921596
137,-65.08333333333333,0.4166666666666696,0,5,0.11428647266573731
149,-67.41666666666667,-1.2499999999999971,0,5,3.4753944109575536e-5
161,-66.75,-3.916666666666664,0,5,0.0023385291717475843
162,-65.41666666666667,-3.916666666666664,0,5,0.0048513877981431665
165,-64.41666666666667,1.2500000000000029,0,5,4.356630799920802e-5
168,-67.58333333333333,-2.2499999999999973,0,5,4.27468460092529e-5
170,-58.91666666666667,-0.4166666666666643,0,5,0.018745073671309214
179,-60.583333333333336,3.5833333333333357,0,5,0.06303234405778844
181,-67.08333333333333,-0.7499999999999973,0,5,0.0017740753896820117
183,-67.41666666666667,-2.4166666666666643,0,5,4.074744149035627e-5
199,-58.083333333333336,0.9166666666666696,0,5,1.646612829284945e-4
204,-59.41666666666667,-0.9166666666666644,0,5,0.04907255094972454
246,-67.91666666666667,-5.2499999999999964,0,5,0.03935588562703147
255,-69.41666666666667,-9.916666666666664,0,5,0.01915327260286089
258,-64.08333333333333,0.5833333333333357,0,5,0.12031243857004267
262,-66.75,-3.5833333333333304,0,5,6.125781539119083e-4
269,-57.25,-1.9166666666666643,0,5,0.17932134257910018
273,-61.583333333333336,3.5833333333333357,0,5,0.5416661097200974
274,-67.41666666666667,-3.2499999999999964,0,5,0.0010177537590078977
275,-68.58333333333333,-5.416666666666664,0,5,0.029034181448967255
281,-57.583333333333336,1.5833333333333357,0,5,0.00245712408433016
286,-66.91666666666667,-3.4166666666666643,0,5,6.753697095457658e-4
289,-70.58333333333333,-6.08333333333333,0,5,0.08421655232613122
291,-65.75,-2.7499999999999964,0,5,1.3655069067751584e-4
297,-63.583333333333336,-11.416666666666664,0,5,0.021441638092182046
306,-51.41666666666667,1.2500000000000029,0,5,0.1655370962332748
308,-58.083333333333336,-2.0833333333333304,0,5,0.24455209295173633
310,-59.083333333333336,-6.416666666666664,0,5,0.03136989651911915
313,-66.25,-2.5833333333333304,0,5,0.001538520407845098
315,-51.91666666666667,1.4166666666666692,0,5,0.15019055731151457
319,-68.58333333333333,-7.416666666666664,0,5,0.35170854734858825
328,-68.25,-7.58333333333333,0,5,0.48470728177515304
331,-65.91666666666667,-4.7499999999999964,0,5,0.02891420964860764
335,-67.25,-4.08333333333333,0,5,0.006673278191318587
340,-52.75,1.5833333333333357,0,5,0.42420175460418025
342,-51.583333333333336,1.2500000000000029,0,5,0.1718029143717761
346,-66.08333333333333,-1.4166666666666643,0,5,0.0027388521229548884
348,-65.58333333333333,-2.7499999999999964,0,5,2.7824328053659107e-5
349,-67.58333333333333,-3.749999999999997,0,5,0.004897134558241125
353,-69.75,-6.2499999999999964,0,5,0.10661503222170074
354,-57.91666666666667,-2.2499999999999973,0,5,0.2717207424805293
355,-58.25,-5.416666666666664,0,5,0.10959775210367892
358,-67.25,-4.58333333333333,0,5,0.016274424919949022
359,-65.25,-10.416666666666664,0,5,0.05342931566050982
364,-59.083333333333336,-5.2499999999999964,0,5,0.08680708519887784
372,-58.25,-0.5833333333333304,0,5,0.03597034243172836
377,-59.75,-0.5833333333333304,0,5,0.01939956411265119
381,-66.91666666666667,-1.9166666666666643,0,5,2.4636994040591328e-5
382,-66.91666666666667,-0.4166666666666643,0,5,0.012991055160298868
402,-52.583333333333336,1.2500000000000029,0,5,0.3191891815784953
409,-66.75,-3.2499999999999964,0,5,3.6955587947753803e-4
420,-65.75,0.25000000000000266,0,5,1.7030447061873607e-4
428,-67.75,-2.7499999999999964,0,5,9.834424660362109e-4
431,-70.08333333333333,-6.916666666666664,0,5,0.30630515226046673
441,-51.75,1.9166666666666692,0,5,0.13013216027955374
446,-59.25,-1.4166666666666643,0,5,0.09414849365329246
447,-57.25,-6.7499999999999964,0,5,0.1401525353036395
466,-69.58333333333333,-5.416666666666664,0,5,0.04313764617030297
469,-51.083333333333336,1.7500000000000029,0,5,0.40763975563987176
474,-65.41666666666667,-3.4166666666666643,0,5,4.853734241151687e-4
477,-64.58333333333333,-11.416666666666664,0,5,0.061105152693436006
481,-52.91666666666667,1.7500000000000029,0,5,0.40562515866866844
485,-51.41666666666667,0.9166666666666696,0,5,0.19412933736729557
501,-62.583333333333336,2.916666666666669,0,5,0.09584309216623858
517,-53.41666666666667,1.4166666666666692,0,5,0.0644007871370391
520,-59.25,-5.916666666666664,0,5,0.04073289621572447
535,-60.91666666666667,3.2500000000000027,0,5,0.038444321597324374
542,-70.25,-9.416666666666664,0,5,0.009702819825800029
552,-51.91666666666667,1.9166666666666692,0,5,0.1797205637292806
557,-69.41666666666667,-9.58333333333333,0,5,0.013549109413539309
559,-68.58333333333333,-8.58333333333333,0,5,0.02349465942434972
560,-68.08333333333333,-7.2499999999999964,0,5,0.30488142545536456
563,-65.58333333333333,-0.08333333333333037,0,5,0.11381031200232668
574,-61.41666666666667,4.083333333333336,0,5,0.022325822463844163
582,-58.583333333333336,-0.4166666666666643,0,5,0.07570633516678761
583,-68.41666666666667,-7.58333333333333,0,5,0.5154763106368934
588,-53.75,0.7500000000000027,0,5,0.042850535766511995
603,-50.583333333333336,0.5833333333333357,0,5,0.014100761195641777
607,-65.41666666666667,-2.7499999999999964,0,5,7.135725669692e-6
612,-59.25,-0.24999999999999736,0,5,0.018752101531238956
623,-70.08333333333333,-9.249999999999996,0,5,0.018781211012187247
624,-51.41666666666667,0.7500000000000027,0,5,0.1838172508247249
625,-68.91666666666667,-9.749999999999996,0,5,0.02942784898044137
626,-52.41666666666667,2.416666666666669,0,5,0.36137282442568597
629,-53.91666666666667,0.7500000000000027,0,5,0.06593782257911705
632,-66.58333333333333,-3.5833333333333304,0,5,0.0014345930361854416
635,-70.41666666666667,-5.916666666666664,0,5,0.12012014634523367
638,-59.25,-6.2499999999999964,0,5,0.022329508731512283
640,-58.91666666666667,-5.416666666666664,0,5,0.0454895092673431
643,-51.91666666666667,0.4166666666666696,0,5,0.3912481382808387
658,-66.58333333333333,-3.916666666666664,0,5,0.004207483249955303
660,-57.25,-5.916666666666664,0,5,0.08284358516051456
668,-66.75,-2.4166666666666643,0,5,8.58506067001964e-5
673,-58.25,0.5833333333333357,0,5,0.030115977256344243
678,-69.41666666666667,-5.08333333333333,0,5,0.020578919342617907
686,-69.91666666666667,-9.249999999999996,0,5,0.014609325944262787
687,-66.75,-1.2499999999999971,0,5,6.649072881468326e-4
690,-62.083333333333336,3.5833333333333357,0,5,0.26179773260703876
697,-63.41666666666667,-10.916666666666664,0,5,0.008443385585451565
706,-66.25,-2.4166666666666643,0,5,4.048212344430429e-4
727,-51.25,2.7500000000000027,0,5,0.5288717170790833
736,-57.41666666666667,-0.4166666666666643,0,5,0.09586735687767853
743,-57.25,-2.0833333333333304,0,5,0.14587610187188396
744,-57.41666666666667,-0.5833333333333304,0,5,0.11953265104288346
746,-64.08333333333333,1.2500000000000029,0,5,0.0032801809858721345
747,-58.75,-7.08333333333333,0,5,0.08889302010778327
748,-57.25,1.4166666666666692,0,5,0.005212424685798259
750,-68.91666666666667,-5.2499999999999964,0,5,0.019990611480364007
754,-58.75,-6.2499999999999964,0,5,0.045199375789961325
759,-68.08333333333333,-8.249999999999996,0,5,0.04128435558130337
774,-63.91666666666667,1.4166666666666692,0,5,0.07173858382064621
775,-57.083333333333336,0.7500000000000027,0,5,0.015832279538279866
776,-65.41666666666667,-4.08333333333333,0,5,0.007347782639427384
787,-61.25,4.083333333333336,0,5,0.13535188867825199
795,-57.41666666666667,-0.08333333333333037,0,5,0.06171737881212987
806,-66.25,0.25000000000000266,0,5,0.03087022168488814
816,-67.41666666666667,0.0833333333333357,0,5,2.467427405547644e-4
822,-57.083333333333336,-5.416666666666664,0,5,0.12823938176143995
824,-58.41666666666667,0.5833333333333357,0,5,0.017467622959617207
827,-51.25,1.4166666666666692,0,5,0.2767174829935653
829,-69.41666666666667,-5.7499999999999964,0,5,0.041642362672968426
831,-67.75,-4.916666666666664,0,5,0.026936830339454154
837,-58.91666666666667,-6.08333333333333,0,5,0.04861864840535758
839,-69.75,-5.916666666666664,0,5,0.11651246470394135
847,-70.41666666666667,-7.416666666666664,0,5,0.044804883811933593
849,-67.58333333333333,-1.0833333333333304,0,5,2.6124926221727715e-5
853,-58.91666666666667,-6.916666666666664,0,5,0.04445786614006726
855,-66.91666666666667,-2.2499999999999973,0,5,1.8714176306196043e-5
857,-57.583333333333336,0.0833333333333357,0,5,0.020711212816024536
867,-69.08333333333333,-9.249999999999996,0,5,3.898699200600319e-4
869,-67.75,-0.9166666666666644,0,5,1.9114291018953155e-5
875,-57.75,1.0833333333333357,0,5,0.0012472530628694094
886,-63.083333333333336,1.2500000000000029,0,5,0.5969554031078835
896,-66.75,-0.5833333333333304,0,5,0.02307022742895626
898,-57.91666666666667,0.4166666666666696,0,5,0.038226560174652875
899,-67.08333333333333,-3.0833333333333304,0,5,4.999573618419609e-4
900,-69.41666666666667,-8.249999999999996,0,5,0.016099215079906356
901,-58.75,-0.08333333333333037,0,5,0.0023088552054436337
920,-66.58333333333333,-2.9166666666666643,0,5,2.4246521484784614e-4
928,-65.91666666666667,-0.5833333333333304,0,5,0.10651605155032506
931,-66.75,-0.4166666666666643,0,5,0.03624506365760631
937,-68.75,-5.08333333333333,0,5,0.03125288838300854
945,-66.75,0.0833333333333357,0,5,9.028749387715799e-4
946,-58.75,-7.7499999999999964,0,5,0.038270733117093156
947,-64.25,-10.916666666666664,0,5,0.11937619914794027
951,-69.75,-7.416666666666664,0,5,0.029614654856212206
953,-69.75,-8.416666666666664,0,5,0.01801712669715079
956,-67.75,-2.5833333333333304,0,5,1.9073060632124486e-5
960,-70.25,-8.58333333333333,0,5,0.013102172490628807
961,-58.083333333333336,-7.416666666666664,0,5,0.04577702869850517
977,-59.083333333333336,0.5833333333333357,0,5,0.01625514395025609
980,-63.41666666666667,-10.416666666666664,0,5,0.1138387307655476
1001,-52.91666666666667,1.4166666666666692,0,5,0.07752124945118316
1011,-62.91666666666667,1.4166666666666692,0,5,0.7163790107429941
1020,-50.75,0.5833333333333357,0,5,0.01380288053749869
1023,-68.58333333333333,-5.08333333333333,0,5,0.036009805210877266
1026,-66.08333333333333,-1.2499999999999971,0,5,0.00582259661677334
1028,-69.91666666666667,-5.916666666666664,0,5,0.08750552524250951
1030,-62.75,0.9166666666666696,0,5,0.3280525095506056
1039,-66.25,-0.08333333333333037,0,5,0.22423332744765523
1044,-64.08333333333333,-11.583333333333329,0,5,0.035662082005740094
1049,-57.25,1.2500000000000029,0,5,0.0073631634759096865
1052,-66.08333333333333,-0.7499999999999973,0,5,0.06839944115572925
1055,-60.75,3.750000000000002,0,5,0.10199334342940586
1069,-59.083333333333336,-0.5833333333333304,0,5,0.08232632282853572
1072,-62.25,3.0833333333333357,0,5,0.02871514171570766
1073,-57.25,-1.5833333333333304,0,5,0.2897169204491473
1078,-70.25,-6.916666666666664,0,5,0.36401995140667553
1085,-69.91666666666667,-9.416666666666664,0,5,6.009511495665371e-4
1091,-57.083333333333336,-5.58333333333333,0,5,0.1059094768861768
1094,-57.75,-6.7499999999999964,0,5,0.04403475272423984
1096,-58.583333333333336,-1.2499999999999971,0,5,0.1063432135435046
1101,-60.083333333333336,4.416666666666669,0,5,6.044159319518783e-6
1102,-69.08333333333333,-5.2499999999999964,0,5,0.013187666370785028
1103,-58.583333333333336,-2.0833333333333304,0,5,0.23227872739489813
1106,-66.58333333333333,-0.08333333333333037,0,5,0.06480337094654193
1115,-58.91666666666667,-2.0833333333333304,0,5,0.2918702151651965
1124,-57.75,-5.7499999999999964,0,5,0.03922198255298768
1129,-68.25,-6.916666666666664,0,5,0.25286750910396555
1136,-65.25,-1.4166666666666643,0,5,0.004856921914183075
1138,-66.25,-3.916666666666664,0,5,0.0035004066043224213
1144,-67.08333333333333,-4.7499999999999964,0,5,0.023314666851908448
1146,-64.58333333333333,0.7500000000000027,0,5,0.1448059879952592
1154,-70.75,-9.249999999999996,0,5,0.028399832233259797
1158,-64.41666666666667,-10.416666666666664,0,5,0.2282374165136448
1162,-63.41666666666667,-12.416666666666664,0,5,0.0748588486235138
1172,-52.41666666666667,2.2500000000000027,0,5,0.36476335180921376
1173,-69.25,-5.916666666666664,0,5,0.10780131205256044
1179,-66.25,-0.4166666666666643,0,5,0.21984825995317245
1181,-68.91666666666667,-5.916666666666664,0,5,0.04276058426820997
1182,-66.75,-0.9166666666666644,0,5,0.007700488558455266
1184,-58.75,-5.58333333333333,0,5,0.0678011129211125
1188,-68.41666666666667,-8.08333333333333,0,5,0.03562601942474184
1193,-66.25,-2.2499999999999973,0,5,7.726519660336808e-5
1203,-62.91666666666667,1.2500000000000029,0,5,0.37726831688101964
1207,-63.25,-11.583333333333329,0,5,0.0557050071312539
1208,-58.583333333333336,-5.416666666666664,0,5,0.11542216243313148
1209,-67.25,-3.4166666666666643,0,5,0.0010324678602468755
1212,-53.91666666666667,1.7500000000000029,0,5,0.0445931352755546
1218,-63.25,2.5833333333333357,0,5,2.8503367348181433e-11
1223,-58.41666666666667,-7.08333333333333,0,5,0.020080817529368397
1228,-65.41666666666667,-3.749999999999997,0,5,0.003216327967976721
1231,-58.91666666666667,-0.08333333333333037,0,5,0.028231591502716452
1234,-63.91666666666667,-10.416666666666664,0,5,0.14059704192265887
1235,-68.25,-9.249999999999996,0,5,0.07138677020818708
1237,-66.41666666666667,-3.5833333333333304,0,5,0.0017823588146055357
1238,-68.08333333333333,-9.08333333333333,0,5,0.06557581003104955
1239,-58.91666666666667,-7.7499999999999964,0,5,0.031515445276317514
