lon,lat,temperatura,precipitacao,sazonalidade,dominio,extra_temperatura,extra_precipitacao,extra_sazonalidade,extrapolacao_univariada
-69.16666666666667,-8.2,28.218631513918115,1394.595839943275,56.377531892338006,Projecao,FALSE,FALSE,FALSE,FALSE
-68.83333333333333,-8.2,26.520419248320906,1314.4228661842812,56.940893540015594,Projecao,FALSE,FALSE,FALSE,FALSE
-68.5,-8.2,27.71883064052783,1366.121871951212,55.40708211711576,Projecao,FALSE,FALSE,FALSE,FALSE
-68.16666666666667,-8.2,27.139577694719343,1480.5094913353628,54.77219698419944,Projecao,FALSE,FALSE,FALSE,FALSE
-67.83333333333333,-8.2,26.95991310497553,1424.67181001097,55.99449634506557,Projecao,FALSE,FALSE,FALSE,FALSE
-67.5,-8.2,27.58759135192374,1418.9491824432057,54.07184487106086,Projecao,FALSE,FALSE,FALSE,FALSE
-67.16666666666667,-8.2,25.647478666046233,1468.7765002659169,58.297811618488815,Projecao,FALSE,FALSE,FALSE,FALSE
-66.83333333333333,-8.2,28.16803326876269,1489.8495266686546,57.57278463779561,Projecao,FALSE,FALSE,FALSE,FALSE
-66.5,-8.2,28.88564442247267,1478.9260707866604,57.27114788461831,Projecao,FALSE,FALSE,FALSE,FALSE
-66.16666666666667,-8.2,26.348598553015258,1314.6860668893626,52.75565050610424,Projecao,FALSE,FALSE,FALSE,FALSE
-65.83333333333333,-8.2,27.126897621378188,1482.4885375588694,55.08367250527381,Projecao,FALSE,FALSE,FALSE,FALSE
-65.5,-8.2,28.42282464801709,1425.8656669475183,59.199089578558024,Projecao,FALSE,FALSE,FALSE,FALSE
-65.16666666666667,-8.2,25.69514832945813,1510.6234302158932,55.708624143438215,Projecao,FALSE,FALSE,FALSE,FALSE
-64.83333333333333,-8.2,26.44653654972398,1450.029531127372,58.48641644361509,Projecao,FALSE,FALSE,FALSE,FALSE
-64.5,-8.2,28.397676820277127,1426.8525526740398,54.46696302547595,Projecao,FALSE,FALSE,FALSE,FALSE
-64.16666666666667,-8.2,25.403806815172302,1441.9696940902934,57.233981100241046,Projecao,FALSE,FALSE,FALSE,FALSE
-63.833333333333336,-8.2,27.014149426658545,1631.3389140573167,57.417349091154435,Projecao,FALSE,FALSE,FALSE,FALSE
-63.5,-8.2,26.499274943572473,1498.3394573106584,58.74509879118362,Projecao,FALSE,FALSE,FALSE,FALSE
-63.16666666666667,-8.2,25.666625220436565,1599.0723347740277,57.28848247758496,Projecao,FALSE,FALSE,FALSE,FALSE
-62.833333333333336,-8.2,26.24102054128278,1428.366468318017,57.496309603955574,Projecao,FALSE,FALSE,FALSE,FALSE
-62.5,-8.2,25.5400596887862,1373.231347787581,57.65344253627936,Projecao,FALSE,FALSE,FALSE,FALSE
-62.16666666666667,-8.2,26.449001975114527,1423.1358988610264,58.83193077914645,Projecao,FALSE,FALSE,FALSE,FALSE
-61.833333333333336,-8.2,25.23377794833705,1482.0354715163485,53.725027293239386,Projecao,FALSE,FALSE,FALSE,FALSE
-61.5,-8.2,24.040963427586227,1471.355162631395,56.46057811660342,Projecao,FALSE,FALSE,FALSE,FALSE
-61.16666666666667,-8.2,26.28672250022484,1545.7892739938648,55.623680876494994,Projecao,FALSE,FALSE,FALSE,FALSE
-60.833333333333336,-8.2,26.50897034569148,1423.576691566272,59.98548273937027,Projecao,FALSE,FALSE,FALSE,FALSE
-60.5,-8.2,25.528026485558208,1454.1275117876603,57.89123461795649,Projecao,FALSE,FALSE,FALSE,FALSE
-60.16666666666667,-8.2,24.62116865800773,1431.365857071682,60.04080640717271,Projecao,FALSE,FALSE,FALSE,FALSE
-59.833333333333336,-8.2,24.877602964378887,1592.6370757749548,56.07629807312472,Projecao,FALSE,FALSE,FALSE,FALSE
-59.5,-8.2,24.073257315133947,1478.127071314564,51.834348321861846,Projecao,FALSE,FALSE,FALSE,FALSE
-59.16666666666667,-8.2,23.960132520717615,1434.6052607244965,55.48008990610631,Projecao,FALSE,FALSE,FALSE,FALSE
-58.833333333333336,-8.2,26.181344543094596,1570.800395836258,58.069275693524744,Projecao,FALSE,FALSE,FALSE,FALSE
-58.5,-8.2,23.266424230863947,1468.2625874703035,58.95348453148931,Projecao,FALSE,FALSE,FALSE,FALSE
-58.16666666666667,-8.2,25.58238341437173,1579.8309582086388,55.66340356764826,Projecao,FALSE,FALSE,FALSE,FALSE
-57.833333333333336,-8.2,24.697938406020395,1389.5052719507894,53.71518095617258,Projecao,FALSE,FALSE,FALSE,FALSE
-57.5,-8.2,23.81848861097303,1577.4895822640497,56.774526360730285,Projecao,FALSE,FALSE,FALSE,FALSE
-57.16666666666667,-8.2,24.774023359329743,1474.8302323398254,54.44898801624181,Projecao,FALSE,FALSE,FALSE,FALSE
-56.833333333333336,-8.2,24.78871844057558,1414.9384423191182,54.89845947197104,Projecao,FALSE,FALSE,FALSE,FALSE
-56.5,-8.2,26.020458949400233,1372.6674487893772,59.37505074889586,Projecao,FALSE,FALSE,FALSE,FALSE
-56.16666666666667,-8.2,27.08084494308996,1643.353251431947,51.93752744372778,Projecao,FALSE,FALSE,FALSE,FALSE
-55.833333333333336,-8.2,26.550042872700217,1393.3171419715015,57.4839294175618,Projecao,FALSE,FALSE,FALSE,FALSE
-55.5,-8.2,26.365297270393818,1409.8006291544646,54.23466212057162,Projecao,FALSE,FALSE,FALSE,FALSE
-55.16666666666667,-8.2,26.350952362837727,1402.9700195002329,55.097847588899235,Projecao,FALSE,FALSE,FALSE,FALSE
-54.833333333333336,-8.2,25.732245560490057,1523.348520395701,58.08561486817404,Projecao,FALSE,FALSE,FALSE,FALSE
-54.5,-8.2,24.49112798343524,1472.7474683109567,58.71157337581621,Projecao,FALSE,FALSE,FALSE,FALSE
-54.16666666666667,-8.2,25.062128802604978,1392.5710612050018,57.225483960912335,Projecao,FALSE,FALSE,FALSE,FALSE
-53.833333333333336,-8.2,23.542471338471127,1439.1970810996302,60.871286354675256,Projecao,FALSE,FALSE,FALSE,FALSE
-53.5,-8.2,24.235917998520737,1527.9161896592368,52.74705984337397,Projecao,FALSE,FALSE,FALSE,FALSE
-53.16666666666667,-8.2,24.170186928108905,1418.217386129438,56.1266962217164,Projecao,FALSE,FALSE,FALSE,FALSE
-52.833333333333336,-8.2,23.998659422550435,1498.7424419914182,61.34734235914784,Projecao,FALSE,FALSE,FALSE,FALSE
-52.5,-8.2,26.27899034429201,1376.0580418860056,56.737258768722086,Projecao,FALSE,FALSE,FALSE,FALSE
-52.16666666666667,-8.2,25.489257503187336,1484.64615256934,59.73430837612165,Projecao,FALSE,FALSE,FALSE,FALSE
-51.833333333333336,-8.2,25.312641154856777,1452.0906265306592,59.339425724634005,Projecao,FALSE,FALSE,FALSE,FALSE
-51.5,-8.2,25.103437292910453,1519.6530871554394,62.118554077818935,Projecao,FALSE,FALSE,FALSE,FALSE
-51.16666666666667,-8.2,26.043606932838816,1527.4405660945222,55.07296736868299,Projecao,FALSE,FALSE,FALSE,FALSE
-50.833333333333336,-8.2,25.998563876826154,1408.4743175035346,58.75383191294638,Projecao,FALSE,FALSE,FALSE,FALSE
-50.5,-8.2,24.437525153664936,1395.702238415484,57.381340345319806,Projecao,FALSE,FALSE,FALSE,FALSE
-50.16666666666667,-8.2,23.501243842947744,1482.5165248186283,56.29292997306395,Projecao,FALSE,FALSE,FALSE,FALSE
-49.833333333333336,-8.2,24.299998005698665,1470.435880082208,54.463832104719366,Projecao,FALSE,FALSE,FALSE,FALSE
-49.5,-8.2,24.974207720801832,1332.303276296438,56.46818089602482,Projecao,FALSE,FALSE,FALSE,FALSE
-49.16666666666667,-8.2,25.478533621065203,1453.451289768339,55.194620233039245,Projecao,FALSE,FALSE,FALSE,FALSE
-48.833333333333336,-8.2,26.89913159186389,1382.6484094354937,60.05874413078565,Projecao,FALSE,FALSE,FALSE,FALSE
-48.5,-8.2,26.184579903619703,1340.5760694310206,55.4728882865832,Projecao,FALSE,FALSE,FALSE,FALSE
-48.16666666666667,-8.2,26.29986352500747,1462.9871673734544,53.46016907295917,Projecao,FALSE,FALSE,FALSE,FALSE
-47.833333333333336,-8.2,26.484366315179987,1217.8605141345292,57.249401540286286,Projecao,FALSE,TRUE,FALSE,TRUE
-47.5,-8.2,25.71165870667909,1356.5374639080671,55.25188053841801,Projecao,FALSE,FALSE,FALSE,FALSE
-47.16666666666667,-8.2,24.93843861817164,1430.9332965858337,54.158210396782955,Projecao,FALSE,FALSE,FALSE,FALSE
-46.833333333333336,-8.2,25.175189165099663,1461.3172650245226,56.35414227252076,Projecao,FALSE,FALSE,FALSE,FALSE
-46.5,-8.2,24.84095167541558,1331.6419568926742,55.216240220601705,Projecao,FALSE,FALSE,FALSE,FALSE
-46.16666666666667,-8.2,24.979948698091025,1361.204902667546,58.57749032066892,Projecao,FALSE,FALSE,FALSE,FALSE
-45.833333333333336,-8.2,24.86006050430457,1421.056024351904,54.40458418462888,Projecao,FALSE,FALSE,FALSE,FALSE
-45.5,-8.2,27.082042449111352,1457.061572866853,57.68175739329731,Projecao,FALSE,FALSE,FALSE,FALSE
-45.16666666666667,-8.2,25.29974305734566,1332.1229034831026,53.86260805571306,Projecao,FALSE,FALSE,FALSE,FALSE
-44.833333333333336,-8.2,27.034850671000942,1367.9807466318073,53.17863624471823,Projecao,FALSE,FALSE,FALSE,FALSE
-44.5,-8.2,28.673839672601257,1400.0595885660534,54.25476781043746,Projecao,FALSE,FALSE,FALSE,FALSE
-44.16666666666667,-8.2,26.470371055791343,1287.8885572948052,53.40799782914399,Projecao,FALSE,FALSE,FALSE,FALSE
-43.833333333333336,-8.2,26.568695186448863,1389.1157573204798,56.44103513564548,Projecao,FALSE,FALSE,FALSE,FALSE
-43.5,-8.2,27.57478494238564,1285.493510649297,54.365157292374725,Projecao,FALSE,FALSE,FALSE,FALSE
-43.16666666666667,-8.2,26.892202505718764,1360.6644733046076,56.301573789171194,Projecao,FALSE,FALSE,FALSE,FALSE
-42.833333333333336,-8.2,26.30267309714788,1435.6773241512872,60.0979212168996,Projecao,FALSE,FALSE,FALSE,FALSE
-42.5,-8.2,25.796735386389752,1301.0789336255832,54.247984421924954,Projecao,FALSE,FALSE,FALSE,FALSE
-42.16666666666667,-8.2,27.241639759813467,1389.844573793364,57.36153848566104,Projecao,FALSE,FALSE,FALSE,FALSE
-41.833333333333336,-8.2,26.855516159128975,1385.1521247190965,56.69970261282806,Projecao,FALSE,FALSE,FALSE,FALSE
-41.5,-8.2,27.674141650348513,1309.575407950397,53.613495613889526,Projecao,FALSE,FALSE,FALSE,FALSE
-41.16666666666667,-8.2,27.654465710281865,1396.8527801587893,55.312709697272766,Projecao,FALSE,FALSE,FALSE,FALSE
-40.833333333333336,-8.2,28.646923587563062,1306.1880877703609,54.52356446264393,Projecao,FALSE,FALSE,FALSE,FALSE
-40.5,-8.2,28.095165271951636,1389.8681477992145,55.25459413763393,Projecao,FALSE,FALSE,FALSE,FALSE
-40.16666666666667,-8.2,28.652061359286,1382.9666552743586,57.32990365917656,Projecao,FALSE,FALSE,FALSE,FALSE
-79.83333333333333,-8.600000000000001,28.322106789626424,1282.0751428433,58.21638398357141,Projecao,FALSE,FALSE,FALSE,FALSE
-79.5,-8.600000000000001,29.0259444215322,1282.532512889666,55.95274008973586,Projecao,FALSE,FALSE,FALSE,FALSE
-79.16666666666667,-8.600000000000001,28.097435051394044,1351.5557995616584,56.46448560810009,Projecao,FALSE,FALSE,FALSE,FALSE
-78.83333333333333,-8.600000000000001,28.2062645138094,1263.993962155109,53.39878992593355,Projecao,FALSE,FALSE,FALSE,FALSE
-78.5,-8.600000000000001,28.432332966566634,1264.8759803180008,59.88834234518292,Projecao,FALSE,FALSE,FALSE,FALSE
-78.16666666666667,-8.600000000000001,27.38248160627264,1414.7431716697467,55.39090713801183,Projecao,FALSE,FALSE,FALSE,FALSE
-77.83333333333333,-8.600000000000001,27.309270289931472,1420.9969349997937,60.07195235885251,Projecao,FALSE,FALSE,FALSE,FALSE
-77.5,-8.600000000000001,28.14122889530102,1318.6441782350148,60.085036906050675,Projecao,FALSE,FALSE,FALSE,FALSE
-77.16666666666667,-8.600000000000001,27.14580155291689,1406.443999881987,57.832222752298954,Projecao,FALSE,FALSE,FALSE,FALSE
-76.83333333333333,-8.600000000000001,28.493776181316033,1359.9727895708668,57.651805701008016,Projecao,FALSE,FALSE,FALSE,FALSE
-76.5,-8.600000000000001,29.122446005210723,1369.1518138311571,58.14076906476969,Projecao,FALSE,FALSE,FALSE,FALSE
-76.16666666666667,-8.600000000000001,27.601987063582214,1347.9843953200616,59.0415367890401,Projecao,FALSE,FALSE,FALSE,FALSE
-75.83333333333333,-8.600000000000001,28.43115215684998,1458.490430378941,55.018286310721976,Projecao,FALSE,FALSE,FALSE,FALSE
-75.5,-8.600000000000001,26.981624096029332,1246.974756788396,59.93635117385502,Projecao,FALSE,FALSE,FALSE,FALSE
-75.16666666666667,-8.600000000000001,29.190051142311816,1458.7917878991525,58.36347491231896,Projecao,FALSE,FALSE,FALSE,FALSE
-74.83333333333333,-8.600000000000001,28.003414430081225,1416.1996879359592,58.973809563336346,Projecao,FALSE,FALSE,FALSE,FALSE
-74.5,-8.600000000000001,29.674654329149575,1390.5513793849702,55.2871023462449,Projecao,FALSE,FALSE,FALSE,FALSE
-74.16666666666667,-8.600000000000001,28.303302532951335,1416.5460384459084,57.58432062854099,Projecao,FALSE,FALSE,FALSE,FALSE
-73.83333333333333,-8.600000000000001,29.904276088079023,1299.9860138571655,56.47534926424219,Projecao,FALSE,FALSE,FALSE,FALSE
-73.5,-8.600000000000001,28.4928503863669,1368.7962931565728,57.40074352116107,Projecao,FALSE,FALSE,FALSE,FALSE
-73.16666666666667,-8.600000000000001,27.97821411755266,1346.2391952064943,59.737286916553344,Projecao,FALSE,FALSE,FALSE,FALSE
-72.83333333333333,-8.600000000000001,29.013737664144355,1414.5310779879103,54.1111063744608,Projecao,FALSE,FALSE,FALSE,FALSE
-72.5,-8.600000000000001,28.53041110665116,1494.922101879127,59.05034583810166,Projecao,FALSE,FALSE,FALSE,FALSE
-72.16666666666667,-8.600000000000001,27.500789243405496,1251.3617161314387,59.083784626149296,Projecao,FALSE,FALSE,FALSE,FALSE
-71.83333333333333,-8.600000000000001,28.576925153860916,1469.3692938502472,52.254179922024576,Projecao,FALSE,FALSE,FALSE,FALSE
-71.5,-8.600000000000001,28.45379843478091,1406.3166067611735,58.24847903190931,Projecao,FALSE,FALSE,FALSE,FALSE
-71.16666666666667,-8.600000000000001,28.159852530844624,1419.1390935615684,60.290773981733594,Projecao,FALSE,FALSE,FALSE,FALSE
-70.83333333333333,-8.600000000000001,27.438866565997035,1339.8922528859678,57.90780688688837,Projecao,FALSE,FALSE,FALSE,FALSE
-70.5,-8.600000000000001,27.647325978221975,1338.8757968037446,57.33119034853482,Projecao,FALSE,FALSE,FALSE,FALSE
-70.16666666666667,-8.600000000000001,28.413893789823216,1331.2884527299036,56.88286103298186,Projecao,FALSE,FALSE,FALSE,FALSE
-69.83333333333333,-8.600000000000001,28.56322237675218,1575.9656342142684,56.04261640705085,Projecao,FALSE,FALSE,FALSE,FALSE
-69.5,-8.600000000000001,27.74505421196803,1526.900382176135,60.2906023546126,Projecao,FALSE,FALSE,FALSE,FALSE
-69.16666666666667,-8.600000000000001,26.67474313340789,1401.2247271870142,54.85224248137134,Projecao,FALSE,FALSE,FALSE,FALSE
-68.83333333333333,-8.600000000000001,28.001542825155425,1529.1982236194165,62.65483813171108,Projecao,FALSE,FALSE,FALSE,FALSE
-68.5,-8.600000000000001,27.37857470587615,1303.820259206604,57.40476605012323,Projecao,FALSE,FALSE,FALSE,FALSE
-68.16666666666667,-8.600000000000001,28.186423460708298,1489.3202222590946,57.167299962713905,Projecao,FALSE,FALSE,FALSE,FALSE
-67.83333333333333,-8.600000000000001,25.63936606390295,1391.182110268209,55.664091434723794,Projecao,FALSE,FALSE,FALSE,FALSE
-67.5,-8.600000000000001,26.32769432246346,1566.076816252668,58.40722250203347,Projecao,FALSE,FALSE,FALSE,FALSE
-67.16666666666667,-8.600000000000001,27.392735295999454,1497.1157453053768,53.774603653158074,Projecao,FALSE,FALSE,FALSE,FALSE
-66.83333333333333,-8.600000000000001,25.610916791910288,1303.9729335712243,59.696803888075856,Projecao,FALSE,FALSE,FALSE,FALSE
-66.5,-8.600000000000001,29.21709406946488,1506.4153658915852,55.06593085584366,Projecao,FALSE,FALSE,FALSE,FALSE
-66.16666666666667,-8.600000000000001,25.89106172314694,1321.2096340171377,59.57138258454296,Projecao,FALSE,FALSE,FALSE,FALSE
-65.83333333333333,-8.600000000000001,26.974463144487885,1575.99196572657,53.88957292035383,Projecao,FALSE,FALSE,FALSE,FALSE
-65.5,-8.600000000000001,24.93117278192004,1312.404301731992,54.98871493767446,Projecao,FALSE,FALSE,FALSE,FALSE
-65.16666666666667,-8.600000000000001,28.385547817638997,1359.0109757603157,52.603211807954146,Projecao,FALSE,FALSE,FALSE,FALSE
-64.83333333333333,-8.600000000000001,26.96935660640852,1455.8540381548626,57.22125147919206,Projecao,FALSE,FALSE,FALSE,FALSE
-64.5,-8.600000000000001,25.769389258755723,1398.744022106188,60.24361119385512,Projecao,FALSE,FALSE,FALSE,FALSE
-64.16666666666667,-8.600000000000001,26.38355978074753,1476.5582693722213,57.339736620413355,Projecao,FALSE,FALSE,FALSE,FALSE
-63.833333333333336,-8.600000000000001,25.426789039280724,1363.0686780348865,59.46253909593019,Projecao,FALSE,FALSE,FALSE,FALSE
-63.5,-8.600000000000001,24.437620371786934,1351.9684170476326,55.03955795503852,Projecao,FALSE,FALSE,FALSE,FALSE
-63.16666666666667,-8.600000000000001,24.92492880920415,1503.3749725209211,53.45782928426052,Projecao,FALSE,FALSE,FALSE,FALSE
-62.833333333333336,-8.600000000000001,25.00707487114221,1429.4548029373302,56.90089192698845,Projecao,FALSE,FALSE,FALSE,FALSE
-62.5,-8.600000000000001,26.778242978181535,1439.293584162496,58.901883931962864,Projecao,FALSE,FALSE,FALSE,FALSE
-62.16666666666667,-8.600000000000001,26.09624369137861,1525.2891579530185,55.72432285532854,Projecao,FALSE,FALSE,FALSE,FALSE
-61.833333333333336,-8.600000000000001,25.27104100779951,1388.683142209774,55.59484635185732,Projecao,FALSE,FALSE,FALSE,FALSE
-61.5,-8.600000000000001,25.303768441309177,1452.9528812574886,52.88082996434484,Projecao,FALSE,FALSE,FALSE,FALSE
-61.16666666666667,-8.600000000000001,26.431883473013887,1383.8094586923332,57.2868585241211,Projecao,FALSE,FALSE,FALSE,FALSE
-60.833333333333336,-8.600000000000001,24.498092827864067,1577.967097661374,58.5028131947686,Projecao,FALSE,FALSE,FALSE,FALSE
-60.5,-8.600000000000001,25.879104390852753,1512.204371255444,55.76886909300936,Projecao,FALSE,FALSE,FALSE,FALSE
-60.16666666666667,-8.600000000000001,24.439353762521183,1485.2803442529753,60.92980714654415,Projecao,FALSE,FALSE,FALSE,FALSE
-59.833333333333336,-8.600000000000001,25.86892239225655,1540.3537767127757,57.47636352133756,Projecao,FALSE,FALSE,FALSE,FALSE
-59.5,-8.600000000000001,26.301969433968463,1571.4068755605322,56.63657507571703,Projecao,FALSE,FALSE,FALSE,FALSE
-59.16666666666667,-8.600000000000001,24.727132357133783,1440.9668091767444,58.95113307944727,Projecao,FALSE,FALSE,FALSE,FALSE
-58.833333333333336,-8.600000000000001,25.48533715386885,1447.9502952932487,54.7165568963253,Projecao,FALSE,FALSE,FALSE,FALSE
-58.5,-8.600000000000001,23.046086104438004,1485.5362885318254,56.13837607516968,Projecao,FALSE,FALSE,FALSE,FALSE
-58.16666666666667,-8.600000000000001,25.28302006543134,1529.774653142728,53.752197056793165,Projecao,FALSE,FALSE,FALSE,FALSE
-57.833333333333336,-8.600000000000001,25.238655495277456,1486.271160188698,57.5372501162863,Projecao,FALSE,FALSE,FALSE,FALSE
-57.5,-8.600000000000001,25.306648651786595,1474.262354349432,60.4887615952488,Projecao,FALSE,FALSE,FALSE,FALSE
-57.16666666666667,-8.600000000000001,25.98998083818586,1447.3334517307817,56.22684688307784,Projecao,FALSE,FALSE,FALSE,FALSE
-56.833333333333336,-8.600000000000001,24.01265842795966,1417.510461808094,52.63345862688893,Projecao,FALSE,FALSE,FALSE,FALSE
-56.5,-8.600000000000001,26.10982548632168,1413.6843453329952,60.44635262810934,Projecao,FALSE,FALSE,FALSE,FALSE
-56.16666666666667,-8.600000000000001,23.969285812700075,1407.671798540803,55.942709898996185,Projecao,FALSE,FALSE,FALSE,FALSE
-55.833333333333336,-8.600000000000001,23.34995667670057,1393.30194281151,59.6442163445576,Projecao,FALSE,FALSE,FALSE,FALSE
-55.5,-8.600000000000001,26.798325996810934,1433.2318400893057,60.00947731050482,Projecao,FALSE,FALSE,FALSE,FALSE
-55.16666666666667,-8.600000000000001,25.54344906952215,1276.0854418729414,58.07504689842522,Projecao,FALSE,FALSE,FALSE,FALSE
-54.833333333333336,-8.600000000000001,25.495511118355672,1463.71363717091,56.14445574001172,Projecao,FALSE,FALSE,FALSE,FALSE
-54.5,-8.600000000000001,25.38028802001299,1370.3079786383848,57.27439079023166,Projecao,FALSE,FALSE,FALSE,FALSE
-54.16666666666667,-8.600000000000001,24.6322326807843,1427.252673777635,58.019950736830005,Projecao,FALSE,FALSE,FALSE,FALSE
-53.833333333333336,-8.600000000000001,25.739817101476504,1433.3726126129854,53.3933533733525,Projecao,FALSE,FALSE,FALSE,FALSE
-53.5,-8.600000000000001,26.140338340535724,1641.2824468090307,58.29297925940881,Projecao,FALSE,FALSE,FALSE,FALSE
-53.16666666666667,-8.600000000000001,23.462397844470456,1455.230966158461,53.63440755155895,Projecao,FALSE,FALSE,FALSE,FALSE
-52.833333333333336,-8.600000000000001,23.863089869747704,1493.5017782565424,56.147029788773246,Projecao,FALSE,FALSE,FALSE,FALSE
-52.5,-8.600000000000001,24.269263107871005,1525.465333152018,55.31708558724541,Projecao,FALSE,FALSE,FALSE,FALSE
-52.16666666666667,-8.600000000000001,25.42446280767028,1457.3278467014088,53.32273093866452,Projecao,FALSE,FALSE,FALSE,FALSE
-51.833333333333336,-8.600000000000001,22.876855575527102,1390.0175023750055,61.928140339407776,Projecao,FALSE,FALSE,FALSE,FALSE
-51.5,-8.600000000000001,24.883944725609112,1376.3279329808347,61.27657405649008,Projecao,FALSE,FALSE,FALSE,FALSE
-51.16666666666667,-8.600000000000001,23.76249944289057,1347.0638277966077,57.82953903286603,Projecao,FALSE,FALSE,FALSE,FALSE
-50.833333333333336,-8.600000000000001,24.80371735466184,1374.7707225211968,56.10154279077915,Projecao,FALSE,FALSE,FALSE,FALSE
-50.5,-8.600000000000001,23.717609404823165,1450.2590786442645,60.4799335974152,Projecao,FALSE,FALSE,FALSE,FALSE
-50.16666666666667,-8.600000000000001,26.27009260708852,1267.6897081474467,53.37275551508072,Projecao,FALSE,FALSE,FALSE,FALSE
-49.833333333333336,-8.600000000000001,25.02419340759681,1542.4008214821954,56.57081240096901,Projecao,FALSE,FALSE,FALSE,FALSE
-49.5,-8.600000000000001,25.156356452131305,1415.4215106390805,59.07625121987593,Projecao,FALSE,FALSE,FALSE,FALSE
-49.16666666666667,-8.600000000000001,26.736337934382785,1361.565811992709,55.219807895287026,Projecao,FALSE,FALSE,FALSE,FALSE
-48.833333333333336,-8.600000000000001,24.679732940322967,1320.5033490207766,54.96330320177669,Projecao,FALSE,FALSE,FALSE,FALSE
-48.5,-8.600000000000001,24.13338295807343,1435.3893543642728,57.25820075749538,Projecao,FALSE,FALSE,FALSE,FALSE
-48.16666666666667,-8.600000000000001,25.037535047174405,1272.087138017048,53.86277038699097,Projecao,FALSE,FALSE,FALSE,FALSE
-47.833333333333336,-8.600000000000001,25.07948611534776,1419.0798757661098,53.754584235095805,Projecao,FALSE,FALSE,FALSE,FALSE
-47.5,-8.600000000000001,26.056362849956184,1342.2213710824471,59.04024655077058,Projecao,FALSE,FALSE,FALSE,FALSE
-47.16666666666667,-8.600000000000001,25.53290978294836,1424.937762039303,55.92781411839347,Projecao,FALSE,FALSE,FALSE,FALSE
-46.833333333333336,-8.600000000000001,24.62490428165736,1394.3687486625895,58.26119197065391,Projecao,FALSE,FALSE,FALSE,FALSE
-46.5,-8.600000000000001,25.808877198719895,1365.1774962656548,51.11205615653659,Projecao,FALSE,FALSE,FALSE,FALSE
-46.16666666666667,-8.600000000000001,26.592268647442516,1347.708586069811,59.28534646519488,Projecao,FALSE,FALSE,FALSE,FALSE
-45.833333333333336,-8.600000000000001,24.928468993016747,1334.065000737495,64.63046789730967,Projecao,FALSE,FALSE,TRUE,TRUE
-45.5,-8.600000000000001,27.12166166021108,1403.5683862909184,56.58045879119487,Projecao,FALSE,FALSE,FALSE,FALSE
-45.16666666666667,-8.600000000000001,26.9416759112568,1285.532073949822,55.76476761834124,Projecao,FALSE,FALSE,FALSE,FALSE
-44.833333333333336,-8.600000000000001,27.74013338619231,1353.2896027346394,55.82598575699062,Projecao,FALSE,FALSE,FALSE,FALSE
-44.5,-8.600000000000001,26.17992470658487,1309.078036873207,57.34731695030414,Projecao,FALSE,FALSE,FALSE,FALSE
-44.16666666666667,-8.600000000000001,26.940943782897357,1266.3273885821593,58.117259592335635,Projecao,FALSE,FALSE,FALSE,FALSE
-43.833333333333336,-8.600000000000001,25.860428775719072,1303.5432080473915,54.98210691692542,Projecao,FALSE,FALSE,FALSE,FALSE
-43.5,-8.600000000000001,26.500977340045495,1300.3656010067057,56.90672037997346,Projecao,FALSE,FALSE,FALSE,FALSE
-43.16666666666667,-8.600000000000001,25.868774429671628,1442.0518192456166,56.736798954900074,Projecao,FALSE,FALSE,FALSE,FALSE
-42.833333333333336,-8.600000000000001,27.8700545037924,1276.148401418934,59.14463840684721,Projecao,FALSE,FALSE,FALSE,FALSE
-42.5,-8.600000000000001,25.68288590853748,1397.3427698100702,58.79531188332698,Projecao,FALSE,FALSE,FALSE,FALSE
-42.16666666666667,-8.600000000000001,27.622878021276534,1458.6113072137882,55.68886748175034,Projecao,FALSE,FALSE,FALSE,FALSE
-41.833333333333336,-8.600000000000001,26.536670512063857,1212.14768657521,55.50657496376236,Projecao,FALSE,TRUE,FALSE,TRUE
-41.5,-8.600000000000001,26.28986411647536,1170.743881638845,59.3485497318111,Projecao,FALSE,TRUE,FALSE,TRUE
-41.16666666666667,-8.600000000000001,28.627479160323357,1384.884162417494,58.32696699662141,Projecao,FALSE,FALSE,FALSE,FALSE
-40.833333333333336,-8.600000000000001,27.486960438415004,1382.0244103633652,54.83848146397088,Projecao,FALSE,FALSE,FALSE,FALSE
-40.5,-8.600000000000001,27.76694764967184,1499.9951686123225,59.71855136706382,Projecao,FALSE,FALSE,FALSE,FALSE
-40.16666666666667,-8.600000000000001,27.716349539180193,1272.3629570206804,57.21748954170823,Projecao,FALSE,FALSE,FALSE,FALSE
-79.83333333333333,-9,28.758720751770255,1316.939605336856,55.74133431322339,Projecao,FALSE,FALSE,FALSE,FALSE
-79.5,-9,29.531044132389525,1223.9578022623464,61.673696214246206,Projecao,FALSE,TRUE,FALSE,TRUE
-79.16666666666667,-9,28.28784210494097,1332.59433098122,56.67152262067536,Projecao,FALSE,FALSE,FALSE,FALSE
-78.83333333333333,-9,29.355357805022827,1302.7177753908834,56.30905750767217,Projecao,FALSE,FALSE,FALSE,FALSE
-78.5,-9,26.164475879150075,1415.9765896400074,54.51835662505312,Projecao,FALSE,FALSE,FALSE,FALSE
-78.16666666666667,-9,28.860822925479116,1405.3907765454892,55.80373434522194,Projecao,FALSE,FALSE,FALSE,FALSE
-77.83333333333333,-9,28.686859704171567,1348.9430807071317,55.85923096071035,Projecao,FALSE,FALSE,FALSE,FALSE
-77.5,-9,28.477622805820555,1400.1109244923828,57.17076912021828,Projecao,FALSE,FALSE,FALSE,FALSE
